"artifact","direct_usages"
"org.codehaus.jackson:jackson-mapper-asl:1.7.1","11"
"commons-fileupload:commons-fileupload:1.1.1","11"
"org.jacorb:jacorb:2.2.3-jonas-patch-20071018","11"
"com.sun.grizzly:grizzly-utils:1.9.19-beta5","11"
"com.sun.xml.stream:sjsxp:1.0","11"
"com.sun.istack:istack-commons-test:1.0","11"
"net.sourceforge.jexcelapi:jxl:2.6.10","11"
"com.thoughtworks.xstream:xstream:1.4.2","11"
"org.jboss.resteasy:resteasy-yaml-provider:2.0.1.GA","11"
"net.sourceforge.serp:serp:1.13.1","11"
"org.hibernate:hibernate-entitymanager:3.3.1.ga","11"
"org.scala-lang:scala-library:2.9.0-1","11"
"aspectj:aspectjrt:1.5.3","11"
"org.shoal:shoal-gms-api:1.5.30","11"
"com.sun.xml.bind:jaxb-impl:2.1.7","11"
"com.google.guava:guava:r06","11"
"org.opensaml:opensaml:1.1b","11"
"ch.qos.logback:logback-classic:0.9.28","11"
"net.sf.ehcache:ehcache:1.4.1","11"
"org.yaml:snakeyaml:1.6","10"
"org.yaml:snakeyaml:1.8","10"
"org.apache.abdera:abdera-core:0.4.0-incubating","10"
"org.apache.ws.commons.schema:XmlSchema:1.4.3","10"
"org.apache.ws.commons.schema:XmlSchema:1.4.2","10"
"net.sf.ehcache:ehcache:1.2.3","10"
"org.codehaus.jackson:jackson-xc:1.7.1","10"
"xfire:xfire-jsr181-api:1.0-M1","10"
"org.apache.ws.commons.axiom:axiom-api:1.2.7","10"
"org.sonatype.plexus:plexus-sec-dispatcher:1.3","10"
"commons-logging:commons-logging-api:1.0.4","10"
"org.slf4j:jul-to-slf4j:1.6.1","10"
"com.google.inject.extensions:guice-multibindings:3.0","10"
"geronimo-spec:geronimo-spec-jta:1.0.1B-rc4","10"
"org.hamcrest:hamcrest-integration:1.1","10"
"commons-io:commons-io:2.0","10"
"javax.servlet:jstl:1.2","10"
"javax.servlet:javax.servlet-api:3.0.1","10"
"org.scala-lang:scala-library:2.9.0","10"
"javassist:javassist:3.11.0.GA","10"
"org.apache.abdera:abdera-parser:0.4.0-incubating","10"
"org.apache.ant:ant-launcher:1.7.1","10"
"com.sun:tools:1.7.0","10"
"org.ow2.bundles:ow2-util-log:1.0.19","10"
"org.springframework:spring-core:3.0.6.RELEASE","10"
"org.codehaus.plexus:plexus-expression-evaluator:1.0-rc1","10"
"org.springframework:spring-beans:3.0.6.RELEASE","10"
"org.aspectj:aspectjrt:1.6.8","10"
"xerces:xercesImpl:2.4.0","10"
"org.codehaus.plexus:plexus-utils:1.4.1","10"
"org.hibernate:hibernate-annotations:3.3.1.GA","10"
"org.apache.poi:poi-scratchpad:3.6","10"
"org.objectweb.howl:howl:1.0.1-1","10"
"org.antlr:stringtemplate:4.0.2","10"
"org.codehaus.plexus.registry:plexus-registry-api:1.0-alpha-2","10"
"sun.jdk:tools:1.5.0","10"
"org.apache.maven:maven-core:2.0.4","10"
"log4j:log4j:1.2.12","10"
"ognl:ognl:2.6.9","10"
"com.sun.grizzly:grizzly-http:1.9.31","10"
"org.apache.felix.karaf.shell:org.apache.felix.karaf.shell.console:1.4.0","10"
"org.codehaus.woodstox:woodstox-core-asl:4.0.8","10"
"javax.xml.ws:jaxws-api:2.1-1","10"
"org.springframework:spring-web:3.1.0.RELEASE","10"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-8","10"
"org.hibernate:hibernate-annotations:3.3.0.ga","10"
"org.codehaus.jackson:jackson-jaxrs:1.7.1","10"
"com.sun.grizzly:grizzly-config:1.9.19","10"
"com.thoughtworks.paranamer:paranamer:2.0","10"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-30","10"
"commons-fileupload:commons-fileupload:1.0","10"
"org.codehaus.plexus:plexus-interactivity-api:1.0-alpha-4","10"
"net.sourceforge.cssparser:cssparser:0.9.5","10"
"org.kohsuke.stapler:json-lib:2.1","10"
"org.springframework:spring-aop:3.1.0.RELEASE","10"
"com.google.protobuf:protobuf-java:2.3.0","10"
"backport-util-concurrent:backport-util-concurrent:3.0","10"
"org.glassfish.admingui:console-jca-plugin-help:3.0-b08","10"
"com.google.guava:guava:13.0.1","10"
"ch.qos.logback:logback-classic:0.9.30","10"
"org.springframework:spring-core:2.5","10"
"org.freemarker:freemarker:2.3.19","10"
"org.ow2.util:util-log:1.0.12","9"
"com.sun.jersey:jersey-servlet:1.12","9"
"postgresql:postgresql:8.3-603.jdbc3","9"
"relaxngDatatype:relaxngDatatype:20020414","9"
"org.apache.commons:commons-math:2.2","9"
"org.apache.velocity:velocity-tools:2.0","9"
"com.sun.grizzly:grizzly-config:1.9.18-o","9"
"org.osgi:org.osgi.core:4.1.0","9"
"org.mortbay.jetty:jetty:6.1.21","9"
"javax.jdo:jdo2-api:2.0","9"
"org.jacorb:jacorb-idl:2.2.3-jonas-patch-20071018","9"
"com.sun.grizzly:grizzly-http-servlet:1.9.18-k","9"
"org.glassfish.admingui:console-web-plugin-help:3.0-b08","9"
"org.apache.lucene:lucene-core:2.3.2","9"
"commons-io:commons-io:2.3","9"
"saxpath:saxpath:1.0-FCS","9"
"org.codehaus.plexus:plexus-cli:1.2","9"
"org.codehaus.plexus:plexus-interpolation:1.1","9"
"org.apache.maven:maven-embedder:2.0.4","9"
"org.scala-lang:scala-library:2.7.7","9"
"org.codehaus.jackson:jackson-core-asl:1.5.5","9"
"org.ow2.carol.irmi:irmi:1.1.2","9"
"bsf:bsf:2.4.0","9"
"org.ow2.easybeans:easybeans-api:1.1.0","9"
"org.springframework:spring-aop:3.0.7.RELEASE","9"
"javax.servlet.jsp:jsp-api:2.1","9"
"xom:xom:1.1","9"
"org.codehaus.plexus:plexus-utils:3.0","9"
"org.apache.commons:commons-email:1.2","9"
"org.springframework:spring-context:3.0.6.RELEASE","9"
"org.slf4j:slf4j-jdk14:1.5.8","9"
"org.ow2.bundles:ow2-util-log:1.0.27","9"
"args4j:args4j:2.0.12","9"
"org.objectweb.joram:jcup:4.3.28","9"
"org.acegisecurity:acegi-security:1.0.5","9"
"org.apache.ant:ant-launcher:1.8.2","9"
"org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec:1.0.0.Final","9"
"org.mongodb:mongo-java-driver:2.7.3","9"
"org.springframework:spring-core:3.0.3.RELEASE","9"
"org.springframework:spring-core:3.0.4.RELEASE","9"
"org.objectweb.fractal.julia:julia-runtime:2.5.2","9"
"xmlunit:xmlunit:1.3","9"
"com.sun.xml.messaging.saaj:saaj-impl:1.3","9"
"com.sun.grizzly:grizzly-framework:1.9.31","9"
"org.codehaus.plexus:plexus-utils:1.5.8","9"
"org.bouncycastle:bcprov-jdk15:1.45","9"
"log4j:apache-log4j-extras:1.0","9"
"org.jvnet:mimepull:1.6","9"
"org.codehaus.plexus.cache:plexus-cache-api:1.0-alpha-2","9"
"org.kuali.db.ojb:db-ojb:1.0.4-patch8","9"
"org.codehaus.jettison:jettison:1.3","9"
"javax.xml:jaxrpc-api-osgi:1.1-b01","9"
"org.ow2.spec.ee:ow2-jta-1.1-spec:1.0-M1","9"
"org.aspectj:aspectjrt:1.6.10","9"
"dtdparser:dtdparser:1.21","9"
"com.ctc.wstx:woodstox-osgi:3.2.1.1","9"
"org.apache.maven.shared:maven-common-artifact-filters:1.2","9"
"org.apache.tomcat:servlet-api:6.0.20","9"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.2.6","9"
"org.hibernate:hibernate:3.2.5.ga","9"
"com.ibm.icu:icu4j:3.4.4","9"
"com.sun.enterprise:hk2:1.0.47","9"
"cglib:cglib:2.2.2","9"
"org.antlr:antlr-runtime:3.1.1","9"
"org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.1","9"
"org.mortbay.jetty:servlet-api:3.0.20100224","9"
"com.sun.grizzly:grizzly-utils:1.9.19-beta6","9"
"org.apache.geronimo.specs:geronimo-saaj_1.3_spec:1.0.1","9"
"org.glassfish.hk2:osgi-resource-locator:1.0.0","9"
"org.apache.ws.commons.axiom:axiom-impl:1.2.7","9"
"ch.qos.logback:logback-core:0.9.30","9"
"xml-apis:xml-apis:1.3.02","9"
"antlr:antlr:2.7.2","9"
"commons-collections:commons-collections:2.1.1","9"
"junit:junit:4.6","9"
"net.sourceforge.jexcelapi:jxl:2.6.12","9"
"org.apache.maven:maven-artifact:2.0","9"
"org.apache.ant:ant:1.8.1","9"
"com.kenai.nbpwr:javax-annotation:1.3.7-201002241900","9"
"com.sun.jsftemplating:jsftemplating:2.0.2","9"
"commons-httpclient:commons-httpclient:3.1-rc1","9"
"org.apache.geronimo.specs:geronimo-servlet_3.0_spec:1.0","9"
"org.codehaus.groovy:groovy-all:1.8.5","9"
"ant:ant:1.6.2","9"
"org.apache.commons:commons-exec:1.1","9"
"javax.enterprise:cdi-api:1.0-SP4","9"
"com.sun.enterprise:config-types:1.1.0","9"
"org.apache.commons:commons-math:2.1","8"
"commons-lang:commons-lang:2.0","8"
"org.kohsuke:graph-layouter:1.0","8"
"org.springframework:spring-web:2.5.5","8"
"org.jvnet:tiger-types:1.3","8"
"org.objectweb.monolog:monolog-api:2.1.11","8"
"net.java.dev.jna:jna:3.2.3","8"
"xpp3:xpp3:1.1.3.4.O","8"
"javassist:javassist:3.10.0.GA","8"
"nekohtml:nekohtml:1.9.6.2","8"
"velocity:velocity:1.5","8"
"org.codehaus.jettison:jettison:1.0.1","8"
"org.dspace:jargon:1.4.25","8"
"org.glassfish.admingui:console-ejb-lite-plugin-help:3.0-b08","8"
"com.sun.enterprise:hk2-core:1.0.0","8"
"org.springframework:spring-web:2.0.8","8"
"org.apache.neethi:neethi:3.0.2","8"
"org.picocontainer:picocontainer:2.10.2","8"
"xml-apis:xmlParserAPIs:2.0.2","8"
"org.ow2.bundles:ow2-util-url:1.0.19","8"
"jpox:jpox:1.1.7","8"
"org.aspectj:aspectjweaver:1.6.10","8"
"com.google.code.google-collections:google-collect:snapshot-20080530","8"
"org.springmodules:spring-modules-ojb:0.8a","8"
"org.sonatype.configuration:base-configuration:1.0","8"
"org.apache.abdera:abdera-extensions-json:0.4.0-incubating","8"
"com.mysema.commons:mysema-commons-lang:0.2.1","8"
"org.glassfish.admingui:console-jdbc-plugin-help:3.0-b08","8"
"com.sun.xml.bind:jaxb-impl:2.2.1.1","8"
"org.springframework:spring-test:2.5.6","8"
"com.mysema.commons:mysema-commons-lang:0.1.8","8"
"com.sun.grizzly:grizzly-http:1.9.19-beta5","8"
"com.sun.grizzly:grizzly-config:1.9.19-beta5","8"
"org.glassfish.admingui:console-common-full-plugin-help:3.0-b08","8"
"org.ow2.bundles:ow2-util-ee-deploy-api:1.0.19","8"
"org.apache.mina:mina-core:2.0.0-RC1","8"
"javassist:javassist:3.9.0.GA","8"
"com.fasterxml.jackson.core:jackson-core:2.0.0","8"
"org.bouncycastle:bcprov-jdk16:1.46","8"
"xpp3:xpp3_min:1.1.3.4.O","8"
"com.sun.grizzly:grizzly-framework:1.9.18-k","8"
"org.sonatype.plexus:plexus-cipher:1.5","8"
"jaxen:jaxen:1.1-beta-11","8"
"org.springframework:spring-web:2.5","8"
"com.sun.xml.security:jsr105-impl:1.0.2","8"
"com.sun.xml.fastinfoset:FastInfoset:1.2.7","8"
"org.antlr:antlr-runtime:3.2","8"
"asm:asm-commons:2.2.3","8"
"commons-beanutils:commons-beanutils:1.8.2","8"
"net.sf.opencsv:opencsv:2.1","8"
"org.apache.maven:maven-archiver:2.0.4","8"
"joda-time:joda-time:1.5.2","8"
"com.jcraft:jsch:0.1.44-1","8"
"asm:asm-commons:3.2","8"
"commons-jelly:commons-jelly:1.0","8"
"org.jvnet.hudson:jtidy:4aug2000r7-dev-hudson-1","8"
"org.kohsuke.stapler:json-lib:2.1-rev6","8"
"org.jvnet.hudson:commons-jelly-tags-define:1.0.1-hudson-20071021","8"
"org.jvnet.hudson:maven2.1-interceptor:1.2","8"
"org.glassfish.admingui:console-jts-plugin-help:3.0-b08","8"
"org.springframework:spring-beans:3.0.4.RELEASE","8"
"xml-security:xmlsec:1.3.0","8"
"javax.xml.bind:jaxb-api:2.2.1","8"
"org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec:1.1","8"
"com.sun.grizzly:grizzly-utils:1.9.36","8"
"org.apache.ws.xmlschema:xmlschema-core:2.0.2","8"
"freemarker:freemarker:2.3.6","8"
"org.aspectj:aspectjrt:1.6.11","8"
"org.codehaus.plexus:plexus-i18n:1.0-beta-7","8"
"net.sf.jasperreports:jasperreports:4.0.1","8"
"org.springframework:spring-webmvc:3.1.0.RELEASE","8"
"com.sun.corba:glassfish-corba-asm:3.2.0-b002","8"
"com.lowagie:itext:2.1.7","8"
"com.octo.captcha:jcaptcha-all:1.0-RC6","8"
"javadb:javadb:10.5.3.0","8"
"commons-digester:commons-digester:1.8.1","8"
"com.google.inject.extensions:guice-servlet:3.0","8"
"com.sun.enterprise:hk2:1.0.72","8"
"com.google.guava:guava:13.0","8"
"org.objectweb.fractal.julia:julia-asm:2.5.2","8"
"org.apache.httpcomponents:httpclient:4.0.3","8"
"ognl:ognl:2.6.7","8"
"com.sun.enterprise:hk2:1.0.25","8"
"org.apache.httpcomponents:httpclient:4.1.1","8"
"org.ow2.easybeans:easybeans-api:1.2.0-M2","8"
"org.codehaus.jackson:jackson-mapper-asl:1.5.5","8"
"com.mysema.commons:mysema-commons-l10n:0.1.5","8"
"org.apache.geronimo.specs:geronimo-j2ee-connector_1.5_spec:1.1","8"
"commons-jelly:commons-jelly-tags-fmt:1.0","8"
"commons-jelly:commons-jelly-tags-xml:1.1","8"
"junit:junit-dep:4.4","8"
"org.slf4j:slf4j-jdk14:1.6.1","8"
"org.aspectj:aspectjweaver:1.6.8","8"
"org.slf4j:slf4j-log4j12:1.5.2","8"
"org.springframework:spring-jms:2.5.6","8"
"org.objectweb.monolog:monolog-api:1.8","8"
"commons-digester:commons-digester:1.6","8"
"com.sun.grizzly:grizzly-comet:1.9.31","8"
"com.sun.grizzly:grizzly-websockets:1.9.31","8"
"javax.xml.ws:jaxws-api:2.1","8"
"org.glassfish.admingui:console-common-help:3.0-b08","8"
"com.google.code.javaparser:javaparser:1.0.8","8"
"org.apache.geronimo.specs:geronimo-ejb_3.0_spec:1.0.1","8"
"com.sun.jersey:jersey-core:1.6","8"
"com.sun.corba:glassfish-corba-orb:3.2.0-b002","8"
"junit:junit:3.8","8"
"junit:junit:4.7","8"
"org.codehaus.castor:castor:1.0.5","8"
"org.springframework:spring-context-support:3.0.5.RELEASE","8"
"org.skife.config:config-magic:0.14","8"
"org.kohsuke:trilead-putty-extension:1.0","8"
"org.glassfish.web:jsp-impl:2.2.1","8"
"com.sun.xml.bind:jaxb-impl:2.0.5","8"
"com.sun.xml.bind:jaxb-impl:2.2.5","8"
"com.sun.jersey:jersey-server:1.12","8"
"com.sun.xml.bind:jaxb-impl:2.1.6","8"
"ch.qos.logback:logback-classic:0.9.29","8"
"org.codehaus.plexus:plexus-archiver:1.2","8"
"org.dspace:mets:1.5.2","8"
"xalan:xalan:2.6.0","8"
"org.dspace:handle:6.2","7"
"org.codehaus.plexus:plexus-velocity:1.1.2","7"
"org.apache.shiro:shiro-core:1.1.0","7"
"xom:xom:1.2.5","7"
"org.glassfish.admingui:console-jms-plugin-help:3.0-b08","7"
"logkit:logkit:2.0","7"
"jgroups:jgroups:2.6.10.GA","7"
"org.apache.geronimo.specs:geronimo-jaxrpc_1.1_spec:2.0.0","7"
"org.glassfish.scripting:jruby-all:1.0-b17","7"
"org.jvnet:tiger-types:1.0","7"
"org.apache.ws.commons.util:ws-commons-util:1.0.2","7"
"com.sun.corba:glassfish-corba-csiv2-idl:3.2.0-b002","7"
"org.jibx:jibx-extras:1.2.3","7"
"com.sun.corba:glassfish-corba-asm:3.0.0-b041","7"
"com.vividsolutions:jts:1.11","7"
"org.apache.commons:commons-compress:1.0","7"
"org.apache.lucene:lucene-core:2.0.0","7"
"javax.jms:jms-api:1.1-rev-1","7"
"mx4j:mx4j-tools:3.0.1","7"
"org.apache.maven:maven-plugin-api:2.0.6","7"
"org.springframework:spring-context-support:3.1.0.RELEASE","7"
"net.sourceforge.saxon:saxon:9.1.0.8","7"
"org.objectweb.fractal:fractal-util:1.0","7"
"axion:axion:1.0-M3-dev","7"
"org.codehaus.jettison:jettison:1.3.1","7"
"com.google.inject.extensions:guice-multibindings:2.0","7"
"net.java.dev.rome:rome:1.0.0","7"
"org.eclipse.jetty.orbit:javax.servlet:3.0.0.v201112011016","7"
"org.slf4j:log4j-over-slf4j:1.6.1","7"
"org.easytesting:fest-reflect:1.2","7"
"net.sourceforge.htmlunit:htmlunit:2.9","7"
"org.apache.lucene:lucene-core:3.1.0","7"
"net.java.dev.javacc:javacc:5.0","7"
"org.codehaus.jackson:jackson-jaxrs:1.5.5","7"
"com.sun.enterprise:hk2:0.3.32-prelude-b28","7"
"commons-codec:commons-codec:1.7","7"
"org.slf4j:log4j-over-slf4j:1.5.6","7"
"com.sun.grizzly:grizzly-http:1.9.19-beta6","7"
"com.sun.jersey:jersey-core:1.9.1","7"
"org.ow2.bundles:ow2-util-ee-deploy-api:1.0.27","7"
"com.fasterxml.jackson.core:jackson-annotations:2.0.0","7"
"org.codehaus.plexus:plexus-component-annotations:1.5.4","7"
"commons-beanutils:commons-beanutils-core:1.8.3","7"
"net.sf.scannotation:scannotation:1.0.2","7"
"commons-beanutils:commons-beanutils-core:1.7.0","7"
"org.glassfish.docs:basedocs:3.2-b01","7"
"commons-configuration:commons-configuration:1.5","7"
"org.apache.neethi:neethi:2.0.5","7"
"jfree:jfreechart:1.0.12","7"
"org.slf4j:slf4j-jdk14:1.5.6","7"
"org.apache.woden:woden:1.0.0M6","7"
"com.sun.xml.fastinfoset:FastInfoset:1.2.2","7"
"com.sun.xml.ws:webservices-osgi:2.0-b29","7"
"com.sun.grizzly:grizzly-servlet-webserver:1.9.18-i","7"
"org.objectweb.jorm:jorm-core:2.9.3-patch","7"
"com.sun.corba:glassfish-corba-codegen:3.0.0-b041","7"
"org.jibx:jibx-run:1.2.3","7"
"poi:poi:2.5.1-final-20040804","7"
"org.glassfish.admingui:console-ejb-plugin-help:3.0-b08","7"
"com.jamesmurty.utils:java-xmlbuilder:0.4","7"
"javassist:javassist:3.12.0.GA","7"
"org.apache.axis2:axis2-jaxws-api:1.3","7"
"com.sun.xml.ws:jaxws-rt:2.1.7","7"
"org.antlr:stringtemplate:3.2","7"
"javax.el:el-api:2.2","7"
"pdfbox:pdfbox:0.7.3","7"
"javax.enterprise:cdi-api:1.0","7"
"org.codehaus.plexus:plexus-compiler-api:1.5.3","7"
"org.codehaus.plexus:plexus-utils:1.0.5","7"
"xapool:xapool:1.5.0-patch3","7"
"org.objectweb.monolog:monolog:2.1.12","7"
"org.dspace:oclc-harvester2:0.1.12","7"
"org.ow2.bundles:ow2-util-ee-deploy-impl:1.0.19","7"
"org.netbeans.api:org-openide-util-lookup:RELEASE691","7"
"com.sun.corba:glassfish-corba-csiv2-idl:3.0.0-b041","7"
"org.apache.tomcat:servlet-api:6.0.32","7"
"asm:asm-all:3.2","7"
"org.springframework:spring-context:3.0.4.RELEASE","7"
"com.sun.grizzly:grizzly-utils:1.9.24","7"
"asm:asm-util:3.1","7"
"org.apache.maven:maven-model:2.0.6","7"
"org.apache.maven:maven-model:2.0.8","7"
"org.apache.maven:maven-model:2.0.9","7"
"com.sun.enterprise:osgi-adapter:1.0.0","7"
"org.apache.poi:poi:3.7","7"
"org.objectweb.monolog:monolog-core:2.1.11","7"
"com.sun.grizzly:grizzly-http:1.9.18-o","7"
"com.sun.grizzly:grizzly-utils:1.9.18b","7"
"com.sun.enterprise:hk2:1.0.66","7"
"com.kenai.nbpwr:edu-umd-cs-findbugs-annotations:1.3.2-201002241900","7"
"org.netbeans.api:org-openide-filesystems:RELEASE691","7"
"org.ow2.spec.ee:ow2-jta-1.1-spec:1.0.6","7"
"com.sun.xml.ws:policy:2.2.2","7"
"com.sun.enterprise:hk2:1.0.30","7"
"org.slf4j:slf4j-api:1.6.5","7"
"org.slf4j:slf4j-api:1.6.3","7"
"ognl:ognl:2.7.3","7"
"org.antlr:antlr-runtime:3.1.3","7"
"commons-codec:commons-codec:20041127.091804","7"
"org.apache.maven:maven-artifact:2.0.8","7"
"com.google.code.findbugs:annotations:1.3.9","7"
"org.apache.maven:maven-artifact:2.2.1","7"
"org.apache.activemq:activeio-core:3.1.2","7"
"com.sun.grizzly:grizzly-utils:1.9.19-beta7","7"
"org.hibernate:hibernate-core:3.6.9.Final","7"
"org.codehaus.plexus:plexus-spring:1.1","7"
"asm:asm-tree:3.2","7"
"asm:asm-tree:3.1","7"
"org.slf4j:slf4j-log4j12:1.4.3","7"
"org.slf4j:slf4j-simple:1.6.1","7"
"org.mortbay.jetty:jetty-util:6.1.21","7"
"ch.qos.cal10n:cal10n-api:0.7.2","7"
"org.apache.geronimo.specs:geronimo-j2ee-connector_1.5_spec:1.0.1","7"
"org.objectweb.fractal.julia:julia-mixins:2.5.2","7"
"org.apache.geronimo.specs:geronimo-jaxb_2.1_spec:1.0","7"
"com.sun.corba:glassfish-corba-orb:3.0.0-b041","7"
"org.fusesource.jansi:jansi:1.2","7"
"org.codehaus.plexus:plexus-classworlds:1.2-alpha-7","7"
"org.codehaus.jackson:jackson-jaxrs:1.9.2","7"
"com.google.code.findbugs:jsr305:2.0.0","7"
"org.apache.httpcomponents:httpcore:4.1.4","7"
"org.apache.geronimo.specs:geronimo-jsp_2.1_spec:1.0.1","7"
"org.sonatype.plexus.appevents:plexus-app-events-api:1.0.0","7"
"org.apache.felix:org.apache.felix.bundlerepository:1.6.4","7"
"org.apache.ant:ant-junit:1.8.2","7"
"com.sun.enterprise:hk2:1.6.1","7"
"org.apache.maven.wagon:wagon-http-lightweight:1.0-beta-2","7"
"org.glassfish.admingui:console-corba-plugin-help:3.0-b08","7"
"org.apache.felix:org.apache.felix.webconsole:3.1.2","7"
"com.sun.jersey:jersey-core:1.11","7"
"xerces:xercesImpl:2.10.0","7"
"org.apache.maven:maven-model:3.0.1","7"
"org.apache.maven.reporting:maven-reporting-api:3.0","7"
"javax.xml:webservices-api-osgi:2.0-b29","7"
"org.apache.maven.reporting:maven-reporting-impl:2.0.4","7"
"com.sun.corba:glassfish-corba-omgapi:3.1.0-b001","7"
"org.apache.maven:maven-model:2.2.1","7"
"backport-util-concurrent:backport-util-concurrent:2.2","7"
"org.slf4j:jcl-over-slf4j:1.5.11","7"
"org.apache.felix:org.apache.felix.eventadmin:1.2.8","7"
"com.sun.corba:glassfish-corba-orbgeneric:3.1.0-b001","7"
"org.freemarker:freemarker:2.3.15","7"
"org.freemarker:freemarker:2.3.14","7"
"org.apache.ws.security:wss4j:1.5.8","7"
"org.ow2.util:util-log:1.0.16","6"
"org.ow2.util:util-log:1.0.21","6"
"com.sun.xml.stream:sjsxp:1.0.1","6"
"org.apache.maven:maven-archiver:2.2","6"
"mysql:mysql-connector-java:5.1.6","6"
"net.sf.ehcache:ehcache:1.2.4","6"
"c3p0:c3p0:0.9.1.2","6"
"org.ow2.util:util-log:1.0.8","6"
"javax.resource:connector:1.0","6"
"net.java.dev.jna:jna:3.4.0","6"
"org.jvnet:tiger-types:1.1","6"
"org.codehaus.jackson:jackson-xc:1.9.2","6"
"org.springframework:spring-asm:3.0.5.RELEASE","6"
"org.mortbay.jetty:jetty:6.1.26","6"
"org.apache.geronimo.specs:geronimo-jaxr_1.0_spec:2.0.0","6"
"commons-collections:commons-collections:2.0","6"
"org.apache.geronimo.schema:geronimo-schema-j2ee_1.4:1.2","6"
"org.glassfish.admingui:console-cluster-plugin-help:3.2-b01","6"
"org.glassfish.external:management-api:3.0.0-b011","6"
"org.glassfish.external:management-api:3.0.0-b004","6"
"org.eclipse.osgi:org.eclipse.osgi:3.6.0.v20100517","6"
"org.objectweb.jorm:jorm-rdb-adapter:3.2.2","6"
"org.objectweb.medor:medor-exp:1.6.3","6"
"javax.resource:connector-api:1.5","6"
"org.apache.abdera:abdera-i18n:0.4.0-incubating","6"
"org.codehaus.plexus:plexus-container-default:1.0-beta-3.0.5","6"
"org.ow2.bundles:ow2-util-url:1.0.27","6"
"org.objectweb.jorm:jorm-api:2.9.3-patch","6"
"jline:jline:1.0","6"
"org.objectweb.medor:medor:1.7.1","6"
"org.codehaus.plexus:plexus-interpolation:1.6","6"
"com.sun.enterprise:osgi-adapter:1.0.25","6"
"com.sun.grizzly:grizzly-cometd:1.9.18-k","6"
"bouncycastle:bcprov-jdk15:136","6"
"net.sf.flexjson:flexjson:2.1","6"
"org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.19","6"
"org.drools:drools-core:5.5.0.Final","6"
"org.apache.lucene:lucene-core:3.5.0","6"
"org.apache.camel:camel-core:2.6.0","6"
"org.apache.santuario:xmlsec:1.4.0","6"
"org.codehaus.plexus:plexus-archiver:1.0-alpha-9","6"
"com.sun.grizzly:grizzly-framework:1.9.18-o","6"
"org.sonatype.plexus:plexus-cipher:1.4","6"
"org.ow2.bundles:ow2-util-i18n:1.0.27","6"
"org.jvnet.hudson.dom4j:dom4j:1.6.1-hudson-1","6"
"org.jboss.weld:weld-api:1.1.Final","6"
"org.springframework:spring-asm:3.0.7.RELEASE","6"
"org.springframework:spring-aop:2.5.5","6"
"asm:asm-analysis:3.2","6"
"args4j:args4j:2.0.16","6"
"org.drools:drools-compiler:5.5.0.Final","6"
"org.ow2.bundles:ow2-util-log:1.0.21","6"
"org.codehaus.plexus:plexus-utils:1.4","6"
"org.ow2.spec.ee:ow2-jsr77-1.1-spec:1.0-M1","6"
"com.sun.grizzly:grizzly-comet:1.9.19-beta5","6"
"org.xerial.snappy:snappy-java:1.0.4.1","6"
"javax.jcr:jcr:2.0","6"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.wsdl4j:1.6.2_2","6"
