artifact,union_find
org.apache.geronimo.samples.javaee5:mytime-jetty:3.0.0,30125
org.apache.geronimo.configs:jetty8:3.0.0,30125
org.apache.geronimo.framework:geronimo-gbean-deployer:3.0.0,30125
org.apache.geronimo.framework:plugin:3.0.0,30125
org.apache.geronimo.framework:geronimo-plugin:3.0.0,30125
org.apache.geronimo.modules:geronimo-jetty8:3.0.0,30125
org.eclipse.jetty:jetty-jaspi:8.0.0.M2,30125
org.eclipse.jetty:jetty-webapp:8.0.0.M2,30125
org.eclipse.jetty:jetty-xml:8.0.0.M2,30125
org.eclipse.jetty:jetty-security:8.0.0.M2,30125
org.eclipse.jetty:jetty-servlet:8.0.0.M2,30125
org.eclipse.jetty:jetty-server:8.0.0.M2,30125
org.eclipse.jetty:jetty-continuation:8.0.0.M2,30125
org.eclipse.jetty:jetty-http:8.0.0.M2,30125
org.eclipse.jetty:jetty-io:8.0.0.M2,30125
org.eclipse.jetty:jetty-ajp:8.0.0.M2,30125
org.eclipse.jetty:jetty-util:8.0.0.M2,30125
org.apache.geronimo.configs:openejb:3.0.0,30125
org.apache.geronimo.configs:system-database:3.0.0,30125
org.tranql:tranql-connector-derby-embed-local:1.7,30125
org.apache.geronimo.bundles:myfaces-bundle:2.0.9_1,30125
org.apache.geronimo.bundles:commons-digester:1.8_1,30125
org.apache.geronimo.bundles:commons-discovery:0.4_1,30125
org.apache.servicemix.bundles:org.apache.servicemix.bundles.dom4j:1.6.1_2,30125
org.apache.openejb:openejb-core:4.0.0-beta-1,30125
org.apache.openejb:mbean-annotation-api:4.0.0-beta-1,30125
org.apache.openejb:openejb-api:4.0.0-beta-1,30125
org.apache.openejb:openejb-loader:4.0.0-beta-1,30125
org.apache.openejb:openejb-javaagent:4.0.0-beta-1,30125
org.apache.openwebbeans:openwebbeans-impl:1.1.1,30125
org.apache.openwebbeans:openwebbeans-spi:1.1.1,30125
org.apache.openwebbeans:openwebbeans-ejb:1.1.1,30125
org.apache.openwebbeans:openwebbeans-ee:1.1.1,30125
org.apache.openwebbeans:openwebbeans-web:1.1.1,30125
org.apache.openejb.patch:openejb-bval:0.3,30125
org.apache.openejb:openejb-client:4.0.0-beta-1,30125
org.apache.geronimo.modules:geronimo-openejb:3.0.0,30125
org.apache.openejb:openejb-ejbd:4.0.0-beta-1,30125
org.apache.openejb:openejb-multicast:4.0.0-beta-1,30125
org.apache.openejb:openejb-server:4.0.0-beta-1,30125
org.apache.openejb:openejb-osgi-core:4.0.0-beta-1,30125
org.apache.geronimo.bundles:scannotation:1.0.2_1,30125
org.apache.geronimo.modules:geronimo-persistence-jpa20:3.0.0,30125
org.apache.openwebbeans:openwebbeans-ee-common:1.1.1,30125
org.apache.geronimo.configs:openjpa2:3.0.0,30125
org.apache.geronimo.modules:geronimo-openjpa2:3.0.0,30125
org.apache.openjpa:openjpa:2.1.1,30125
org.apache.servicemix.bundles:org.apache.servicemix.bundles.serp:1.13.1_2,30125
org.apache.geronimo.modules:geronimo-aries-jpa:3.0.0,30125
org.apache.aries.jpa:org.apache.aries.jpa.api:0.2-incubating,30125
org.apache.aries.jpa:org.apache.aries.jpa.blueprint.aries:0.2-incubating,30125
org.apache.aries.jpa:org.apache.aries.jpa.container:0.2-incubating,30125
org.apache.aries.jpa:org.apache.aries.jpa.container.context:0.2-incubating,30125
org.apache.yoko:yoko-spec-corba:1.3,30125
org.apache.xbean:xbean-asm-shaded:3.11.1,30125
org.apache.servicemix.bundles:org.apache.servicemix.bundles.quartz:1.8.3_1,30125
org.ow2.bonita:bonita-client:5.2.2,30125
org.ow2.cmi:cmi-rmi:2.0.9,30125
org.apache.myfaces.tobago:tobago-example:1.0.39,18163
org.ow2.petals:petals-components-sls-parent:4.1,18164
net.javacrumbs:mock-socket-parent:0.4,18165
org.codehaus.mojo:commons-attributes-maven-plugin:1.0,30125
xdoclet:xdoclet-xjavadoc:1.0,30125
org.apache.geronimo.buildsupport:buildsupport-maven-plugin:2.2,30125
org.codehaus.groovy.maven:gmaven-mojo:1.0-rc-2,30125
org.codehaus.groovy.maven.runtime:gmaven-runtime-api:1.0-rc-2,30125
org.codehaus.groovy.maven.feature:gmaven-feature-api:1.0-rc-2,30125
org.codehaus.groovy.maven.runtime:gmaven-runtime-default:1.0-rc-2,30125
org.codehaus.groovy.maven.runtime:gmaven-runtime-1.5:1.0-rc-2,30125
org.codehaus.groovy.maven.feature:gmaven-feature-support:1.0-rc-2,30125
org.codehaus.groovy.maven.runtime:gmaven-runtime-support:1.0-rc-2,30125
org.codehaus.groovy.maven.support:ant-launcher-1.7.0:1.0-rc-2,30125
org.codehaus.groovy.maven:gmaven-common:1.0-rc-2,30125
org.codehaus.plexus:plexus-container-default:1.0-alpha-32,30125
org.codehaus.plexus:plexus-component-api:1.0-alpha-32,30125
org.ow2.easybeans.osgi:easybeans-component-hsqldb:1.2.0-M3,30125
org.ow2.easybeans:easybeans-component-hsqldb:1.2.0-M3,30125
org.jvnet.hudson.plugins:tasks:3.5,30125
org.glassfish:osgi-ee-resources:3.1-b20,30125
org.glassfish:osgi-javaee-base:3.1-b20,30125
com.force.sdk:springmvc-archetype:22.0.7-BETA,18185
com.sun.jersey.samples:https-server-glassfish:1.1.1-ea,30125
com.sun.jersey:jersey-server:1.1.1-ea,30125
com.sun.jersey:jersey-core:1.1.1-ea,30125
javax.ws.rs:jsr311-api:1.1,30125
org.apache.wicket:wicket-archetype-quickstart:1.4.0,30125
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.6,30125
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.6,30125
org.ow2.util:util-ee-metadata-common-api:1.0.6,30125
org.ow2.util:util-scan-api:1.0.6,30125
org.ow2.util:util-ee-metadata-common-impl:1.0.6,30125
org.ow2.util:util-ee-deploy-impl:1.0.6,30125
org.ow2.util:util-archive-impl:1.0.6,30125
org.ow2.util:util-url:1.0.6,30125
org.ow2.util:util-file:1.0.6,30125
org.ow2.util:util-xml:1.0.6,30125
org.ow2.util:util-scan-impl:1.0.6,30125
org.ow2.util:util-log:1.0.6,30125
org.ow2.util:util-i18n:1.0.6,30125
org.codehaus.fabric3:fabric3-binding-ftp:1.4,30125
org.codehaus.service-conduit:sca4j-async:0.9.0,18205
sk.seges.acris:acris-asmant:1.2.2,18206
org.glassfish.deployment:dol:3.1-b41,30125
org.glassfish:javax.servlet:3.1-b41,30125
org.glassfish:javax.annotation:3.1-b41,30125
org.glassfish:javax.transaction:3.1-b41,30125
org.glassfish:javax.enterprise.deploy:3.1-b41,30125
org.glassfish:javax.resource:3.1-b41,30125
org.glassfish:javax.ejb:3.1-b41,30125
org.glassfish.common:annotation-framework:3.1-b41,30125
groovy:groovy-all-minimal:1.0,30125
it.tidalwave.northernwind:it-tidalwave-northernwind-core-filesystem-basic:1.0.28,30125
it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.29,30125
it.tidalwave.northernwind:it-tidalwave-role-spring:1.0.28,30125
org.codehaus.groovy:groovy:1.8.3,30125
org.fusesource.jansi:jansi:1.7,30125
nl.orange11.healthcheck:orange11-health-check:0.1.0,30125
org.mockito:mockito-all:1.9.0,30125
org.jclouds.provider:greenhousedata-element-vcloud:1.4.1,30125
org.jclouds.api:vcloud:1.4.1,30125
net.sourceforge.ccxjc:cc-xjc-it:1.0-beta-13,30125
org.jvnet.jaxb2_commons:basic:0.4.1.5,30125
org.jvnet.jaxb2_commons:tools:0.4.1.5,30125
org.ops4j.pax.web.samples:war-authentication:1.1.10,18228
org.ops4j.pax.web.samples:helloworld-wc:1.1.10,18228
org.springframework.integration:spring-integration-security:2.0.5.RELEASE,30125
org.springframework.integration:spring-integration-core:2.0.5.RELEASE,30125
org.ow2.jonas.tools.configurator:impl:1.3.0,30125
org.ow2.jonas.tools.configurator:api:1.3.0,30125
org.jdtaus.banking:jdtaus-banking-schemas:1.11.7,18234
org.ow2.jonas:mejb:5.1.6,30125
com.mysema.querydsl:querydsl-jpa:2.7.1,30125
com.mysema.querydsl:querydsl-core:2.7.1,30125
com.mysema.commons:mysema-commons-lang:0.2.3,30125
com.mysema.querydsl:querydsl-sql:2.7.1,30125
org.glassfish.hk2:osgiversion-maven-plugin:2.1.47,30125
org.jclouds:jclouds-project:1.0-beta-9a,30125
com.sun.grizzly:grizzly-portunif:1.9.33,30125
com.sun.grizzly:grizzly-framework:1.9.33,30125
com.sun.grizzly:grizzly-utils:1.9.33,30125
com.sun.grizzly:grizzly-lzma:1.9.33,30125
com.redhat.rhevm.api:rhevm-api-powershell-webapp:0.9-milestone5.1,30125
com.redhat.rhevm.api:rhevm-api-powershell-jaxrs:0.9-milestone5.1,30125
com.redhat.rhevm.api:rhevm-api:0.9-milestone5.1,30125
com.redhat.rhevm.api:rhevm-api-common-jaxrs:0.9-milestone5.1,30125
net.sourceforge.expectj:expectj:2.0.7,30125
org.jboss.resteasy:resteasy-spring:2.0.1.GA,30125
org.appspy.viewer:org.appspy.viewer.birt.webapp:1.0,30125
org.appspy.viewer:org.appspy.viewer.service.impl:1.0,30125
org.appspy.viewer:org.appspy.viewer.service:1.0,30125
org.appspy.server:org.appspy.server.bo:1.0,30125
org.hibernate:hibernate-commons-annotations:3.0.0.ga,30125
org.appspy.server:org.appspy.server.dao:1.0,30125
org.springframework:spring-orm:2.5.5,30125
org.springframework:spring-jdbc:2.5.5,30125
org.eclipse.birt:birt:2.3.1,30125
org.glassfish.ejb:ejb:3.0-Prelude-Embedded-m2,18261
org.sonatype.maven.shell.dist:mvnsh-mvn-ext:1.0,30125
org.sonatype.aether:aether-connector-asynchttpclient:1.9,30125
org.sonatype.maven:wagon-ahc:1.0.0,30125
org.slf4j:slf4j-nop:1.6.1,30125
org.xwiki.commons:xwiki-commons-logging-logback:4.1-milestone-2,30125
org.xwiki.commons:xwiki-commons-logging-api:4.1-milestone-2,30125
org.xwiki.commons:xwiki-commons-observation-api:4.1-milestone-2,30125
org.xwiki.commons:xwiki-commons-component-api:4.1-milestone-2,30125
org.xwiki.commons:xwiki-commons-text:4.1-milestone-2,30125
org.apache.jackrabbit:jackrabbit-jcr-server:2.2.0,30125
org.apache.jackrabbit:jackrabbit-jcr-commons:2.2.0,30125
org.apache.jackrabbit:jackrabbit-webdav:2.2.0,30125
org.wicketstuff:phonebook:1.5-RC4.2,30125
org.apache.wicket:wicket-spring:1.5-RC4.2,30125
org.apache.wicket:wicket-ioc:1.5-RC4.2,30125
org.hibernate:hibernate-core:3.6.4.Final,30125
net.sf.ehcache:ehcache-core:2.4.2,30125
com.ibatis:ibatis2-sqlmap:2.1.7.597,30125
com.ibatis:ibatis2-common:2.1.7.597,30125
org.hsqldb:hsqldb-j5:2.0.0,30125
net.sf.shadesdb:shades:0.0.5,30125
net.sf.beaver:beaver-rt:0.9.11,18283
org.apache.servicemix.specs:org.apache.servicemix.specs.stax-api-1.0:1.7.0,18284
org.ow2.jonas.autostart:configurator:1.0.0-M1,30125
org.ow2.jonas.tools.configurator:impl:1.2.1,30125
biz.aQute:bnd:0.0.169,30125
org.ow2.jonas:jonas-ant-tasks:5.2.0-M3,30125
org.ow2.bundles:ow2-util-xml:1.0.23,30125
org.ow2.jonas:jonas-datasource-binding:5.2.0-M3,30125
org.ow2.jonas.autostart:parser:1.0.0-M1,30125
org.ow2.jonas.autostart:proxy:1.0.0-M1,30125
org.ow2.jonas.autostart:parseurl:1.0.0-M1,30125
org.ow2.jonas.autostart:utility:1.0.0-M1,30125
org.apache.whirr:whirr:0.2.0-incubating,18295
org.apache.geronimo.configs:procrun:2.1.7,18296
org.openengsb.domain:openengsb-domain-report:1.1.0.M4,30125
com.sun.grizzly:grizzly-framework:1.9.18-f,18298
com.sun.grizzly:grizzly-utils:1.9.18-f,18298
org.apache.camel:camel-irc:2.0.0,30125
com.sun.jersey.contribs.bill-burke-book:ex10_1:1.9-ea03,30125
org.codehaus.openxma:dsl-platform:3.6.3,30125
org.codehaus.openxma:properties:1.0.3,30125
org.glassfish:osgi-jdbc:3.1-b14,30125
org.apache.tomcat:tomcat-jasper-el:7.0.28,18305
org.apache.tomcat:tomcat-el-api:7.0.28,18305
net.liftweb:lift-jta:1.1-M7,30125
org.scala-libs:scalajpa:1.1,30125
org.glassfish.packager:glassfish-corba:3.1-b35,30125
org.glassfish.packager:glassfish-jpa:3.1-b35,30125
org.glassfish.persistence:jpa-connector:3.1-b35,30125
org.glassfish.persistence:persistence-common:3.1-b35,30125
org.glassfish.deployment:deployment-javaee-core:3.1-b35,30125
org.glassfish.common:container-common:3.1-b35,30125
org.glassfish.common:glassfish-naming:3.1-b35,30125
org.glassfish.admin:admin-util:3.1-b35,30125
org.glassfish.security:security:3.1-b35,30125
org.glassfish.security:ssl-impl:3.1-b35,30125
org.glassfish:javax.security.auth.message:3.1-b35,30125
org.glassfish:javax.security.jacc:3.1-b35,30125
org.glassfish.security:jaspic.provider.framework:3.1-b35,30125
org.glassfish.external:ldapbp-repackaged:3.1-b35,30125
org.glassfish.external:libpam4j-repackaged:3.1-b35,30125
org.glassfish.connectors:connectors-internal-api:3.1-b35,30125
org.glassfish.transaction:transaction-internal-api:3.1-b35,30125
org.glassfish.persistence:eclipselink-wrapper:3.1-b35,30125
org.eclipse.persistence:org.eclipse.persistence.jpa:2.2.0-M6,30125
org.eclipse.persistence:org.eclipse.persistence.jpa.modelgen:2.2.0-M6,30125
org.eclipse.persistence:org.eclipse.persistence.oracle:2.2.0-M6,30125
org.glassfish.persistence:glassfish-oracle-jdbc-driver-packages:3.1-b35,30125
org.glassfish:osgi-jpa:3.1-b35,30125
org.glassfish:osgi-javaee-base:3.1-b35,30125
org.glassfish:osgi-jpa-extension:3.1-b35,30125
org.glassfish.packager:glassfish-jca:3.1-b35,30125
org.glassfish.connectors:descriptors:3.1-b35,30125
org.glassfish.connectors:gf-connectors-connector:3.1-b35,30125
org.glassfish.connectors:work-management:3.1-b35,30125
org.glassfish.connectors:connectors-runtime:3.1-b35,30125
org.glassfish.common:glassfish-ee-api:3.1-b35,30125
org.glassfish.ejb:ejb-internal-api:3.1-b35,30125
org.glassfish.connectors:connectors-admin:3.1-b35,30125
org.glassfish.cluster:cluster-admin:3.1-b35,30125
org.glassfish.core:kernel:3.1-b35,30125
org.glassfish.core:glassfish:3.1-b35,30125
org.glassfish:simple-glassfish-api:3.1-b35,30125
org.glassfish.core:logging:3.1-b35,30125
org.glassfish.cluster:cluster-common:3.1-b35,30125
org.glassfish.cluster:cluster-ssh:3.1-b35,30125
org.glassfish.external:trilead-ssh2-repackaged:3.1-b35,30125
org.glassfish.cluster:gms-bootstrap:3.1-b35,30125
org.shoal:shoal-gms-api:1.5.24,30125
org.glassfish.admingui:console-jca-plugin:3.1-b35,30125
org.glassfish.admingui:console-jca-plugin-help:3.1-b09,30125
org.glassfish.packager:glassfish-management:3.1-b35,30125
org.glassfish.admin:rest-service:3.1-b35,30125
org.glassfish.packager:glassfish-registration:3.1-b35,30125
org.glassfish.registration:registration-api:3.1-b35,30125
org.glassfish.registration:registration-impl:3.1-b35,30125
org.glassfish.registration:glassfish-registration:3.1-b35,30125
org.glassfish.external:sysnet-registration-repackaged:3.1-b35,30125
org.glassfish.external:commons-codec-repackaged:3.1-b35,30125
org.glassfish.packager:glassfish-upgrade:3.1-b35,30125
org.glassfish.upgrade:upgrade-tool:3.1-b35,30125
org.glassfish.upgrade:upgrade-scripts:3.1-b35,30125
org.glassfish.packager:glassfish-javahelp:3.1-b35,30125
org.glassfish.packager:glassfish-ha:3.1-b35,30125
org.glassfish.ha:ha-shoal-cache-bootstrap:3.1-b35,30125
org.glassfish.ha:ha-shoal-cache-store:3.1-b35,30125
org.shoal:shoal-cache:1.5.24,30125
org.shoal:shoal-gms-impl:1.5.24,30125
org.glassfish.packager:glassfish-cluster:3.1-b35,30125
org.glassfish.cluster:cluster-cli:3.1-b35,30125
org.glassfish.admin:admin-cli:3.1-b35,30125
org.glassfish.branding:branding:3.1-b35,30125
org.glassfish.admin:server-mgmt:3.1-b35,30125
org.glassfish.admin:launcher:3.1-b35,30125
org.glassfish.admingui:console-cluster-plugin:3.1-b35,30125
org.glassfish.admingui:console-cluster-plugin-help:3.1-b09,30125
org.glassfish.cluster:gms-adapter:3.1-b35,30125
org.glassfish.loadbalancer:load-balancer-admin:3.1-b35,30125
org.glassfish.external:schema2beans-repackaged:3.1-b35,30125
org.glassfish.packager:shoal:3.1-b35,30125
org.glassfish.packager:glassfish-common-tmp:3.1-b35,30125
org.glassfish.deployment:dtds:3.1-b35,30125
org.glassfish.deployment:schemas:3.1-b35,30125
org.glassfish.extras:osgi-container:3.1-b35,30125
org.glassfish.extras:grizzly-container:3.1-b35,30125
org.glassfish.admin:cli-optional:3.1-b35,30125
org.glassfish.admin:backup:3.1-b35,30125
org.glassfish.admin:admin-core:3.1-b35,30125
org.glassfish.common:amx-all:3.1-b35,30125
org.glassfish.common:amx-core:3.1-b35,30125
org.glassfish.common:amx-core-impl:3.1-b35,30125
org.glassfish.common:glassfish-mbeanserver:3.1-b35,30125
org.glassfish.external:jmxremote_optional-repackaged:3.1-b35,30125
org.glassfish.common:amx-config:3.1-b35,30125
org.glassfish.common:amx-config-impl:3.1-b35,30125
org.glassfish.common:amx-j2ee:3.1-b35,30125
org.glassfish:javax.management.j2ee:3.1-b35,30125
org.glassfish.common:amx-j2ee-impl:3.1-b35,30125
org.glassfish.common:amx-ext-impl:3.1-b35,30125
org.glassfish.deployment:deployment-client:3.1-b35,30125
org.glassfish.deployment:deployment-autodeploy:3.1-b35,30125
org.glassfish.deployment:deployment-admin:3.1-b35,30125
org.glassfish.security:security-all:3.1-b35,30125
org.glassfish.security:inmemory.jacc.provider:3.1-b35,30125
org.glassfish.external:ant:3.1-b35,30125
org.glassfish.ha:ha-file-store:3.1-b35,30125
org.glassfish:osgi-ee-resources:3.1-b35,30125
org.glassfish.extras:glassfish-embedded-shell-frag:3.1-b35,30125
org.glassfish.extras:javaee-frag:3.1-b35,30125
org.glassfish.extras:appserv-rt-frag:3.1-b35,30125
org.glassfish.packager:glassfish-corba-base:3.1-b35,30125
org.glassfish.packager:glassfish-grizzly-full:3.1-b35,30125
org.glassfish.packager:glassfish-nucleus:3.1-b35,30125
org.glassfish.osgi-platforms:equinox:3.1-b35,30125
org.glassfish.core:glassfish-extra-jre-packages:3.1-b35,30125
org.glassfish.core:api-exporter:3.1-b35,30125
org.glassfish.core:api-exporter-fragment:3.1-b35,30125
org.glassfish.packager:nucleus-base:3.1-b35,30125
com.sun.enterprise:osgi-main:1.0.72,30125
org.glassfish.docs:basedocs:3.1-b09,30125
org.glassfish.flashlight:flashlight-extra-jdk-packages:3.1-b35,30125
org.glassfish.common:btrace-jars:3.1-b35,30125
org.glassfish.packager:glassfish-grizzly:3.1-b35,30125
org.glassfish.packager:glassfish-hk2:3.1-b35,30125
org.glassfish.packager:felix:3.1-b35,30125
org.glassfish.osgi-platforms:felix:3.1-b35,30125
org.codehaus.plexus:plexus-formica:1.0-beta-10,30125
org.mule.modules:mule-module-client:2.0.0-RC3,30125
org.mule.modules:mule-module-builders:2.0.0-RC3,30125
org.mule:mule-core:2.0.0-RC3,30125
org.mule.modules:mule-module-spring-config:2.0.0-RC3,30125
org.springframework:spring-web:2.5.1,30125
org.mule.modules:mule-module-xml:2.0.0-RC3,30125
org.openwfe:openwfe-embed:1.7.1pre7,30125
org.openwfe:openwfe-applic:1.7.1pre7,30125
org.openwfe:openwfe-engine:1.7.1pre7,30125
org.openwfe:openwfe-worklist:1.7.1pre7,30125
org.apache.myfaces.trinidadbuild:maven-jdev-plugin:2.0.4,30125
org.eclipse.birt.runtime.3_7_1:org.apache.batik.ext.awt:1.6.0,18441
com.google.code.plsqlmaven:oraddl-helpers:1.3,18442
it.tidalwave.thesefoolishthings:it-tidalwave-util-logging:1.1.11,18443
org.apache.maven.reporting:maven-reporting:2.0-beta-3,18444
org.apache.mina:mina-integration-xbean:2.0.0-RC1,30125
org.apache.mina:mina-integration-beans:2.0.0-RC1,30125
de.huxhorn.lilith:de.huxhorn.lilith.slf4j:0.9.39,30125
org.ow2.jonas:jonas-cluster-daemon:5.2.1,30125
org.ow2.jonas:jonas-deployment:5.2.1,30125
org.ow2.jonas:jonas-services-api:5.2.1,30125
org.ow2.jonas:jonas-deployment-api:5.2.1,30125
org.ow2.jonas:jonas-commons:5.2.1,30125
org.ow2.jonas:jonas-version:5.2.1,30125
org.ow2.jonas.osgi:javaee-api:5.2.1,30125
org.ow2.jonas:jonas-bootstrap-loader:5.2.1,30125
org.ow2.jonas:jonas-jmx:5.2.1,30125
org.ow2.jonas:jonas-management-javaee:5.2.1,30125
org.ow2.jonas:jonas-management-services:5.2.1,30125
org.ow2.jonas:jonas-discovery-jgroups:5.2.1,30125
org.ow2.jonas:jonas-discovery-base:5.2.1,30125
org.ow2.bundles:ow2-bundles-externals-jgroups:1.0.27,30125
org.ow2.util:util-cluster-jgroups:1.0.29,30125
org.ow2.jonas:jonas-domain:5.2.1,30125
org.ow2.jonas:jonas-security:5.2.1,30125
org.ow2.jonas:jonas-security-jacc:5.2.1,30125
org.ow2.jonas:jonas-security-jacc-handlers:5.2.1,30125
org.ow2.jonas:jonas-security-propagation:5.2.1,30125
org.ow2.jonas:jonas-security-auth:5.2.1,30125
org.ow2.jonas:jonas-management-reconfig:5.2.1,30125
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.2.1,30125
org.apache.cxf.fediz:fediz-idp:1.0.2,30125
org.slf4j:slf4j-api:1.6.5,30125
org.slf4j:slf4j-jdk14:1.6.5,30125
org.apache.cxf:cxf-rt-ws-security:2.6.3,30125
org.apache.cxf:cxf-api:2.6.3,30125
org.apache.cxf:cxf-rt-core:2.6.3,30125
org.apache.cxf:cxf-rt-bindings-soap:2.6.3,30125
org.apache.cxf:cxf-rt-databinding-jaxb:2.6.3,30125
org.apache.cxf:cxf-rt-transports-http:2.6.3,30125
org.apache.cxf:cxf-rt-ws-policy:2.6.3,30125
com.sun.grizzly:grizzly-ajp:1.9.15,30125
com.sun.grizzly:grizzly-http:1.9.15,30125
com.sun.grizzly:grizzly-framework:1.9.15,30125
com.sun.grizzly:grizzly-utils:1.9.15,30125
com.sun.grizzly:grizzly-rcm:1.9.15,30125
com.sun.grizzly:grizzly-portunif:1.9.15,30125
commons-modeler:commons-modeler:1.1,30125
commons-digester:commons-digester:1.2,30125
mx4j:mx4j-jmx:1.1,30125
com.ning.billing:killbill-payment:0.1.6,30125
com.ning.billing:killbill-api:0.1.6,30125
org.jdbi:jdbi:2.31.2,30125
org.slf4j:slf4j-log4j12:1.6.3,30125
org.skife.config:config-magic:0.9,30125
com.ning.billing:killbill-invoice:0.1.6,30125
com.ning.billing:killbill-entitlement:0.1.6,30125
com.ning.billing:killbill-catalog:0.1.6,30125
com.ning.billing:killbill-account:0.1.6,30125
com.ning.jdbi:jdbi-metrics:1.0.1,30125
com.yammer.metrics:metrics-core:2.0.0-BETA17,30125
com.ning.billing:killbill-util:0.1.6,30125
com.jolbox:bonecp:0.7.1.RELEASE,30125
org.ow2.jonas.camel:camel-component-for-jonas:1.5.8,30125
org.ow2.jonas.camel:camel-service-for-jonas:1.5.8,30125
org.ow2.jonas.camel:camel-service:1.5.8,30125
org.ow2.jonas.camel:camel-xml-registry:1.5.8,30125
org.apache.tika:tika-app:0.10,18507
org.drools:drools-verifier:5.3.3.Final,30125
org.drools:knowledge-api:5.3.3.Final,30125
org.drools:drools-compiler:5.3.3.Final,30125
org.drools:drools-core:5.3.3.Final,30125
org.mvel:mvel2:2.1.0.drools16,30125
org.codehaus.mojo:cassandra-maven-plugin:0.8.6-1,30125
org.apache.cassandra:cassandra-all:0.8.6,30125
com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.1,30125
org.apache.thrift:libthrift:0.6.1,30125
org.apache.cassandra:cassandra-thrift:0.8.6,30125
com.github.stephenc:jamm:0.2.2,30125
org.apache.maven.shared:maven-filtering:1.0-beta-4,30125
org.sonatype.plexus:plexus-build-api:0.0.4,30125
org.apache.maven:maven-core:2.2.1,30125
org.apache.maven.wagon:wagon-file:1.0-beta-6,30125
org.apache.maven:maven-plugin-parameter-documenter:2.2.1,30125
org.apache.maven.wagon:wagon-http-lightweight:1.0-beta-6,30125
org.apache.maven.wagon:wagon-http-shared:1.0-beta-6,30125
org.apache.maven.wagon:wagon-http:1.0-beta-6,30125
org.apache.maven.wagon:wagon-webdav-jackrabbit:1.0-beta-6,30125
org.apache.jackrabbit:jackrabbit-webdav:1.5.0,30125
org.apache.jackrabbit:jackrabbit-jcr-commons:1.5.0,30125
org.apache.maven.reporting:maven-reporting-api:2.2.1,30125
org.apache.maven:maven-error-diagnostics:2.2.1,30125
org.apache.maven.wagon:wagon-ssh-external:1.0-beta-6,30125
org.apache.maven.wagon:wagon-ssh-common:1.0-beta-6,30125
org.apache.maven:maven-plugin-descriptor:2.2.1,30125
org.apache.maven.wagon:wagon-ssh:1.0-beta-6,30125
org.apache.maven:maven-toolchain:2.0.9,30125
org.neo4j:neo4j-udc:1.4.2,30125
org.neo4j:neo4j-kernel:1.4.2,30125
com.groupon.roboremote:roboremoteclient:0.2,30125
ch.qos.logback:logback-core:0.9.29,30125
ch.qos.logback:logback-classic:0.9.29,30125
ch.qos.logback:logback-examples:0.9.29,30125
ch.qos.logback:logback-access:0.9.29,30125
ch.qos.cal10n:cal10n-api:0.7.4,30125
com.google.android.tools:ddmlib:r13,30125
org.trailsframework.examples:roster:1.1,30125
org.trailsframework:trails-security:1.1,30125
org.acegisecurity:acegi-security:1.0.4,30125
org.springframework:spring-remoting:2.0.6,30125
org.springframework:spring-aop:2.0.6,30125
org.springframework:spring-web:2.0.6,30125
org.trailsframework:trails-core:1.1,30125
aspectj:aspectjrt:1.5.2a,30125
aspectj:aspectjweaver:1.5.2a,30125
org.apache.tapestry:tapestry-framework:4.1.3,30125
org.apache.tapestry:tapestry-annotations:4.1.3,30125
org.apache.tapestry:tapestry-contrib:4.1.3,30125
com.javaforge.tapestry:tapestry-spring:1.0.0,30125
org.trailsframework:trails-hibernate:1.1,30125
org.springframework:spring-hibernate3:2.0.6,30125
net.jangaroo:jooflash:2.0-preview-4,18562
net.jangaroo:jangaroo-runtime:2.0-preview-4,18562
net.jangaroo:jangaroo-browser:2.0-preview-4,18562
org.codehaus.sonar:sonar-check-api:2.1,18564
org.apache.camel:camel-saxon:1.6.4,30125
org.apache.camel:camel-spring:1.6.4,30125
org.apache.camel:camel-core:1.6.4,30125
net.sf.saxon:saxon-sql:9.1.0.1,30125
com.dooapp:gaedo-tapestry:0.4.14,30125
org.jvnet.hudson.dtkit:dtkit-metrics-model:0.7,30125
org.jvnet.hudson.dtkit:dtkit-metrics-util:0.7,30125
org.grails:grails-gorm:1.3.1,30125
org.hibernate:hibernate-core:3.3.1.GA,30125
org.hibernate:hibernate-annotations:3.4.0.ga,30125
org.hibernate:hibernate-commons-annotations:3.4.0.ga,30125
org.grails:grails-core:1.3.1,30125
org.springframework:spring-jms:3.0.2.RELEASE,30125
org.grails:grails-spring:1.3.1,30125
org.grails:grails-docs:1.3.1,30125
org.xhtmlrenderer:core-renderer:R8pre2,30125
org.springframework:spring-instrument:3.0.2.RELEASE,30125
org.springframework:spring-jdbc:3.0.2.RELEASE,30125
org.springframework:spring-orm:3.0.2.RELEASE,30125
org.springframework:spring-oxm:3.0.2.RELEASE,30125
org.springframework:spring-tx:3.0.2.RELEASE,30125
net.sf.ehcache:echache:1.7.1,30125
org.codehaus.groovy:groovy-all:1.7.2,30125
org.slf4j:jul-to-slf4j:1.5.8,30125
org.glassfish.hk2:consolidatedbundle-maven-plugin:1.6.11,30125
org.glassfish.hk2:hk2-core:1.6.11,30125
