artifact,betweenness_centrality
com.sun.grizzly:grizzly-comet:1.9.20,0
org.glassfish.web:web-naming:3.1-b25,0
net.sf.dozer:dozer:5.3.0,0
com.madgag:ssh:1.1,0
org.sonatype.sisu.inject:guice-assistedinject:3.0.0,0
org.glassfish.external:ldapbp-repackaged:3.1-b37,0
org.eclipse.jetty:jetty-util:7.4.5.v20110725,0
org.eclipse.jetty:jetty-continuation:7.4.5.v20110725,0
com.cedarsoft.commons:cluster:2.0.3,0
com.cedarsoft.commons:exceptions:2.0.3,0
org.reflext:reflext.test-java5:1.1.0-beta6,0
org.reflext:reflext.core:1.1.0-beta6,0
org.reflext:reflext.api:1.1.0-beta6,0
org.reflext:reflext.jlr:1.1.0-beta6,0
org.apache.camel:camel-snmp:2.2.0,0
org.apache.servicemix.bundles:org.apache.servicemix.bundles.snmp4j:1.8.1_1,0
org.apache.cxf:cxf-common:2.2.6,0
org.openengsb.docs:openengsb-docs-examples:1.2.0.RC2,0
org.ow2.jonas:jonas-web-container-tomcat-6.0:5.3.0-M2,0
org.apache.tomcat:coyote:6.0.32,0
org.apache.tomcat:jsp-api:6.0.32,0
org.apache.tomcat:el-api:6.0.32,0
org.apache.tomcat:jasper-el:6.0.32,0
org.apache.tomcat:tribes:6.0.32,0
org.ow2.jonas:jonas-webservices-jaxws:5.3.0-M2,0
org.ow2.jonas:jonas-version:5.3.0-M2,0
org.ow2.util:util-file:1.0.30,0
org.ow2.jonas:jonas-bootstrap-loader:5.3.0-M2,0
org.ow2.jonas:jonas-security-propagation:5.3.0-M2,0
org.ow2.jonas:jonas-security-auth:5.3.0-M2,0
org.ow2.jonas:jonas-security-jacc:5.3.0-M2,0
org.ow2.jonas:jonas-management-reconfig:5.3.0-M2,0
org.ow2.util:util-archive-impl:1.0.30,0
org.ow2.util:util-xml:1.0.30,0
org.ow2.util:util-execution:1.0.30,0
org.ow2.util:util-ee-metadata-ws-impl:1.0.30,0
org.ow2.util:util-ee-metadata-car-api:1.0.30,0
org.ow2.bundles:ow2-util-ee-metadata-common-api:1.0.28,0
org.ow2.util:util-ee-metadata-common-impl:1.0.30,0
org.ow2.util:util-ee-metadata-car-impl:1.0.30,0
org.ow2.util:util-scan-impl:1.0.30,0
org.ow2.util:util-pool-impl:1.0.30,0
org.ow2.util:util-xmlconfig:1.0.30,0
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.30,0
org.ow2.util:util-marshalling:1.0.30,0
org.ow2.easybeans:easybeans-util:1.2.1,0
org.ow2.util:util-event-impl:1.0.30,0
org.ow2.jonas:jonas-webservices-jaxrpc:5.3.0-M2,0
org.ow2.util:util-i18n:1.0.30,0
org.ow2.util:util-archive-api:1.0.30,0
org.ow2.spec.ee:ow2-ejb-3.0-spec:1.0.8,0
org.ow2.spec.ee:ow2-jpa-1.0-spec:1.0.8,0
org.ow2.spec.ee:ow2-connector-1.5-spec:1.0.8,0
org.ow2.spec.ee:ow2-jsr77-1.1-spec:1.0.8,0
org.ow2.spec.ee:ow2-jta-1.1-spec:1.0.8,0
org.ow2.util:util-scan-api:1.0.30,0
org.ow2.util:util-pool-api:1.0.30,0
org.ow2.util:util-event-api:1.0.30,0
org.ow2.util:audit-report-api:1.0.30,0
org.ow2.util:util-jmx-api:1.0.30,0
org.ow2.jonas.asm:asm:3.1,0
org.ow2.jonas:jonas-deployment-api:5.3.0-M2,0
org.ow2.bundles:ow2-util-event-api:1.0.28,0
org.ow2.util:util-ee-metadata-ws-api:1.0.30,0
org.ow2.jonas:jonas-db-base:5.1.6,0
org.ow2.jonas:jonas-deployment-api:5.1.6,0
org.ow2.jonas:jonas-version:5.1.6,0
org.ow2.jonas:jonas-bootstrap-loader:5.1.6,0
org.glassfish.metro:wstx-impl:2.1-b26,0
org.glassfish.metro:wstx-api:2.1-b26,0
org.glassfish.metro:metro-commons:2.1-b26,0
com.sun.xml.messaging.saaj:saaj-impl:1.3.4,0
javax.xml.soap:saaj-api:1.3.1,0
com.sun.jersey.glassfish.v3.osgi:jersey-gf-servlet:1.10-b02,0
org.ow2.fractal.juliac.dream:juliac-dream-membranes-oo:2.5,0
fr.inria.gforge.spoon:aval:0.7.1,0
org.eclipse.jdt:core:3.2.0.666,0
com.martiansoftware:jsap:2.1,0
org.hibernate:hibernate-ehcache:3.3.0.CR1,0
org.glassfish.common:common-util:3.1.1-b10,0
com.sun.enterprise:osgi-adapter:1.1.3,0
org.glassfish:javax.transaction:3.1.1-b10,0
org.glassfish:javax.resource:3.1.1-b10,0
org.glassfish:javax.servlet:3.1.1-b10,0
org.glassfish:javax.annotation:3.1.1-b10,0
org.glassfish:javax.enterprise.deploy:3.1.1-b10,0
org.glassfish:javax.ejb:3.1.1-b10,0
org.glassfish.common:annotation-framework:3.1.1-b10,0
org.glassfish.hk2.external:asm-all-repackaged:1.1.3,0
org.glassfish.common:scattered-archive-api:3.1.1-b10,0
com.sun.enterprise:config-types:1.1.3,0
org.jvnet.ogc:ogc-tools:1.0.2,0
org.codehaus.modello:modello-plugin-converters:1.3,0
org.sonatype.plexus:plexus-build-api:0.0.3,0
org.codehaus.plexus:plexus-utils:1.5.8,0
org.codehaus.modello:modello-core:1.3,0
org.apache.tomcat:tomcat-annotations-api:7.0.4,0
com.sun.tools.btrace:btrace-agent:1.0.5,0
com.sun.tools.btrace:btrace-boot:1.0.5,0
org.appfuse:appfuse-web-common:2.0-m3,0
aspectj:aspectjweaver:1.5.3,0
org.directwebremoting:dwr:2.0.rc2,0
mysql:mysql-connector-java:5.0.3,0
velocity-tools:velocity-tools-view:1.0,0
opensymphony:clickstream:1.0.2,0
opensymphony:oscache:2.3,0
opensymphony:sitemesh:2.2.1,0
org.tuckey:urlrewrite:2.5.2,0
org.springframework:spring:2.0.2,0
org.springframework:spring-mock:2.0.2,0
org.apache.xbean:xbean-spring-itests-126:2.4,0
org.apache.xbean:xbean-spring-common:2.4,0
org.apache.xbean:xbean-spring-v2:2.4,0
org.glassfish:appclient:3.0-Preview-b47a,0
org.glassfish.build:maven-glassfishbuild-extension:3.1-b15,0
org.apache.syncope:syncope-build-tools:1.0.0-RC2-incubating,0
org.apache.directory.shared:shared-i18n:0.9.19,0
org.apache.directory.shared:shared-ldap-schema-loader:0.9.19,0
org.apache.directory.shared:shared-ldap-schema-manager:0.9.19,0
org.apache.directory.shared:shared-cursor:0.9.19,0
org.apache.directory.shared:shared-ldap-jndi:0.9.19,0
org.apache.directory.shared:shared-asn1:0.9.19,0
org.apache.directory.shared:shared-ldap-constants:0.9.19,0
org.apache.directory.shared:shared-ldap-converter:0.9.19,0
org.apache.directory.shared:shared-ldif:0.9.19,0
com.h2database:h2:1.3.167,0
org.apache.geronimo.configs:javamail:2.2,0
org.apache.geronimo.framework:geronimo-config-groovy-transformer:2.2,0
org.codehaus.groovy:groovy-all-minimal:1.5.6,0
org.slf4j:slf4j-log4j12:1.5.5,0
org.slf4j:jcl-over-slf4j:1.5.5,0
org.slf4j:jul-to-slf4j:1.5.5,0
org.apache.geronimo.specs:geronimo-ejb_3.0_spec:1.0.1,0
org.apache.geronimo.specs:geronimo-interceptor_3.0_spec:1.0.1,0
org.apache.geronimo.specs:geronimo-jaxrpc_1.1_spec:2.0.0,0
org.apache.geronimo.specs:geronimo-jaxr_1.0_spec:2.0.0,0
org.apache.geronimo.specs:geronimo-jpa_1.0_spec:1.1.2,0
org.apache.geronimo.specs:geronimo-jsp_2.1_spec:1.0.1,0
org.apache.geronimo.specs:geronimo-concurrent_1.0_spec:1.0-EA,0
org.apache.geronimo.specs:geronimo-saaj_1.3_spec:1.0.1,0
org.apache.myfaces.core:myfaces-api:1.2.6,0
org.apache.geronimo.framework:geronimo-jdbc:2.2,0
org.apache.geronimo.framework:geronimo-core:2.2,0
org.apache.geronimo.framework:geronimo-interceptor:2.2,0
org.apache.geronimo.javamail:geronimo-javamail_1.4_mail:1.7,0
org.apache.aries.samples.blueprint.idverifier:org.apache.aries.samples.blueprint.idverifier.client:0.3,0
org.apache.aries.blueprint:org.apache.aries.blueprint.api:0.3,0
org.apache.aries.samples.blueprint.idverifier:org.apache.aries.samples.blueprint.idverifier.api:0.3,0
org.apache.aries.samples.blueprint.idverifier:org.apache.aries.samples.blueprint.idverifier.server:0.3,0
commons-logging:commons-logging:1.2,0
org.apache.httpcomponents:httpcore:4.4.10,0
org.codehaus.jackson:jackson-core-asl:1.9.11,0
javax.mail:mail:1.5.0-b01,0
net.vidageek:mirror:1.5.1,0
org.objenesis:objenesis:1.1,0
com.thoughtworks.paranamer:paranamer:2.2,0
org.kohsuke.stapler:stapler-jelly:1.150,0
com.projectdarkstar.client:sgs-client-javadoc:0.9.11,0
com.projectdarkstar.server:sgs-shared:1.9,0
org.apache.mina:mina-core:1.1.0,0
org.slf4j:slf4j-api:1.4.0,0
org.slf4j:slf4j-jdk14:1.4.0,0
org.mule:mule:3.3.0-RC1,0
org.sonatype.security:security-rest-api:1.1.4,0
org.easymock:easymock:2.3,0
org.sonatype.security:security-model:1.1.4,0
org.sonatype.spice.inject:guice-plexus-binders:1.3.2,0
org.sonatype.spice.inject:guice-bean-reflect:1.3.2,0
org.sonatype.spice.inject:guice-bean-inject:1.3.2,0
org.sonatype.spice.inject:guice-bean-locators:1.3.2,0
org.sonatype.spice.inject:guice-bean-converters:1.3.2,0
org.sonatype.spice.inject:guice-plexus-metadata:1.3.2,0
org.codehaus.sonar-plugins.scm-activity:maven-scm-ext:1.2,0
org.apache.maven.scm:maven-scm-provider-svn-commons:1.4,0
org.apache.maven.scm:maven-scm-provider-git-commons:1.4,0
org.apache.maven.scm:maven-scm-provider-cvs-commons:1.4,0
org.apache.maven.scm:maven-scm-provider-hg:1.4,0
org.apache.maven.scm:maven-scm-provider-bazaar:1.4,0
org.apache.maven.scm:maven-scm-provider-clearcase:1.4,0
org.apache.maven.scm:maven-scm-provider-accurev:1.4,0
org.apache.maven.scm:maven-scm-provider-perforce:1.4,0
org.apache.maven.scm:maven-scm-provider-tfs:1.4,0
org.glassfish.security:inmemory.jacc.provider:3.1-b27,0
org.glassfish:javax.annotation:3.1-b27,0
org.glassfish:javax.transaction:3.1-b27,0
org.glassfish:javax.enterprise.deploy:3.1-b27,0
org.glassfish:javax.resource:3.1-b27,0
org.glassfish:javax.ejb:3.1-b27,0
org.glassfish.common:annotation-framework:3.1-b27,0
org.glassfish:javax.security.jacc:3.1-b27,0
org.glassfish:javax.servlet:3.1-b27,0
org.ow2.jonas:jonas-management-api:5.3.0-M1,0
org.sakaiproject.samigo:samigo-cp:2.9.0-b03,0
javax.faces:jsf-api:1.1_02,0
org.apache.maven.archiva:archiva-indexer:1.0-beta-3,0
org.apache.maven.archiva:archiva-policies:1.0-beta-3,0
org.apache.maven.archiva:archiva-dependency-graph:1.0-beta-3,0
org.apache.maven.archiva:archiva-consumer-api:1.0-beta-3,0
org.apache.maven.archiva:archiva-common:1.0-beta-3,0
org.jvnet.jax-ws-commons.spring:jaxws-spring:1.5,0
com.sun.xml.ws:jaxws-local-transport:2.1,0
org.springframework:spring-core:2.0,0
org.springframework:spring-aop:2.0,0
org.springframework:spring-beans:2.0,0
com.sun.xml.stream.buffer:streambuffer:0.4,0
org.jvnet.staxex:stax-ex:1.0,0
org.jomc:jomc-spi:1.0-alpha-9,0
org.glassfish.web:osgi-http:3.0-b67,0
org.glassfish:javax.servlet:3.0-b67,0
com.sun.enterprise:osgi-adapter:0.3.98,0
org.glassfish.admin:cli-framework:3.0-b67,0
org.glassfish.external:management-api:3.0.0-b010,0
org.glassfish.gmbal:gmbal:3.0.0-b018,0
org.glassfish.common:amx-core:3.0-b67,0
org.glassfish:javax.management.j2ee:3.0-b67,0
org.glassfish.flashlight:flashlight-agent:3.0-b67,0
org.glassfish.external:asm-all-repackaged:3.0-b67,0
org.glassfish.common:stats77:3.0-b67,0
org.glassfish:javax.servlet.jsp:3.0-b67,0
org.glassfish.common:glassfish-ee-api:3.0-b67,0
org.glassfish:javax.mail:3.0-b67,0
com.sun.grizzly:grizzly-rcm:1.9.18b,0
com.sun.grizzly:grizzly-portunif:1.9.18b,0
org.glassfish.admin:admin-util:3.0-b67,0
org.glassfish:javax.enterprise.deploy:3.0-b67,0
org.glassfish.admin:admin-core:3.0-b67,0
org.glassfish.admin:monitoring-core:3.0-b67,0
org.glassfish:javax.annotation:3.0-b67,0
org.glassfish:javax.transaction:3.0-b67,0
org.eclipse.persistence:javax.persistence:2.0.0-M9,0
org.glassfish:javax.resource:3.0-b67,0
org.glassfish.common:annotation-framework:3.0-b67,0
com.sun.enterprise:config-types:0.3.98,0
org.glassfish.common:internal-api:3.0-b67,0
org.glassfish.transaction:transaction-internal-api:3.0-b67,0
org.glassfish.common:glassfish-naming:3.0-b67,0
org.glassfish:javax.security.jacc:3.0-b67,0
org.glassfish:javax.ejb:3.0-b67,0
org.glassfish.ejb:ejb-internal-api:3.0-b67,0
org.glassfish.external:ldapbp-repackaged:3.0-b67,0
com.sun.grizzly:grizzly-comet:1.9.18b,0
org.glassfish.web:web-gui-plugin-common:3.0-b67,0
com.sun.grizzly:grizzly-framework:1.9.18b,0
org.glassfish:javax.security.auth.message:3.0-b67,0
org.pustefixframework.tutorial:usermanagement:0.15.23,0
org.pustefixframework:pustefix-live:0.15.23,0
org.jbpm:jbpm-gwt-form:5.4.0.Final,0
org.jboss.errai.reflections:reflections:2.1.0.Final,0
org.jboss.errai:errai-config:2.1.0.Final,0
org.jboss.errai:errai-codegen:2.1.0.Final,0
org.jboss.errai:errai-codegen-gwt:2.1.0.Final,0
org.jboss.errai.io.netty:netty:4.0.0.Alpha1.errai.r1,0
org.jbpm:jbpm-human-task-hornetq:5.4.0.Final,0
org.jbpm:jbpm-human-task-jms:5.4.0.Final,0
org.apache.commons:commons-exec:1.0.1,0
jivesoftware:smack:3.0.4,0
org.apache.cxf:cxf-common-utilities:2.4.4,0
org.apache.cxf:cxf-tools-common:2.4.4,0
org.apache.cxf:cxf-rt-bindings-xml:2.4.4,0
org.apache.cxf:cxf-rt-frontend-simple:2.4.4,0
org.apache.cxf:cxf-rt-ws-addr:2.4.4,0
org.apache.cxf:cxf-rt-transports-common:2.4.4,0
org.springframework:spring-expression:3.0.6.RELEASE,0
org.springframework:spring-asm:3.0.6.RELEASE,0
org.wicketstuff:javaee-inject:1.4.14,0
org.jdtaus.banking.dtaus:jdtaus-banking-ri-dtaus:1.4.1,0
org.jdtaus.core:jdtaus-core-messages:RELEASE,0
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.0.1-b01,0
org.glassfish.deployment:sun-as-jsr88-dm:3.0.1-b01,0
org.xwiki.commons:xwiki-commons-logging-logback:4.3,0
ch.qos.logback:logback-core:1.0.7,0
com.mysema.rdf:rdfbean-jena:1.5.4,0
com.mysema.codegen:codegen:0.3.7,0
org.ow2.cmi.osgi:cmi-core-client:2.2.2,0
org.ow2.cmi:cmi-lb:2.2.2,0
org.ow2.util:util-component-api:1.0.17,0
org.ow2.util:util-component-impl:1.0.17,0
org.ow2.util:util-event-api:1.0.17,0
org.ow2.util:util-event-impl:1.0.17,0
org.ow2.cmi:cmi-api-server:2.2.2,0
org.ow2.util:util-execution:1.0.17,0
org.ow2.cmi:cmi-admin:2.2.2,0
org.ow2.cmi:cmi-rmi:2.2.2,0
com.sun.enterprise:osgi-main:1.0.33,0
com.googlecode.flyway:flyway-core:1.3,0
com.healthmarketscience.sqlbuilder:sqlbuilder:2.0.2,0
junit:junit:4.0,0
org.jclouds.provider:bluelock-vcloud-zone01:1.5.0-beta.9,0
org.ow2.jonas.camel:camel-example-jms:1.5.7,0
org.ow2.jonas:jonas-trans-interceptors-iiop:5.2.0-M3,0
org.apache.camel:camel-core-osgi:2.5.0,0
com.vaadin:vaadin-shared:7.0.0.beta10,0
com.vaadin:vaadin-shared-deps:1.0.1,0
com.ning:metrics.serialization-common:2.0.0-pre10,0
org.apache.servicemix.specs:org.apache.servicemix.specs.jsr303-api-1.0.0:1.7.0,0
org.jvnet.hudson.main:maven-agent:1.264,0
org.apache.maven.reporting:maven-reporting-api:2.0.3,0
com.github.stephenc.connectors:redmine-java-api-nodep:1.15.0,0
org.scala-lang:scala-compiler:2.8.1,0
com.google.sitebricks:sitebricks-jetty-archetype:0.8.5,0
com.google.sitebricks:sitebricks-converter:0.8.5,0
com.google.sitebricks:sitebricks-client:0.8.5,0
org.mvel:mvel2:2.0.18,0
org.codehaus.jackson:jackson-core-asl:1.8.0,0
org.codehaus.jackson:jackson-mapper-asl:1.8.0,0
org.jsoup:jsoup:1.4.1,0
org.freemarker:freemarker:2.3.10,0
org.mortbay.jetty:jetty-util:6.1.9,0
org.sakaiproject.announcement:sakai-announcement-help:2.9.0-b06,0
net.conquiris:conquiris-jersey-client:3.5.8,0
net.derquinse:derquinse-common-gson:1.0.23,0
com.google.code.findbugs:jsr305:2.0.0,0
org.codehaus.httpcache4j.storage:storage-h2:3.3,0
org.codehaus.jackson:jackson-core-asl:1.4.3,0
org.codehaus.jackson:jackson-mapper-asl:1.4.3,0
com.h2database:h2:1.2.126,0
org.codehaus.httpcache4j.storage:storage-jdbc:3.3,0
org.glassfish.admingui:console-ejb-plugin:3.0-b56,0
org.jboss.arquillian.protocol:arquillian-protocol-jmx:1.0.0.Alpha4.SP7,0
org.jboss.shrinkwrap:shrinkwrap-api:1.0.0-alpha-11,0
org.jboss.shrinkwrap:shrinkwrap-impl-base:1.0.0-alpha-11,0
org.jboss.shrinkwrap:shrinkwrap-spi:1.0.0-alpha-11,0
org.jboss.logging:jboss-logging:3.0.0.Beta3,0
org.apache.geronimo.plugins:console-core:2.1.7,0
org.jclouds.api:eucalyptus:1.5.0-beta.6,0
org.jclouds:jclouds-scriptbuilder:1.5.0-beta.6,0
org.codehaus.enunciate:enunciate-core:1.15-RC1,0
net.sf.apt-jelly:apt-jelly-core:2.8,0
org.glassfish.metro:wssx-api:2.1.1-b08,0
javax.xml.soap:saaj-api:1.3.3,0
org.glassfish:javax.annotation:3.1.1-b06,0
com.sun.xml.bind:jaxb-impl:2.2.4-1,0
com.sun.xml.messaging.saaj:saaj-impl:1.3.10,0
com.sun.xml.stream.buffer:streambuffer:1.2,0
org.apache.archiva:archiva-report-manager:1.2,0
org.slf4j:jcl104-over-slf4j:1.5.0,0
com.sun.jersey.samples:jacksonjsonprovider:1.11.1,0
com.sun.jersey:jersey-core:1.11.1,0
com.cedarsoft.serialization:test:1.0.2,0
openim:openim-server-impl:1.2,0
org.sonatype.spice.inject:guice-bean-inject:0.1.0,0
org.sonatype.spice.inject:guice-bean-reflect:0.1.0,0
org.ow2.jonas:jonas-web-container-jetty-6.1:5.1.0-M5,0
org.osgi:osgi_R4_compendium:1.0,0
org.ow2.jonas:jonas-security-jacc:5.1.0-M5,0
org.ow2.jonas:jonas-security-jacc-handlers:5.1.0-M5,0
org.ow2.jonas:jonas-security-propagation:5.1.0-M5,0
org.ow2.jonas:jonas-security-auth:5.1.0-M5,0
org.ow2.util:util-archive-impl:1.0.14,0
org.ow2.util:util-ee-metadata-car-impl:1.0.14,0
org.ow2.util:util-pool-impl:1.0.13,0
org.ow2.util:util-xmlconfig:1.0.13,0
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.13,0
org.ow2.util:util-marshalling:1.0.13,0
org.ow2.easybeans:easybeans-util:1.1.0-RC1,0
org.ow2.util:util-event-impl:1.0.14,0
org.ow2.jonas:jonas-version:5.1.0-M5,0
org.ow2.spec.ee:ow2-ejb-3.0-spec:1.0.1,0
org.ow2.spec.ee:ow2-jpa-1.0-spec:1.0.1,0
org.ow2.spec.ee:ow2-connector-1.5-spec:1.0.1,0
org.ow2.spec.ee:ow2-jta-1.1-spec:1.0.1,0
org.ow2.spec.ee:ow2-deployment-1.2-spec:1.0.1,0
org.ow2.spec.ee:ow2-jsr77-1.1-spec:1.0.1,0
org.ow2.util:util-file:1.0.14,0
org.ow2.jonas:jonas-bootstrap-loader:5.1.0-M5,0
org.mortbay.jetty:servlet-api-2.5:6.1.5,0
org.mortbay.jetty:jetty-ajp:6.1.5,0
org.mortbay.jetty:jetty-html:6.1.5,0
org.apache.tomcat:juli:6.0.18,0
org.apache.tomcat:annotations-api:6.0.18,0
org.ow2.jonas:jonas-webservices-jaxrpc:5.1.0-M5,0
org.ow2.util:util-archive-api:1.0.14,0
org.ow2.util:util-pool-api:1.0.13,0
org.ow2.util:util-event-api:1.0.13,0
org.ow2.util:util-jmx-api:1.0.13,0
org.ow2.jonas:jonas-deployment-api:5.1.0-M5,0
org.grails:grails-webflow:2.0.3,0
org.grails:grails-plugin-validation:2.0.3,0
org.grails:grails-plugin-converters:2.0.3,0
org.grails:grails-plugin-i18n:2.0.3,0
org.grails:grails-plugin-mimetypes:2.0.3,0
org.grails:grails-spring:2.0.3,0
org.springframework:spring-web:2.5.6.SEC01,0
org.springframework:spring-jdbc:3.1.0.RELEASE,0
org.grails:grails-datastore-gorm:1.0.4.RELEASE,0
org.grails:grails-datastore-core:1.0.4.RELEASE,0
org.grails:grails-datastore-simple:1.0.4.RELEASE,0
org.hibernate:hibernate-ehcache:3.6.10.Final,0
org.glassfish.deployment:dtds:3.1-b38,0
org.glassfish.extras:appserv-rt-pom:3.1-b36,0
org.apache.geronimo.specs:geronimo-validation_1.0_spec:1.0,0
openejb:openejb-webadmin:1.0-beta1,0
xerces:xercesImpl:2.6.0,0
idb:idb:3.26,0
geronimo-spec:geronimo-spec-j2ee:1.4-rc3,0
castor:castor:0.9.5.3,0
org.grails:grails-plugin-async:2.2.0.RC4,0
javax:javaee-web-api:6.0,0
org.grails:grails:2.2.0.RC4,0
org.codehaus.groovy:groovy-all:2.0.5,0
org.apache.tuscany.sca:tuscany-node-api:1.6.1,0
org.apache.tuscany.sca:tuscany-sca-api:1.6.1,0
org.jclouds.provider:go2cloud-jhb1:1.2.0,0
org.jclouds:jclouds-scriptbuilder:1.2.0,0
com.google.code.gson:gson:1.7.2,0
org.glassfish.ejb:ejb-internal-api:3.1-b20,0
org.glassfish.common:common-util:3.1-b20,0
org.glassfish:javax.resource:3.1-b20,0
org.glassfish:javax.servlet:3.1-b20,0
org.glassfish:javax.enterprise.deploy:3.1-b20,0
org.glassfish.common:annotation-framework:3.1-b20,0
org.glassfish:javax.transaction:3.1-b20,0
org.glassfish:javax.annotation:3.1-b20,0
com.dooapp:gaedo-blueprints:0.4.14,0
com.tinkerpop.blueprints:blueprints-core:1.1,0
com.dooapp:gaedo-definition:0.4.14,0
com.tinkerpop.blueprints:blueprints-sail-graph:1.1,0
com.tinkerpop.blueprints:blueprints-graph-sail:1.1,0
org.apache.myfaces.tobago:tobago-theme-speyside:1.0.10,0
org.apache.myfaces.tobago:tobago-theme-standard:1.0.10,0
org.apache.cxf:cxf-bundle:2.2.1,0
com.sun.xml.bind:jaxb-xjc:2.1.9,0
org.springframework:spring-context-support:2.5.5,0
org.springframework:spring-tx:2.5.5,0
bouncycastle:bcprov-jdk14:140,0
org.glassfish.hk2:osgi-adapter:1.6.10,0
org.glassfish.hk2.external:javax.inject:1.6.10,0
org.glassfish.hk2.external:asm-all-repackaged:1.6.10,0
org.jclouds.provider:azureblob:1.4.1,0
org.jclouds:jclouds-blobstore:1.4.1,0
org.jvnet.hudson.plugins:artifactory:1.3.3,0
org.jvnet.hudson.main:maven-interceptor:1.358,0
org.apache.ivy:ivy:2.1.0,0
org.jfrog.buildinfo:build-info-client:1.4.5,0
org.jfrog.buildinfo:build-info-api:1.4.5,0
org.jfrog.buildinfo:build-info-extractor-ivy:1.0.2,0
org.jfrog.buildinfo:build-info-extractor-maven3:1.0.0,0
org.jfrog.buildinfo:build-info-extractor-gradle:1.0.2,0
org.codehaus.jackson:jackson-core-asl:1.5.1,0
org.glassfish.packager:glassfish-full-profile:3.1-b05,0
fr.opensagres.xdocreport:fr.opensagres.xdocreport.remoting.reporting.server:1.0.0,0
org.apache.cxf:cxf-rt-bindings-xml:2.6.2,0
org.apache.cxf:cxf-rt-transports-http:2.6.2,0
fr.opensagres.xdocreport:fr.opensagres.xdocreport.remoting.reporting:1.0.0,0
fr.opensagres.xdocreport:fr.opensagres.xdocreport.core:1.0.0,0
fr.opensagres.xdocreport:fr.opensagres.xdocreport.converter:1.0.0,0
fr.opensagres.xdocreport:fr.opensagres.xdocreport.template:1.0.0,0
org.apache.geronimo.specs:geronimo-jaxrs_1.1_spec:1.0,0
org.hornetq:hornetq-core-client:2.2.1.QA-10278,0
org.apache.karaf.jaas:org.apache.karaf.jaas.config:2.2.0,0
org.apache.karaf.jaas:org.apache.karaf.jaas.boot:2.2.0,0
org.apache.karaf:org.apache.karaf.util:2.2.0,0
com.mycila:mycila-jdbc:1.5.rc1,0
org.trailsframework:trails-core:1.2.1,0
org.aspectj:aspectjweaver:1.5.4,0
ognl:ognl:2.7.1,0
org.apache.tapestry:tapestry-contrib:4.1.5,0
org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b68,0
org.glassfish.jdbc:templates:3.0-b68,0
org.wicketopia:wicketopia-domdrides:0.9.2,0
org.apache.wicket:wicket:1.4.17,0
org.apache.wicket:wicket-extensions:1.4.17,0
org.domdrides:domdrides-core:1.1,0
org.mortbay.jetty:jetty-j2sehttpspi:7.5.2.v20111006,0
org.glassfish.admin:launcher:3.0-b62,0
com.sun.enterprise:tiger-types-osgi:0.3.91,0
com.sun.enterprise:auto-depends:0.3.91,0
com.sun.enterprise:config-types:0.3.91,0
com.sun.grizzly:grizzly-utils:1.9.18-M2,0
org.glassfish.external:management-api:3.0.0-b005,0
org.glassfish:javax.servlet:3.0-b62,0
com.sun.jersey.contribs:jersey-atom-abdera:1.7-ea06,0
com.sun.jersey:jersey-core:1.7-ea06,0
org.wamblee:wamblee-security:0.2.3,0
org.apache.axis2:axis2.eclipse.service.plugin:1.5.2,0
org.apache.ws.commons.axiom:axiom-dom:1.2.9,0
org.eclipse.equinox:org.eclipse.equinox.common:3.2.0,0
org.eclipse.core:org.eclipse.core.jobs:3.2.0,0
org.eclipse.swt:org.eclipse.swt:3.2.0,0
org.eclipse.osgi:org.eclipse.osgi:3.2.0,0
org.eclipse.swt:org.eclipse.swt.win32.win32.x86:3.2.0,0
org.eclipse.core:org.eclipse.core.runtime.compatibility:3.1.100,0
org.eclipse.core:org.eclipse.core.variables:3.2.400.v20100505,0
org.eclipse.equinox:org.eclipse.equinox.preferences:3.3.0.v20100503,0
org.eclipse.core:org.eclipse.core.expressions:3.4.300,0
org.eclipse.equinox:org.eclipse.equinox.registry:3.5.101,0
org.eclipse.help:org.eclipse.help:3.2.1,0
org.eclipse.ui:org.eclipse.ui.workbench:3.2.1,0
org.eclipse.update:org.eclipse.update.configurator:3.2.1,0
org.eclipse.update:org.eclipse.update.core:3.2.1,0
org.eclipse.update:org.eclipse.update.ui:3.2.1,0
org.eclipse.core:org.eclipse.core.commands:3.6.0,0
org.jvnet.hudson.plugins:grails:1.0.3,0
org.wicketstuff:flot-parent:1.4.10,0
org.antlr:antlr3-maven-plugin:3.1.3,0
org.antlr:antlr:3.1.3-SNAPSHOT,0
org.ow2.jonas:jonas-generators:5.1.6,0
org.jumpmind.symmetric:symmetric:2.0.rc.1a,0
com.h2database:h2:1.2.128,0
org.apache.felix:org.apache.felix.shell:1.4.3,0
net.liftweb:lift-facebook_2.9.0:2.4-M2,0
