artifact,hcentrality
org.ow2.util:util-component-api:1.0.26,0.134603072401969
org.ow2.util:util-component-impl:1.0.26,0.134603072401969
org.apache.tomcat:servlet-api:6.0.26,0.134603072401969
org.ow2.cmi:cmi-core-server:2.0-RC8b,0.134604653459969
org.slf4j:jul-to-slf4j:1.6.2,0.134604676616913
directory-shared:kerberos-common:0.4,0.134608551135461
org.apache.cxf:cxf-rt-transports-common:2.3.2,0.134613248834062
org.ow2.util:util-scan-impl:1.0.7,0.134613512904967
com.sun.enterprise:hk2-core:1.0.30,0.134615343262351
net.databinder:dispatch-core_2.8.1:0.8.8,0.134629935066082
net.databinder:dispatch-futures_2.8.1:0.8.8,0.134629935066082
org.apache.maven.mercury:mercury-repo-api:1.0-alpha-6,0.134636982759325
org.ow2.jotm:jotm-datasource:2.1.1,0.134640055956332
org.apache.wicket:wicket-archetype-quickstart:1.4.0,0.134645543107321
org.glassfish.flashlight:flashlight-framework:3.1-b41,0.134647249298741
de.huxhorn.lilith:de.huxhorn.lilith.data.eventsource:0.9.34,0.134652975689948
com.netflix.hystrix:hystrix-core:1.1.1,0.134654965110562
org.apache.geronimo.gshell.support:gshell-artifact:1.0-alpha-2,0.134656110931194
org.apache.geronimo.gshell.support:gshell-yarn:1.0-alpha-2,0.134656110931194
org.apache.httpcomponents:httpasyncclient:4.0-alpha1,0.134660111523665
org.eclipse.jetty:jetty-webapp:7.5.4.v20111024,0.134660658323528
org.apache.wicket:wicket-objectsizeof-agent:1.4-m1,0.134666457483863
org.apache.wicket:wicket-auth-roles:1.4-rc7,0.134666457483863
org.apache.wicket:wicket-objectsizeof-agent:1.3.0-beta3,0.134666457483863
org.ow2.bundles:ow2-util-log:1.0.14,0.134667874932576
org.jboss.logging:jboss-logging-log4j:2.0.5.GA,0.134686053991159
apache-log4j:log4j:1.2.14,0.134686053991159
org.jboss.jbossas:jboss-server-manager:0.1.1.GA,0.134686053991159
com.hazelcast:hazelcast:1.9.4,0.134690564328287
org.apache.lucene:lucene-queryparser:3.1.0,0.134691316637063
org.glassfish.deployment:dol:3.1-b26,0.134710282543086
com.sun.grizzly:grizzly-config:1.9.19-beta5,0.134711062261757
org.mortbay.jetty:jetty-sslengine:6.1.19,0.134716614714718
org.glassfish.common:glassfish-naming:3.1.1-b09,0.134720797372386
org.glassfish.hk2.external:asm-all-repackaged:1.0.74,0.134721958213172
net.israfil.mojo:maven-flex2-plugin-support:1.0,0.13472383657665
geronimo-spec:geronimo-spec-jta:1.0.1B-rc2,0.134726994958129
org.glassfish.deployment:deployment-common:3.0.1-b16,0.134728346743842
org.glassfish.metro:webservices-api-osgi:2.1,0.134731400805201
it.tidalwave.northernwind:it-tidalwave-role-spring:1.0.2,0.134738575161277
javax.mail:mail:1.3.2,0.134742746411621
org.apache.geronimo.framework:j2ee-security:2.1.4,0.134742901805688
org.ow2.jonas:jonas-deployment-api:5.2.0,0.134745263291611
org.ow2.jasmine.monitoring:jasmine-monitoring-util-extractor:1.2.7,0.134749440683593
com.sun.enterprise:hk2:1.1.1,0.134753693237535
org.codehaus.jackson:jackson-mapper-asl:1.9.6,0.134755522484618
org.glassfish.common:internal-api:3.0.1-b02,0.134757668745024
org.ow2.util:util-plan-deploy-impl:1.0.12,0.134758045694104
org.glassfish.packager:glassfish-grizzly:3.0-b74b,0.134760820222247
org.apache.cxf:cxf-rt-transports-local:2.3.11,0.134761336431701
org.apache.tuscany.sca:tuscany-sca-api:1.4,0.134762054079316
org.apache.tuscany.sca:tuscany-interface-java:1.4,0.134762054079316
com.sun.enterprise:hk2-core:1.0.0,0.134763464510169
org.drools:knowledge-api:5.3.3.Final,0.134764938045702
org.iso_relax.verifier.jaxp.validation:isorelax-jaxp-bridge:1.0,0.134769205365505
msv:isorelax:20050913,0.134769205365505
msv:msv:20050913,0.134769205365505
ch.qos.logback:logback-core:1.0.0,0.134771298457226
com.netflix.hystrix:hystrix-core:1.1.4,0.134773629299373
org.codehaus.enunciate:enunciate-spring-app:1.20,0.134774194497603
org.glassfish.admin:config-api:3.1.1-b07,0.134774876758094
org.apache.geronimo.specs:geronimo-commonj_1.1_spec:1.0,0.134787674133037
org.ow2.easybeans:easybeans-jacc-provider:1.0.2,0.134788663727446
org.apache.tuscany.sca:tuscany-binding-jms:1.4,0.134790811347062
org.apache.maven:maven-artifact:3.0.1,0.134792435784644
org.apache.maven:maven-plugin-api:3.0.1,0.134792435784644
com.googlecode.rocoto:rocoto:4.0,0.13479393907075
org.glassfish.admin:cli-framework:3.0.1-b16,0.134794874771454
org.apache.thrift:thrift:0.2.0,0.134797227082788
org.glassfish.common:internal-api:3.0.1-b14,0.134797406060455
org.objectweb.fractal.cecilia.toolchain:plugin-framework:1.1,0.134799568719902
org.objectweb.fractal.cecilia.toolchain:idl-parser:1.1,0.134799568719902
org.objectweb.fractal.cecilia.toolchain:task-codegen:1.1,0.134799568719902
org.jboss.microcontainer:jboss-dependency:2.0.0.GA,0.134800500729343
org.dspace:dspace-sword-webapp:1.7.1,0.134808918131092
org.openbel:org.openbel.bel:2.0.0,0.134817053356946
com.sun.jersey.samples.osgi-http-service:bundle:1.12,0.134821987091802
org.geotools:gt-referencing:2.6.3,0.134823414900201
org.glassfish.deployment:deployment-common:3.1-b08,0.134824033672884
de.schlichtherle.truezip:truezip-kernel:7.3.4,0.134826566672283
org.glassfish.common:common-util:3.1-b05,0.134833511284945
dk.apaq.filter:filter-core:1.0.2,0.13483524136574
org.kuali.rice:rice-ken-api:2.2.0,0.134835709613977
org.kuali.rice:rice-kew-impl:2.2.0,0.134835709613977
org.kuali.rice:rice-core-service-web:2.2.0,0.134835709613977
org.kuali.rice:rice-ksb-client-impl:2.2.0,0.134835709613977
org.kuali.rice:rice-ksb-server-impl:2.2.0,0.134835709613977
org.ow2.easybeans:easybeans-jpa-openjpa-glue:1.0.0.RC3_JONAS,0.13483907466952
org.wicketstuff:misc:1.4.10,0.134845343684859
org.objectweb.monolog:monolog-wrapper-p6spy:2.1.11,0.134845636093763
de.schlichtherle.truezip:truezip-file:7.3.4,0.134847481048825
org.glassfish.web:jsp-impl:2.2.1,0.134848573416962
org.mortbay.jetty.dist:jetty-rpm:8.0.0.RC0,0.134856395555104
org.eclipse.jetty:jetty-ajp:8.0.0.RC0,0.134856395555104
org.eclipse.jetty:test-jetty-webapp:8.0.0.RC0,0.134856395555104
org.eclipse.jetty:jetty-policy:8.0.0.RC0,0.134856395555104
org.eclipse.jetty:jetty-websocket:8.0.0.RC0,0.134856395555104
org.mortbay.jetty.testwars:test-jndi-webapp:8.0.0.RC0,0.134856395555104
org.mortbay.jetty.testwars:test-annotation-webapp:8.0.0.RC0,0.134856395555104
org.mortbay.jetty.testwars:test-jaas-webapp:8.0.0.RC0,0.134856395555104
org.mortbay.jetty:jetty-setuid-java:8.0.0.RC0,0.134856395555104
org.mortbay.jetty:example-async-rest-webapp:8.0.0.RC0,0.134856395555104
org.mortbay.jetty:libsetuid:8.0.0.RC0,0.134856395555104
org.eclipse.jetty:jetty-start:8.0.0.RC0,0.134856395555104
org.codehaus.enunciate:maven-enunciate-slim-plugin:1.21-RC1,0.134859419742178
org.eobjects.metamodel:MetaModel-querypostprocessor:1.7.1,0.134859445179562
com.healthmarketscience.jackcess:jackcess:1.2.1,0.134859445179562
com.mebigfatguy:fbcontrib:3.4.2-hudson-1,0.134859514312006
org.eobjects.metamodel:MetaModel-core:1.7.1,0.134867288070765
org.eobjects.metamodel:MetaModel-fixedwidth:1.7.1,0.134867288070765
com.sun.enterprise:hk2:1.0.72,0.134868476723037
org.seleniumhq.selenium:selenium-chrome-driver:2.25.0,0.134870371697534
org.seleniumhq.selenium:selenium-iphone-driver:2.25.0,0.134870371697534
org.seleniumhq.selenium:selenium-safari-driver:2.25.0,0.134870371697534
org.seleniumhq.selenium:selenium-support:2.25.0,0.134870371697534
org.fluentlenium:fluentlenium-core:0.7.2,0.134870371697534
de.odysseus.juel:juel-api:2.1.2,0.134873629574118
org.ow2.cmi.osgi:cmi-core-client:2.2.2,0.134875717761181
com.sun.enterprise:config:1.1.0,0.134877733319537
org.mortbay.jetty:jetty-annotations:6.1.15.rc5,0.134882077766938
org.apache.oodt:pcs-input:0.3,0.134883526873374
org.apache.oodt:cas-crawler:0.3,0.134883526873374
org.ow2.bundles:ow2-util-file:1.0.18,0.134889943871415
org.eclipse.jetty:jetty-jmx:8.0.0.RC0,0.134890381416986
com.adobe.blazeds:blazeds-common:3.0,0.134891041302826
com.adobe.blazeds:blazeds-core:3.0,0.134891041302826
com.adobe.blazeds:blazeds-remoting:3.0,0.134891041302826
org.apache.struts:struts2-embeddedjsp-plugin:2.3.7,0.134891478120008
com.sun.enterprise:hk2-core:0.4.11,0.134896619166353
org.mortbay.jetty:jetty-annotations:6.1.26,0.134897155488749
org.xwiki.commons:xwiki-commons-context:4.2-milestone-1,0.134902100213571
org.xwiki.commons:xwiki-commons-observation-api:4.2-milestone-1,0.134902100213571
org.apache.geronimo.configs:j2ee-deployer:2.2.1,0.134903816447717
fr.inria.gforge.spoon:spoon-core:1.2,0.134909431340846
org.jclouds.api:atmos:1.1.0,0.134911289494757
org.glassfish.common:internal-api:3.1.1-b01,0.134912334929776
org.glassfish.common:common-util:3.1-b12,0.134917852898652
org.eclipse.jetty:jetty-client:8.0.0.RC0,0.134921752981799
org.jvnet.localizer:localizer:1.5,0.134922257441633
org.eclipse.jetty:jetty-deploy:8.0.0.RC0,0.134924367278867
org.codehaus.swizzle:swizzle-jira:1.3.3-SONATYPE-221,0.134930465216011
org.glassfish.web:jsp-impl:2.2.2-b03,0.134931792943492
org.glassfish.common:internal-api:3.0-b72,0.134935459933719
org.xwiki.commons:xwiki-commons-logging-logback:4.1-milestone-2,0.134937779384311
org.codehaus.fabric3:fabric3-management-api:1.0,0.134938468752817
org.glassfish.deployment:deployment-javaee-core:3.1-b12,0.134946574386308
org.tresql:tresql_2.9.1:1.2,0.134948258510739
edu.berkeley.cs:chisel_2.9.1:0.1,0.134948258510739
org.glassfish.common:internal-api:3.1.1-b10,0.134949656479756
org.glassfish.web:web-glue:3.1-b10,0.13494991159789
org.apache.tomcat:jasper:6.0.20,0.134950158367255
org.codehaus.service-conduit:sca4j-standard-intents:0.9.5,0.134955668154063
org.codehaus.service-conduit:sca4j-transform:0.9.5,0.134955668154063
org.codehaus.service-conduit:sca4j-loader:0.9.5,0.134955668154063
org.codehaus.service-conduit:sca4j-introspection:0.9.5,0.134955668154063
org.eobjects.metamodel:MetaModel-core:3.0-beta7,0.134956065612015
org.glassfish.admin:monitoring-core:3.1-b12,0.134962260168715
com.m3:curly-scala_2.9.1:0.4.1,0.134969172887281
com.github.philcali:lmxml-json_2.9.1:0.1.1,0.134969172887281
org.seleniumhq.selenium:selenium-iphone-driver:2.0b1,0.134972486015027
org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.21,0.134973065895025
org.eclipse.jetty:jetty-webapp:7.5.0.RC0,0.134974285696698
org.codehaus.service-conduit:sca4j-system:0.9.5,0.134976582530605
dtdparser:dtdparser:1.21,0.134978241763842
org.ow2.jonas:jonas-security-propagation:5.1.0-RC1,0.134979111890355
org.ow2.jonas:jonas-security-auth:5.1.0-RC1,0.134979111890355
org.ow2.jonas:jonas-webservices-jaxrpc:5.1.0-RC1,0.134979111890355
org.codehaus.service-conduit:sca4j-pojo:0.9.5,0.134981811124741
postgresql:postgresql:8.1-408.jdbc3,0.134992329743949
org.springframework.webflow:spring-binding:2.2.1.RELEASE,0.134994285752914
com.github.scala-incubator.io:scala-io-docs_2.9.1:0.4.0-seq,0.134997930155027
org.ow2.jonas:jonas-security-jacc-handlers:5.1.0-RC1,0.135000026266897
org.eclipse.jetty:jetty-deploy:7.5.0.RC1,0.135000652749982
org.glassfish.deployment:deployment-javaee-full:3.1-b10,0.135002705381468
org.glassfish.packager:glassfish-hk2:3.1.1-b10,0.135008661721736
org.ow2.bundles:ow2-util-ee-deploy-api:1.0.14,0.135012052033409
org.eclipse.jetty:jetty-continuation:8.0.0.RC0,0.135014647670942
org.springframework.webflow:spring-js:2.2.1.RELEASE,0.135015200129457
org.apache.maven:maven-model-builder:3.0.4,0.135017318001463
org.codehaus.jackson:jackson-core-asl:1.6.1,0.135017496379575
org.codehaus.jackson:jackson-mapper-asl:1.6.1,0.135017496379575
org.apache.maven.shared:maven-invoker:2.0.11,0.135017496379575
org.apache.maven:maven-archiver:2.5,0.135017496379575
org.apache.maven.mercury:mercury-event:1.0-alpha-5,0.135020441898588
org.fusesource.hawtbuf:hawtbuf-proto:1.9,0.135029544636094
org.glassfish.common:glassfish-naming:3.2-b05,0.135033271512347
com.googlecode.jarjar:jarjar:1.1,0.135037167593876
org.jclouds.api:atmos:1.3.2,0.135038916987801
org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0,0.135045312744134
org.glassfish.core:kernel:3.1-b33,0.135048296136763
org.glassfish.admin:config-api:3.0-b72,0.135054597185809
org.hibernate:jtidy:r8-20060801,0.135056586114813
org.apache.camel:camel-core-osgi:2.6.0,0.135061420736209
org.ow2.jonas.osgi:ws-security:5.1.0-M5,0.135066336405694
org.ow2.jonas.osgi:ws-security:5.1.2,0.135066336405694
org.neo4j:neo4j-lucene-index:1.7.M01,0.135067341004492
org.glassfish.ha:ha-shoal-cache-store:3.1.1-b07,0.135070903374079
org.glassfish.deployment:dol:3.0.1-b16,0.135072179564304
org.ow2.jonas:jonas-generators-clientstubs:5.1.0-M5,0.135074703897435
org.ow2.util:util-url:1.0.21,0.135076560894011
javax.transaction:transaction-api:1.1,0.135076808364003
org.jboss.arquillian.testenricher:arquillian-testenricher-cdi:1.0.1.Final,0.135077300492585
org.jboss.arquillian.testenricher:arquillian-testenricher-ejb:1.0.1.Final,0.135077300492585
org.jboss.arquillian.testenricher:arquillian-testenricher-initialcontext:1.0.1.Final,0.135077300492585
org.jboss.arquillian.testenricher:arquillian-testenricher-osgi:1.0.2.Final,0.135077300492585
org.jboss.arquillian.testenricher:arquillian-testenricher-resource:1.0.1.Final,0.135077300492585
com.googlecode.jpattern:jpattern-shared:1.2.0,0.135085289930065
org.ow2.jonas:jonas-deployment-api:5.2.0-M3,0.135085883216715
org.codehaus.plexus:plexus-interpolation:1.12,0.13509153412159
it.tidalwave.netbeans:it-tidalwave-netbeans-jpa:1.0.46,0.135093171530542
org.glassfish.admin:config-api:3.0.1-b16,0.135094600709199
org.apache.geronimo.configs:jasper:3.0.0,0.135098759231418
org.apache.xbean:xbean-spring:2.6,0.13509954381122
it.unimi.dsi:fastutil:6.2.2,0.135105263751644
org.ow2.bundles:ow2-util-event-api:1.0.23,0.135106797593257
org.codehaus.plexus:plexus-utils:1.4.7,0.135113294161859
org.ow2.bundles:ow2-util-ee-deploy-api:1.0.23,0.13511464048446
org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.23,0.13511464048446
org.glassfish.core:kernel:3.0.1,0.135114764574419
org.springframework:spring-support:2.0.6,0.135119115607363
org.ow2.cmi:cmi-core-common:2.2.4,0.135120267756547
org.ow2.cmi:cmi-admin:2.2.4,0.135120267756547
com.thoughtworks.paranamer:paranamer-ant:2.2,0.135124243012706
org.seleniumhq.selenium:selenium-android-driver:2.4.0,0.135125658171141
com.intellij:annotations:9.0.4,0.135134505195135
org.glassfish.deployment:dol:3.1-b08,0.135137215274888
org.scala-tools.testing:sweet_2.7.6:0.2.1,0.13513771254841
com.sun.grizzly:grizzly-utils:1.9.46,0.135138267566456
org.jruby:jruby-complete:1.6.2,0.135139957426758
org.ow2.jonas:jonas-ejb-container-svc:5.1.0-M5,0.135140155723754
org.ow2.jonas:jonas-timer:5.1.0-M5,0.135140155723754
org.ow2.cmi:cmi-core-server:2.2.4,0.13514118213309
org.glassfish.common:internal-api:3.0-b65,0.135143162397038
org.ow2.jonas.tools.configurator:api:1.1.1,0.135148035118315
org.ow2.easybeans:easybeans-jpa-openjpa-glue:1.1.0-RC2_JONAS,0.135148374666927
org.ow2.jonas:jonas-bootstrap-loader:5.2.0-M2-SR1,0.135149154516182
org.apache.camel:camel-core-osgi:2.5.0,0.135154427466654
org.jboss.osgi.spi:jbosgi-spi:3.0.1.Final,0.135155206545206
org.sonatype.gossip:gossip-support:1.8,0.135155419571677
org.glassfish.common:internal-api:3.0.1-b01,0.135157128461839
org.ow2.bundles:ow2-util-event-api:1.0.13,0.135161070100297
org.ow2.bundles:ow2-util-jmx-api:1.0.13,0.135161070100297
org.ow2.bundles:ow2-util-jmx-impl:1.0.13,0.135161070100297
org.ow2.bundles:ow2-util-ee-event:1.0.13,0.135161070100297
org.apache.xbean:xbean-spring:2.4,0.135165349403126
org.kuali.student.lum:ks-lum-program:1.2.2-M4,0.135167686906285
com.thoughtworks.paranamer:paranamer-ant:2.1,0.135168585338859
org.codehaus.jackson:jackson-mapper-asl:1.9.5,0.135173583351901
org.yaml:snakeyaml:1.7,0.135177056979303
javax.ws.rs:jsr311-api:1.1,0.135177392320918
org.datanucleus:datanucleus-core:1.1.0.m4,0.135178481246563
org.datanucleus:datanucleus-enhancer:1.1.0.m2,0.135178481246563
org.glassfish.metro:webservices-osgi:2.1-b22,0.135184410749539
org.infinispan:infinispan-core:5.1.2.FINAL,0.135194800904553
org.apache.maven:maven-settings:3.0.1,0.135201946746765
org.apache.jackrabbit:jackrabbit-jcr-commons:1.5.0,0.135208184177421
org.wicketstuff:jslibraries:1.4.8,0.135208750535411
org.wicketstuff:artwork:1.4.8,0.135208750535411
com.google.guava:guava-base:r03,0.135209509404127
org.eobjects.metamodel:MetaModel-core:3.2.3,0.135210056291046
org.glassfish.web:web-glue:3.1-b30,0.135210572250381
org.scala-lang:scala-library:2.9.0-1,0.135211130989743
org.glassfish.web:web-glue:3.1-b31,0.135212318945565
org.ow2.cmi:cmi-core-client:2.1.0,0.13522113664416
com.netflix.curator:curator-client:1.0.3,0.135222658794909
org.glassfish.metro:webservices-osgi:2.1.1-b01,0.135225021412561
org.jboss.arquillian.container:arquillian-container-osgi:1.0.2.Final,0.135228406863104
org.objectweb.joram:joram-connector:5.3.1,0.135241019736491
org.objectweb.joram:joram-client:5.3.1,0.135241019736491
org.objectweb.joram:jcup:5.2.4,0.135241019736491
com.sun.xml.bind:jaxb-osgi:2.2.3-1,0.135243756716603
blowfish:blowfish:1.0,0.135248231383337
com.sun.enterprise:hk2:1.0.35,0.135249506733725
plexus:plexus-utils:1.0-alpha-3,0.135249990382955
org.apache.axis2:axis2-transport-http:1.6.1,0.135252779084276
org.codehaus.plexus:plexus-active-collections:1.0-beta-1,0.135253133198088
org.apache.lucene:lucene-core:2.3.1,0.135257764413934
org.objectweb.joram:joram-mom:5.3.1,0.135261934113033
com.sun.enterprise:hk2:1.6.1,0.135264448272854
com.sun.enterprise:hk2:1.6.2,0.135265531522733
org.eclipse.jetty:jetty-rewrite:8.0.0.RC0,0.135267433221444
org.glassfish.transaction:transaction-internal-api:3.0.1-b04,0.135269731277102
doxia:doxia-core:1.0-alpha-4,0.135272755166756
org.ow2.easybeans:easybeans-deployable:1.1.0-RC1,0.135273491343187
org.ow2.easybeans:easybeans-security:1.1.0-RC1,0.135273491343187
org.ow2.easybeans:easybeans-transaction:1.1.0-RC1,0.135273491343187
org.ow2.util:util-ee-metadata-ws-api:1.0.13,0.135273491343187
org.ow2.util:util-event-impl:1.0.13,0.135273491343187
org.ow2.util:util-jmx-impl:1.0.13,0.135273491343187
org.jclouds:jclouds-scriptbuilder:1.1.1,0.135285083047588
org.codehaus.plexus:plexus-classworlds:1.2-alpha-8,0.135288171569179
org.eclipse.jetty:jetty-servlet:7.0.1.v20091125,0.135288918394629
org.apache.maven:maven-plugin-descriptor:2.0-alpha-3,0.135290773417213
org.apache.geronimo.modules:geronimo-persistence-jpa10:2.1.5,0.135295204576745
com.sun.enterprise:hk2:1.0.66,0.13529551400931
org.glassfish.flashlight:flashlight-framework:3.1-b39,0.135299899464347
org.eclipse.jetty:jetty-xml:7.0.1.v20091125,0.135300944161141
com.samskivert:depot:1.5,0.135302316979547
org.apache.jackrabbit:jackrabbit-spi:2.2.4,0.135305009771775
org.apache.jackrabbit:jackrabbit-jcr-commons:2.2.4,0.135305009771775
org.neo4j:neo4j-lucene-index:1.4.2,0.135313935815963
org.linkedin:org.linkedin.glu.agent-api:3.4.0,0.135315968695535
com.fortuityframework:fortuity-hibernate:1.0.7,0.135315968695535
org.linkedin:org.linkedin.glu.agent-api:4.6.0,0.135315968695535
jboss:jboss-system:4.0.2,0.135327797570482
jboss:jboss-minimal:4.0.2,0.135327797570482
jboss:jboss-j2se:200504122039,0.135327797570482
org.reflext:reflext.jlr:1.1.0-beta3,0.135341065947386
org.seleniumhq.selenium.core:selenium-core:1.0-beta-2,0.135341540576463
org.sonatype.security:security-configuration:1.1.8,0.135341932374011
org.xwiki.rendering:xwiki-rendering-syntax-xwiki20:4.2-milestone-1,0.135345673713179
org.codehaus.plexus.security:plexus-security-authentication-api:1.0-alpha-10,0.13534902244569
net.liftweb:lift-facebook_2.8.1:2.2-RC1,0.135349656794557
net.liftweb:lift-widgets_2.8.0:2.2-RC6,0.135353055380745
net.liftweb:lift-wizard_2.8.1:2.3-M1,0.135360113982828
org.mvel:mvel2:2.1.Beta8,0.135374759705059
org.chromattic:chromattic.api:1.0.0-beta13,0.135377434841594
net.liftweb:lift-proto_2.8.1:2.2-RC1,0.135378414062302
org.glassfish.orb:orb-connector:3.0.1-b08,0.135379229364311
fr.inria.powerapi.example:example-cpumonitor:1.1,0.135391705538607
org.wicketstuff:googlecharts:1.4.14,0.135394291716528
net.sf.squirrel-sql:squirrel-sql:3.3.0-rc1,0.135404844173773
org.ow2.easybeans:easybeans-jacc-provider:1.1.0-RC1,0.135411488881266
org.ops4j.base:ops4j-base-lang:1.3.0,0.135411859479422
org.ow2.easybeans:easybeans-deployable:1.1.0-RC2_JONAS,0.135412571947194
org.ow2.easybeans:easybeans-security:1.1.0-RC2_JONAS,0.135412571947194
org.ow2.easybeans:easybeans-transaction:1.1.0-RC2_JONAS,0.135412571947194
org.ow2.util:util-jmx-impl:1.0.15,0.135412571947194
org.ow2.jonas.tools.configurator:api:1.2.1,0.135415091788308
com.sun.jersey:jersey-grizzly2:1.6-ea05,0.135416891935985
org.apache.geronimo.configs:tomcat6-deployer:2.2,0.13542060984424
org.glassfish.flashlight:flashlight-framework:3.1-b08,0.135424213076865
org.ow2.cmi:cmi-examples-interactive-base:2.2.3,0.135437662265277
org.glassfish.core:kernel:3.0.1-b03,0.135440816518459
org.glassfish.common:common-util:3.0-b74a,0.135442267222633
org.glassfish.web:gf-web-connector:3.0.1-b04,0.135443821175436
org.glassfish.packager:glassfish-grizzly-full:3.0-b74b,0.135448847678488
org.neo4j:neo4j-lucene-index:1.4.M06,0.135455643166072
org.osgi:org.osgi.compendium:4.0.1,0.135456762478096
org.ow2.util:util-ee-metadata-ws-api:1.0.15,0.135466949326205
org.glassfish.flashlight:flashlight-framework:3.1.1-b11,0.135467110444552
mx.bigdata.anyobject:anyobject:0.9.2,0.135467264991911
org.eclipse.tycho:tycho-equinox-launching:0.12.0,0.135472032650529
org.jclouds.driver:jclouds-netty:1.1.1,0.135473052922
org.eclipse.jetty.osgi:jetty-httpservice:8.0.1.v20110908,0.135476112716264
org.glassfish.common:stats77:3.0.1,0.135476796228018
com.sun.enterprise:config-types:1.0.30,0.135481456746892
com.sun.jersey:jersey-core:1.0.2,0.135492699325289
org.glassfish.transaction:transaction-internal-api:3.1-b16,0.135494672518011
org.glassfish.common:internal-api:3.1-b16,0.135494672518011
org.objectweb.util.explorer.plugins:explorer-reflector-plugin:1.0,0.135495842635941
jgraph:jgraph:fractal,0.135495842635941
org.apache.geronimo.modules:geronimo-j2ee:3.0.0,0.135497920335699
org.ow2.easywsdl:easy-xml:1.0,0.135507760335009
org.glassfish.common:common-util:3.1-b16,0.135510358300418
org.jboss:jboss-common-core:2.2.20.GA,0.135517512020002
com.sun.enterprise:config:1.0.12,0.135524714309522
org.codehaus.cargo:cargo-core-tools-jboss-deployer-api:1.2.1,0.135526397670123
org.glassfish.common:internal-api:3.2-b02,0.135531394729724
org.chromattic:chromattic.apt:1.0.5,0.135534292665662
com.proofpoint.platform:jmx-http-rpc-experimental:0.57,0.135536258832439
com.proofpoint.platform:jmx-http-rpc-experimental:0.56,0.135536258832439
org.sonatype.p2.bridge:org.sonatype.p2.bridge.model:1.0.4,0.135536879235337
org.apache.openjpa:openjpa-persistence:1.2.2,0.135538671751584
org.glassfish.deployment:dol:3.2-b04,0.135538682737643
org.scala-lang:scalap:2.9.1,0.135540957950892
org.seleniumhq.selenium:selenium-common:2.0a7,0.135548853172696
org.ow2.easybeans:easybeans-jacc-provider:1.1.0-RC2_JONAS,0.135550569485273
org.jdbi:jdbi:2.31.2,0.135558545311263
org.skife.config:config-magic:0.9,0.135558545311263
org.objectweb.joram:joram-connector:5.0.9,0.135563773151406
org.glassfish.common:common-util:3.0.1,0.135567250906564
com.sun.grizzly:grizzly-config:1.9.18-o,0.135569233785163
org.sonatype.plugin:plugin-model-api:1.0.3,0.135573189410152
com.sun.grizzly:grizzly-config:1.9.31,0.135591896946237
org.glassfish.packager:glassfish-corba:3.1-b06,0.135592236682977
org.jboss.test-audit:jboss-test-audit-api:1.0.0,0.135593545016607
org.jboss.test-harness:jboss-test-harness-api:1.1.0-CR9,0.135593545016607
org.jboss.test-harness:jboss-test-harness:1.1.0-CR9,0.135593545016607
org.jvnet.hudson.dtkit:dtkit-metrics-api:0.4,0.135593972680089
org.glassfish.deployment:deployment-javaee-core:3.1.1-b04,0.135595965168557
org.glassfish.extras:glassfish-embedded-shell:3.1-b11,0.135604776874291
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.3.0-M6,0.135611276487433
org.ow2.util:util-execution:1.0.23,0.135622281608511
org.clapper:markwrap_2.9.1:0.5.2,0.135624024877778
org.glassfish.webservices:soap-tcp:3.0.1-b12,0.135631793661532
org.glassfish.grizzly:grizzly-http-servlet:2.3-beta8,0.135633972235684
org.glassfish.jersey.core:jersey-common:2.0-m10,0.135633972235684
javax.ws.rs:javax.ws.rs-api:2.0-m12,0.135633972235684
org.jclouds.provider:aws-ec2:1.1.1,0.135644250117604
org.glassfish.web:weld-integration:3.1-b06,0.135647259901057
org.ow2.bundles:ow2-util-file:1.0.21,0.135647825457349
net.sf.ehcache:ehcache-core:2.4.5,0.135650813139583
org.kuali.student.core:ks-core-ui:1.2.2-M3,0.135653457892299
org.glassfish.jersey.containers:jersey-container-servlet:2.0-m10,0.135654886612227
net.conquiris:conquiris-jersey-client:3.5.8,0.13565625793774
org.apache.tomcat:catalina:6.0.32,0.135656775064249
org.ow2.util:util-url:1.0.19,0.135666345180777
com.sun.grizzly:grizzly-framework:1.9.36,0.135670551725529
org.codehaus.enunciate:enunciate-core-annotations:1.12-RC1,0.135672597495479
net.myrrix:myrrix-common:0.8,0.135672608755104
org.apache.maven.scm:maven-scm:1.0,0.135673302101243
com.sun.enterprise:hk2:0.4.2,0.135679198667605
org.ow2.jonas:jonas-carol-registry:5.1.0-M3,0.13568680915816
org.glassfish.common:stats77:3.1-b14,0.135686989890966
org.glassfish.hk2:hk2-core:1.6.17,0.135689826278185
commons-pool:commons-pool:1.0.1,0.135693028940668
junitour:junitour:1.3,0.135693028940668
org.apache.cxf:cxf-rt-management:2.1.9,0.13569326573725
org.ow2.jonas:jonas-management-reconfig:5.3.0-M2,0.135708382345143
org.codehaus.plexus.security:plexus-security-system:1.0-alpha-11,0.135712756132092
org.ow2.bundles:ow2-util-url:1.0.21,0.135720054750623
com.sun.grizzly:grizzly-config:1.9.35,0.135720805263158
org.ow2.jonas:jonas-management-extensions:5.2.1,0.135723718684045
