artifact,community
org.apache.commons:commons-math:2.0,19285
com.sun.jersey:jersey-client:1.11,19286
org.glassfish.scripting:gf-jruby-connector:1.0-b05,19287
org.codehaus.enunciate:enunciate-spring-app:1.16-RC3,19288
org.codehaus.enunciate:enunciate-core:1.16-RC3,19289
org.codehaus.enunciate:enunciate-core-rt:1.16-RC3,19290
org.codehaus.enunciate:enunciate-core-annotations:1.16-RC3,19291
org.codehaus.enunciate:enunciate-spring-app-rt:1.16-RC3,19292
org.codehaus.enunciate:enunciate-rt:1.16-RC3,19293
org.codehaus.enunciate:enunciate-jersey-rt:1.16-RC3,19294
org.codehaus.enunciate:enunciate-jaxws-ri-rt:1.16-RC3,19295
org.codehaus.enunciate:enunciate-spring-jaxws-rt:1.16-RC3,19296
org.apache.openwebbeans:openwebbeans-ee:1.1.7,19297
org.apache.myfaces.core:myfaces-api:2.0.7,19298
org.apache.geronimo.specs:geronimo-el_2.2_spec:1.0.2,19299
org.apache.openwebbeans:openwebbeans-impl:1.1.7,19300
org.apache.openwebbeans:openwebbeans-ee-common:1.1.7,19301
org.apache.openwebbeans:openwebbeans-spi:1.1.7,19302
org.jboss.deployers:jboss-deployers-client-spi:2.0.0.Beta21,19303
org.jboss.deployers:jboss-deployers-core-spi:2.0.0.Beta21,19304
org.jboss:jboss-common-core:2.2.7.GA,19305
org.jboss.man:jboss-managed:2.0.0.Beta16,19306
org.jboss.man:jboss-metatype:2.0.0.Beta16,19307
org.glassfish.connectors:connectors-internal-api:3.1-b38,19308
org.glassfish.admin:config-api:3.1-b38,19309
org.glassfish.common:common-util:3.1-b38,19310
org.glassfish.common:glassfish-api:3.1-b38,19311
org.glassfish.common:scattered-archive-api:3.1-b38,19312
org.glassfish.transaction:transaction-internal-api:3.1-b38,19313
org.glassfish:javax.transaction:3.1-b38,19314
org.glassfish:javax.resource:3.1-b38,19315
org.glassfish.common:internal-api:3.1-b38,19316
org.glassfish.deployment:dol:3.1-b38,19317
org.glassfish:javax.servlet:3.1-b38,19318
org.glassfish:javax.annotation:3.1-b38,19319
org.glassfish:javax.enterprise.deploy:3.1-b38,19320
org.glassfish:javax.ejb:3.1-b38,19321
org.glassfish.deployment:deployment-common:3.1-b38,19322
org.glassfish.common:annotation-framework:3.1-b38,19323
org.apache.maven:maven-embedder:3.0-beta-2,19324
org.apache.maven:maven-settings:3.0-beta-2,19325
org.apache.maven:maven-core:3.0-beta-2,19326
org.apache.maven:maven-model:3.0-beta-2,19327
org.apache.maven:maven-settings-builder:3.0-beta-2,19328
org.apache.maven:maven-repository-metadata:3.0-beta-2,19329
org.apache.maven:maven-artifact:3.0-beta-2,19330
org.apache.maven:maven-plugin-api:3.0-beta-2,19331
org.apache.maven:maven-model-builder:3.0-beta-2,19332
org.apache.maven:maven-compat:3.0-beta-2,19333
org.xwiki.rendering:xwiki-rendering-syntax-markdown:4.1,19334
org.pegdown:pegdown:1.0.2,19335
org.parboiled:parboiled-core:1.0.1,19336
org.parboiled:parboiled-java:1.0.1,19337
org.xwiki.rendering:xwiki-rendering-syntax-xhtml:4.1,19338
org.xwiki.rendering:xwiki-rendering-syntax-wikimodel:4.1,19339
org.xwiki.rendering:xwiki-rendering-wikimodel:4.1,19340
org.xwiki.rendering:xwiki-rendering-syntax-plain:4.1,19341
org.xwiki.rendering:xwiki-rendering-syntax-xwiki21:4.1,19342
org.xwiki.rendering:xwiki-rendering-syntax-xwiki20:4.1,19343
org.xwiki.rendering:xwiki-rendering-api:4.1,19344
org.xwiki.commons:xwiki-commons-xml:4.1,19345
org.xwiki.commons:xwiki-commons-text:4.1,19346
org.xwiki.commons:xwiki-commons-configuration-api:4.1,19347
org.xwiki.commons:xwiki-commons-component-api:4.1,19348
org.apache.axis2:axis2-json:1.6.1,19349
org.apache.axis2:axis2-kernel:1.6.1,19350
org.apache.woden:woden-api:1.0M9,19351
org.apache.woden:woden-impl-dom:1.0M9,19352
org.apache.woden:woden-impl-commons:1.0M9,19353
org.codehaus.jettison:jettison:1.0-RC2,19354
org.apache.axis2:axis2-transport-http:1.6.1,19355
org.apache.axis2:axis2-transport-local:1.6.1,19356
org.springframework:spring-webmvc-struts:2.5.1,19357
org.apache.tiles:tiles-api:2.0.5,19358
org.apache.tiles:tiles-core:2.0.5,19359
org.apache.tiles:tiles-jsp:2.0.5,19360
xalan:xalan:2.5.1,19361
org.springframework:spring-webmvc:2.5.1,19362
org.springframework:spring-context-support:2.5.1,19363
org.ow2.util:util-scan-impl:1.0.14,19364
org.mortbay.jetty:jsp-2.1:6.0.0rc0,19365
org.mortbay.jetty:servlet-api-2.5:6.0.0rc0,19366
org.eclipse.jdt:core:3.1.0,19367
org.mortbay.jetty:jsp-api-2.1:6.0.0rc0,19368
org.apache.directory.server:apacheds-server-integ:1.5.7,19369
org.apache.directory.server:apacheds-interceptor-kerberos:1.5.7,19370
org.apache.directory.server:apacheds-i18n:1.5.7,19371
org.apache.directory.server:apacheds-core:1.5.7,19372
org.apache.directory.server:apacheds-core-api:1.5.7,19373
org.apache.directory.server:apacheds-core-entry:1.5.7,19374
org.apache.directory.server:apacheds-core-constants:1.5.7,19375
org.apache.directory.server:apacheds-utils:1.5.7,19376
org.apache.directory.server:apacheds-kerberos-shared:1.5.7,19377
org.apache.directory.server:apacheds-core-jndi:1.5.7,19378
org.apache.directory.server:apacheds-protocol-shared:1.5.7,19379
org.apache.directory.server:apacheds-core-integ:1.5.7,19380
org.apache.directory.server:apacheds-test-framework:1.5.7,19381
org.apache.directory.server:apacheds-server-annotations:1.5.7,19382
org.apache.directory.server:apacheds-core-annotations:1.5.7,19383
org.apache.directory.server:apacheds-jdbm-partition:1.5.7,19384
org.apache.directory.server:apacheds-jdbm-store:1.5.7,19385
org.apache.directory.server:apacheds-jdbm:1.5.7,19386
org.apache.directory.server:apacheds-core-avl:1.5.7,19387
org.apache.directory.server:apacheds-xdbm-search:1.5.7,19388
org.apache.directory.server:apacheds-ldif-partition:1.5.7,19389
org.apache.directory.server:apacheds-avl-partition:1.5.7,19390
org.apache.directory.server:apacheds-core-mock:1.5.7,19391
org.apache.directory.server:apacheds-protocol-ldap:1.5.7,19392
org.apache.directory.server:apacheds-xdbm-tools:1.5.7,19393
org.apache.directory.server:apacheds-xdbm-base:1.5.7,19394
org.apache.directory.server:apacheds-protocol-kerberos:1.5.7,19395
ldapsdk:ldapsdk:4.1,19396
org.apache.directory.client.ldap:ldap-client-api:0.1,19397
org.apache.directory.shared:shared-ldap-schema:0.9.19,19398
com.pyx4me:obex-maven-plugin:2.0.3,19399
org.apache.maven:maven-settings:2.0,19400
net.sf.bluecove:bluecove:2.0.3,19401
net.sf.bluecove:bluecove-gpl:2.0.3,19402
org.jvnet.hudson.plugins:email-ext:2.0,19403
org.codehaus.fabric3:fabric3-binding-ws:0.5,19404
org.apache.maven.plugins:maven-assembly-plugin:2.2,19405
org.apache.maven.shared:maven-common-artifact-filters:1.3,19406
org.codehaus.plexus:plexus-archiver:1.1,19407
org.apache.maven.shared:maven-repository-builder:1.0-alpha-2,19408
com.sun.jersey.contribs.bill-burke-book:ex06_1:1.8-ea02,19409
com.sun.jersey:jersey-server:1.8-ea02,19410
com.sun.jersey:jersey-core:1.8-ea02,19411
org.ow2.easybeans.examples.maven.jpa2:beans:1.2.4,19412
org.ow2.easybeans.examples.maven.jpa2:api:1.2.4,19413
org.ow2.easybeans.examples.maven.jpa2:entities:1.2.4,19414
org.jasig.cas:cas-server-support-spnego:3.2-RC4,19415
org.jasig.cas:cas-server-core:3.2-RC4,19416
org.jasig.service:person-directory:1.0.1,19417
org.springframework:spring-orm:2.5.1,19418
org.springframework:spring-tx:2.5.1,19419
org.apache.santuario:xmlsec:1.4.0,19420
org.samba.jcifs:jcifs:1.2.15,19421
org.samba.jcifs:jcifs-ext:0.9.4,19422
org.inspektr:inspektr-core:0.6.1,19423
org.springframework:spring-jdbc:2.5.1,19424
net.sf.ehcache:ehcache:1.4.0-beta2,19425
org.springframework:spring-webflow:1.0.5,19426
org.springframework:spring-binding:1.0.5,19427
org.springframework.ldap:spring-ldap-tiger:1.2.1,19428
com.espertech:esperio-csv:4.2.0,19429
com.espertech:esper:4.2.0,19430
org.apache.servicemix.servicemix:apache-servicemix-web:3.2.2,19431
org.apache.servicemix:servicemix-web-console:3.2.2,19432
org.apache.servicemix:servicemix-core:3.2.2,19433
org.apache.servicemix:servicemix-jbi:3.2.2,19434
org.apache.servicemix:servicemix-services:3.2.2,19435
org.apache.xbean:xbean-server:3.3,19436
org.apache.xbean:xbean-kernel:3.3,19437
org.springframework:spring-jmx:2.0.6,19438
org.atmosphere.samples:atmosphere-rest-chat:1.0.5,19439
org.atmosphere:atmosphere-jersey:1.0.5,19440
org.atmosphere:atmosphere-annotations:1.0.5,19441
org.atmosphere:atmosphere-runtime:1.0.5,19442
org.atmosphere:atmosphere-compat-jbossweb:1.0.5,19443
org.atmosphere:atmosphere-compat-tomcat:1.0.5,19444
org.atmosphere:atmosphere-compat-tomcat7:1.0.5,19445
org.atmosphere:atmosphere-jquery:1.0.5,19446
org.apache.felix:bnd-ipojo-plugin:1.8.4,19447
org.apache.felix:org.apache.felix.ipojo.manipulator:1.8.4,19448
org.apache.felix:org.apache.felix.ipojo.annotations:1.8.0,19449
org.scalaz:scalaz-scalacheck-binding_2.9.2:7.0.0-M5,19450
org.scalaz:scalaz-core_2.9.2:7.0.0-M5,19451
org.scalaz:scalaz-concurrent_2.9.2:7.0.0-M5,19452
org.scalaz:scalaz-effect_2.9.2:7.0.0-M5,19453
org.scalaz:scalaz-typelevel_2.9.2:7.0.0-M5,19454
org.scalacheck:scalacheck_2.9.2:1.10.0,19455
org.scala-tools.testing:test-interface:0.5,19456
barsuift.simLife:simLifeDisplay:0.0.3,19457
barsuift.simLife:simLifeUtilities:0.0.3,19458
barsuift.simLife:simLifeDisplayAPI:0.0.3,19459
barsuift.simLife:simLifeCoreAPI:0.0.3,19460
org.ow2.jonas:jonas-commands:5.1.0-M5,19461
org.ow2.jonas.launchers:felix-launcher:5.1.0-M5,19462
org.codehaus.groovy:groovy-jmx:2.0.6,19463
org.glassfish:javax.xml.rpc:3.0-b72,19464
org.ow2.util:util-security-impl:1.0.13,19465
org.ow2.util:util-security-api:1.0.13,19466
org.glassfish.jdbc:jdbc-admin:3.0-Prelude-Embedded-m2,19467
org.glassfish.admin:cli-framework:3.0-Prelude-Embedded-m2,19468
org.glassfish.common:common-util:3.0-Prelude-Embedded-m2,19469
org.glassfish.admin:config-api:3.0-Prelude-Embedded-m2,19470
org.glassfish:javax.xml.stream:3.0-Prelude-Embedded-m2,19471
org.glassfish.common:glassfish-api:3.0-Prelude-Embedded-m2,19472
org.glassfish.admin:admin-cli:3.0-Prelude-Embedded-m2,19473
org.glassfish.core:glassfish:3.0-Prelude-Embedded-m2,19474
org.glassfish.admin:launcher:3.0-Prelude-Embedded-m2,19475
org.cometd.javascript:cometd-javascript-jquery:2.0.0.RC1,19476
org.cometd.javascript:cometd-javascript-common:2.0.0.RC1,19477
org.apache.cxf:cxf-rt-bindings-object:2.3.11,19478
org.apache.cxf:cxf-rt-transports-local:2.3.11,19479
org.apache.maven.surefire:surefire-junit3:2.12.1,19480
org.apache.maven.surefire:surefire-api:2.12.1,19481
org.apache.sling:org.apache.sling.installer.factory.configuration:1.0.2,19482
org.mortbay.jetty:jetty-embedded:6.1.4,19483
org.mortbay.jetty:jetty:6.1.4,19484
org.mortbay.jetty:jetty-util:6.1.4,19485
org.mortbay.jetty:servlet-api-2.5:6.1.4,19486
org.ow2.jonas.camel:camel-example-cxf:1.6.0,19487
org.apache.camel:camel-cxf:2.6.0,19488
org.apache.camel:camel-spring:2.6.0,19489
org.apache.cxf:cxf-rt-frontend-jaxrs:2.3.2,19490
org.apache.cxf:cxf-common-utilities:2.3.2,19491
org.apache.cxf:cxf-api:2.3.2,19492
org.apache.cxf:cxf-common-schemas:2.3.2,19493
org.apache.cxf:cxf-rt-core:2.3.2,19494
org.apache.cxf:cxf-rt-bindings-xml:2.3.2,19495
org.apache.cxf:cxf-rt-transports-http:2.3.2,19496
org.apache.cxf:cxf-rt-transports-common:2.3.2,19497
org.apache.cxf:cxf-rt-frontend-jaxws:2.3.2,19498
org.apache.cxf:cxf-rt-bindings-soap:2.3.2,19499
org.apache.cxf:cxf-tools-common:2.3.2,19500
org.apache.cxf:cxf-rt-databinding-jaxb:2.3.2,19501
org.apache.cxf:cxf-rt-frontend-simple:2.3.2,19502
org.apache.cxf:cxf-rt-ws-addr:2.3.2,19503
org.ow2.jonas.camel:camel-component-for-jonas:1.6.0,19504
org.apache.camel:camel-jms:2.6.0,19505
org.ow2.jonas:jonas-carol-registry:5.2.0,19506
org.ow2.jonas:jonas-sec-interceptors-iiop:5.2.0,19507
org.ow2.jonas:jonas-trans-interceptors-iiop:5.2.0,19508
org.ow2.jonas.camel:camel-service-for-jonas:1.6.0,19509
org.ow2.jonas.camel:camel-service:1.6.0,19510
org.apache.camel:camel-core-osgi:2.6.0,19511
org.ow2.jonas.camel:camel-xml-registry:1.6.0,19512
org.tranql:tranql-connector-oracle-local:1.7,19513
org.tranql:tranql-connector-oracle-common:1.7,19514
org.ow2.jonas:jonas-ctxroot:5.1.5,19515
com.sun.jersey.samples:extended-wadl-webapp:1.6,19516
com.sun.jersey.contribs:jersey-multipart:1.6,19517
com.fortuityframework:fortuity-hibernate:1.0.7,19518
com.fortuityframework:fortuity-core:1.0.7,19519
com.mysema.querydsl:querydsl-apt:2.1.0-beta3,19520
com.mysema.querydsl:querydsl-core:2.1.0-beta3,19521
org.eclipse.jetty:jetty-nested:7.4.1.v20110513,19522
org.eclipse.jetty:jetty-server:7.4.1.v20110513,19523
org.eclipse.jetty:jetty-http:7.4.1.v20110513,19524
org.eclipse.jetty:jetty-io:7.4.1.v20110513,19525
org.eclipse.jetty:jetty-util:7.4.1.v20110513,19526
org.wicketstuff:progressbar-parent:1.4.18,19527
org.glassfish.hk2:consolidatedbundle-maven-plugin:2.1.12,19528
org.glassfish.hk2:core:2.1.12,19529
org.glassfish.hk2:hk2-locator:2.1.12,19530
org.glassfish.hk2.external:javax.inject:2.1.12,19531
org.glassfish.hk2.external:asm-all-repackaged:2.1.12,19532
org.glassfish.hk2:hk2-api:2.1.12,19533
org.glassfish.hk2.external:cglib:2.1.12,19534
org.glassfish.hk2:hk2-utils:2.1.12,19535
org.glassfish.hk2:hk2-deprecated:2.1.12,19536
org.glassfish.hk2:class-model:2.1.12,19537
org.glassfish.hk2:hk2-runlevel:2.1.12,19538
org.nuiton:nuiton-utils:2.4.7,19539
org.sonatype.p2.bridge:org.sonatype.p2.bridge.impl:1.1.0,19540
org.sonatype.p2.bridge:org.sonatype.p2.bridge.model:1.1.0,19541
org.sonatype.p2.bridge:p2-runtime:1.1.0,19542
org.glassfish:javax.transaction:3.0-b39,19543
org.scalatra:scalatra-specs_2.9.0:2.0.1,19544
org.scalatra:scalatra-test_2.9.0:2.0.1,19545
org.scala-tools.testing:specs_2.9.0:1.6.8,19546
com.holmos:holmos-webtest:1.0.2u3,19547
org.seleniumhq.selenium:selenium-java:2.25.0,19548
org.seleniumhq.selenium:selenium-android-driver:2.25.0,19549
org.seleniumhq.selenium:selenium-remote-driver:2.25.0,19550
org.seleniumhq.selenium:selenium-chrome-driver:2.25.0,19551
org.seleniumhq.selenium:selenium-htmlunit-driver:2.25.0,19552
org.seleniumhq.selenium:selenium-api:2.25.0,19553
org.seleniumhq.selenium:selenium-firefox-driver:2.25.0,19554
org.seleniumhq.selenium:selenium-ie-driver:2.25.0,19555
org.seleniumhq.selenium:selenium-iphone-driver:2.25.0,19556
org.seleniumhq.selenium:selenium-safari-driver:2.25.0,19557
org.seleniumhq.selenium:selenium-support:2.25.0,19558
net.sourceforge.jwebunit:jwebunit-webtestcase-generator:2.2,19559
org.scalatra:scalatra-anti-xml_2.8.1:2.0.0.RC1,19560
org.scalatra:scalatra_2.8.1:2.0.0.RC1,19561
com.codecommit:anti-xml_2.8.1:0.2,19562
org.codehaus.sonar.plugins:sonar-cobertura-plugin:2.7,19563
org.apache.jackrabbit:jackrabbit-jca:1.3.1,19564
org.apache.jackrabbit:jackrabbit-core:1.3.1,19565
org.apache.jackrabbit:jackrabbit-api:1.3.1,19566
org.apache.jackrabbit:jackrabbit-jcr-commons:1.3.1,19567
org.apache.jackrabbit:jackrabbit-text-extractors:1.3.1,19568
nekohtml:nekohtml:0.9.4,19569
org.codehaus.sonar:sonar-core-gwt:2.7-RC2,19570
org.apache.maven.plugins:maven-site-plugin:2.1,19571
org.apache.maven.doxia:doxia-module-apt:1.1.2,19572
org.apache.maven.doxia:doxia-module-xdoc:1.1.2,19573
org.apache.maven.shared:maven-doxia-tools:1.2,19574
org.codehaus.plexus:plexus-velocity:1.1.8,19575
org.fluttercode.knappsack:jee6-sandbox-archetype:1.1,19576
org.ow2.util:util-xml:1.0.8b,19577
org.ow2.util:util-i18n:1.0.8b,19578
org.glassfish.main.admin:cli-optional:3.1.2,19579
org.glassfish.main.admin:admin-cli:3.1.2,19580
org.glassfish.main.core:branding:3.1.2,19581
org.glassfish.main.admin:server-mgmt:3.1.2,19582
org.glassfish.main.admin:launcher:3.1.2,19583
org.glassfish.main.admin:backup:3.1.2,19584
com.j256.ormlite:ormlite-core:4.10,19585
org.codehaus.sonar:sonar-batch:2.1RC1,19586
org.codehaus.sonar:sonar-plugin-api:2.1RC1,19587
org.codehaus.sonar:sonar-check-api:2.1RC1,19588
org.codehaus.sonar:sonar-colorizer:2.1RC1,19589
org.codehaus.sonar:sonar-channel:2.1RC1,19590
org.codehaus.sonar:sonar-graph:2.1RC1,19591
org.codehaus.sonar:sonar-squid:2.1RC1,19592
ch.qos.logback:logback-classic:0.9.2,19593
ch.qos.logback:logback-core:0.9.2,19594
janino:janino:2.4.3,19595
javax.jms:jms:1.1,19596
org.apache.camel:camel-example-jms-file:2.6.0,19597
org.apache.activemq:activemq-core:5.4.2,19598
org.apache.activemq:kahadb:5.4.2,19599
org.apache.activemq.protobuf:activemq-protobuf:1.1,19600
org.apache.activemq:activemq-camel:5.4.2,19601
org.apache.activemq:activemq-pool:5.4.2,19602
org.apache.xbean:xbean-spring:3.5,19603
org.apache.jackrabbit:jackrabbit-jcr-server:2.1.6,19604
org.apache.jackrabbit:jackrabbit-webdav:2.1.6,19605
org.jvnet.hudson.main:maven-agent:1.219,19606
org.jvnet.hudson.main:maven-interceptor:1.219,19607
org.codehaus.wadi:wadi-aop:2.0-M9,19608
org.codehaus.wadi:wadi-core:2.0-M9,19609
org.codehaus.wadi:wadi-group:2.0-M9,19610
info.cukes:gherkin:2.4.18,19611
com.googlecode.jmockit:jmockit:0.999.13,19612
org.testng:testng:6.3.1,19613
net.databinder:unfiltered-netty-websockets_2.9.0:0.6.1,19614
net.databinder:unfiltered-netty-server_2.9.0:0.6.1,19615
net.databinder:unfiltered-netty_2.9.0:0.6.1,19616
net.databinder:unfiltered_2.9.0:0.6.1,19617
net.databinder:unfiltered-util_2.9.0:0.6.1,19618
com.googlecode.wicketelements:security:1.3.0,19619
com.googlecode.wicketelements:library:1.3.0,19620
org.apache.wicket:wicket-spring:1.4.18,19621
org.apache.wicket:wicket-ioc:1.4.18,19622
net.sourceforge.pldoc:pldoc:0.9.3,19623
com.mysema.querydsl:querydsl-jpa:2.1.0,19624
com.mysema.querydsl:querydsl-core:2.1.0,19625
com.mysema.querydsl:querydsl-sql:2.1.0,19626
com.mysema.querydsl:querydsl-hql:0.9.9,19627
com.mysema.querydsl:querydsl-core:0.9.9,19628
com.bring:bring-api:1.0.0,19629
org.apache.felix:org.apache.felix.webconsole:4.0.0,19630
org.sonatype.gshell:gshell-plexus:2.3.1,19631
com.sun.faces:jsf-impl:2.0.2-b08,19632
dna:dna-api:1.1-rc2,19633
org.jboss.errai.reflections:reflections-maven:2.0.Beta4,19634
org.jboss.errai.reflections:reflections:2.0.Beta4,19635
org.jfrog.maven.annomojo:maven-plugin-anno:1.4.0,19636
org.jfrog.jade.plugins.common:jade-plugin-common:1.3.8,19637
xpp3:xpp3:1.1.3.4-RC8,19638
se.vgregion.my-usd-issues:my-usd-issues-core:1.4,19639
org.springframework:spring-core:1.2.9,19640
org.springframework:spring-remoting:1.2.9,19641
org.springframework:spring-aop:1.2.9,19642
org.springframework:spring-beans:1.2.9,19643
org.springframework:spring-context:1.2.9,19644
org.springframework:spring-support:1.2.9,19645
org.springframework:spring-web:1.2.9,19646
org.springframework:spring-mock:1.2.9,19647
org.springframework:spring-ldap:1.1.2,19648
org.codehaus.service-conduit:sca4j-dbcp:0.9.1,19649
com.experlog:xapool:1.5.0,19650
org.glassfish.orb:orb:3.1.1-b06,19651
net.ju-n.maven.plugins:maven-checksum-plugin:1.0,19652
com.sun.jersey.contribs.bill-burke-book:ex05_2:1.13-b01,19653
com.github.gkutiel:flip-utils:3.1-RELEASE,19654
com.thoughtworks.paranamer:paranamer:2.5,19655
com.sun.grizzly.osgi:grizzly-httpservice:1.9.33,19656
com.sun.grizzly:grizzly-http-servlet:1.9.33,19657
com.sun.grizzly:grizzly-http:1.9.33,19658
com.sun.grizzly:grizzly-rcm:1.9.33,19659
com.sun.grizzly:grizzly-comet:1.9.33,19660
de.congrace:exp4j:0.3.7,19661
org.coosproject.examples:pong-impl:1.2.9,19662
org.coosproject.messaging:actorframe-container:1.2.9,19663
org.coosproject:actorframe-j2se:1.2.9,19664
org.coosproject:util-j2se:1.2.9,19665
org.coosproject.messaging:messaging-lib:1.2.9,19666
org.coosproject.messaging.org.apache.xmlbeans:org.apache.xmlbeans.xmlbeans:1.2.9,19667
org.coosproject.examples:pong-api:1.2.9,19668
org.coosproject.api:coos-api:1.2.9,19669
org.coosproject.examples:ping-api:1.2.9,19670
org.ow2.jasmine.monitoring:jasmine-monitoring-installer-izpack-embedded:1.2.1,19671
org.apache.cxf.services.sts.systests:cxf-services-sts-systests-advanced:2.5.7,19672
org.apache.cxf:cxf-rt-databinding-jaxb:2.5.7,19673
org.apache.cxf:cxf-api:2.5.7,19674
org.apache.cxf:cxf-common-utilities:2.5.7,19675
org.apache.cxf:cxf-rt-core:2.5.7,19676
org.springframework.ldap:spring-ldap-core:1.3.1.RELEASE,19677
com.hazelcast:hazelcast:1.9.4,19678
com.sun.jersey.samples.atompub-contacts:atompub-contacts-models:1.7-ea03,19679
org.jbehave:jbehave-maven-plugin:3.2-beta-5,19680
org.jbehave:jbehave-core:3.2-beta-5,19681
org.glassfish.persistence:glassfish-oracle-jdbc-driver-packages:3.1-b16,19682
org.glassfish.appclient:client:3.0-b55,19683
org.eclipse.birt.runtime:org.eclipse.core.expressions:3.4.400.v20120523-2004,19684
org.pustefixframework:pustefix-libs:0.18.11,19685
org.ow2.bundles:ow2-util-ee-builder-webservice:1.0.14,19686
org.ow2.util:util-ee-builder-webservice:1.0.15,19687
it.tidalwave.thesefoolishthings:it-tidalwave-util-logging-singlelinelogformatter:1.1.6,19688
org.sqlproc:sql-processor-hibernate:1.4.1,19689
org.sqlproc:sql-processor:1.4.1,19690
org.hibernate:hibernate-core:3.5.6-Final,19691
org.apache.myfaces.tobago:tobago-theme:1.0.14,19692
com.sun.grizzly.samples:grizzlet-jmaki:1.9.8,19693
com.sun.grizzly:grizzly-grizzlet:1.9.8,19694
com.sun.grizzly:grizzly-comet:1.9.8,19695
org.ow2.jonas:jonas-discovery-jgroups:5.2.0-M2-SR1,19696
org.ow2.jonas:jonas-discovery-base:5.2.0-M2-SR1,19697
org.ow2.bundles:ow2-bundles-externals-jgroups:1.0.21,19698
org.ow2.util:util-cluster-jgroups:1.0.23,19699
org.ow2.jonas:jonas-domain:5.2.0-M2-SR1,19700
org.ow2.jonas:jonas-management-javaee:5.2.0-M2-SR1,19701
org.ow2.jonas:jonas-management-services:5.2.0-M2-SR1,19702
org.ow2.jonas:jonas-jmx:5.2.0-M2-SR1,19703
org.apache.tiles:tiles-servlet-wildcard:2.2.2,19704
org.apache.tiles:tiles-servlet:2.2.2,19705
org.apache.tiles:tiles-core:2.2.2,19706
org.apache.tiles:tiles-api:2.2.2,19707
org.codehaus.cargo:cargo-core-container-geronimo:1.0.5,19708
org.codehaus.cargo:cargo-core-api-generic:1.0.5,19709
org.codehaus.cargo:cargo-core-api-container:1.0.5,19710
org.codehaus.cargo:cargo-core-api-module:1.0.5,19711
org.codehaus.cargo:cargo-core-api-util:1.0.5,19712
org.glassfish.web:web-naming:3.0-b71,19713
de.devsurf.injection.guice.integrations:de.devsurf.injection.guice.integrations.rocoto:0.6.2,19714
de.devsurf.injection.guice.scanner:de.devsurf.injection.guice.scanner.core:0.6.2,19715
de.devsurf.injection.guice:de.devsurf.injection.guice.commons:0.6.2,19716
com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.0.5,19717
com.fasterxml.jackson.core:jackson-core:2.0.5,19718
com.fasterxml.jackson.core:jackson-databind:2.0.5,19719
com.fasterxml.jackson.core:jackson-annotations:2.0.5,19720
com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.0.5,19721
org.glassfish:javax.jws:3.1-b05,19722
org.jbundle.config.dep:jbundle-config-dep-reactor:0.7.7,19723
org.codehaus.sonar:sonar-maven-plugin:2.3,19724
org.codehaus.sonar:sonar-batch:2.3,19725
org.codehaus.sonar:sonar-core:2.3,19726
org.codehaus.sonar:sonar-deprecated:2.3,19727
org.codehaus.sonar:sonar-plugin-api:2.3,19728
org.codehaus.sonar:sonar-check-api:2.3,19729
org.codehaus.sonar:sonar-colorizer:2.3,19730
org.codehaus.sonar:sonar-channel:2.3,19731
org.codehaus.sonar:sonar-duplications:2.3,19732
org.codehaus.sonar:sonar-graph:2.3,19733
org.codehaus.sonar:sonar-squid:2.3,19734
net.liftweb:lift-imaging_2.8.0:2.2-M1,19735
com.ning:metrics.serialization-thrift:1.0.5,19736
com.ning:metrics.serialization-common:1.0.5,19737
org.apache.thrift:thrift:0.2.0,19738
it.tidalwave.thesefoolishthings:superpom:1.1,19739
org.glassfish.gmbal:gmbal:3.0.0-b020,19740
org.apache.myfaces.tobago:tobago-security:1.0.12,19741
org.apache.myfaces.tobago:tobago-core:1.0.12,19742
org.apache.cxf.archetype:cxf-jaxws-javafirst:2.6.4,19743
org.apache.geronimo.configs:tomcat6-clustering-builder-wadi:2.2,19744
org.apache.geronimo.configs:tomcat6-deployer:2.2,19745
org.apache.geronimo.configs:j2ee-deployer:2.2,19746
org.apache.geronimo.framework:geronimo-gbean-deployer:2.2,19747
org.apache.geronimo.framework:xmlbeans:2.2,19748
org.apache.geronimo.framework:plugin:2.2,19749
org.apache.geronimo.framework:geronimo-plugin:2.2,19750
org.apache.geronimo.configs:j2ee-server:2.2,19751
org.apache.geronimo.framework:server-security-config:2.2,19752
org.apache.geronimo.framework:j2ee-security:2.2,19753
org.apache.geronimo.framework:geronimo-jmx-remoting:2.2,19754
org.apache.geronimo.plugins.classloaders:geronimo-schema-jee_5:2.2,19755
org.apache.geronimo.plugins.classloaders:xbean-finder:2.2,19756
org.apache.geronimo.configs:connector-deployer:2.2,19757
org.apache.geronimo.configs:transaction:2.2,19758
org.apache.geronimo.modules:geronimo-connector:2.2,19759
org.apache.geronimo.components:geronimo-connector:2.1.3,19760
org.apache.geronimo.modules:geronimo-transaction:2.2,19761
org.apache.geronimo.components:geronimo-transaction:2.1.3,19762
org.apache.geronimo.modules:geronimo-connector-builder:2.2,19763
org.apache.geronimo.configs:tomcat6:2.2,19764
org.apache.geronimo.modules:geronimo-tomcat6:2.2,19765
org.apache.geronimo.plugins:clustering:2.2,19766
org.apache.geronimo.configs:webservices-common:2.2,19767
org.apache.geronimo.modules:geronimo-jaxws:2.2,19768
