artifact,page_rank
org.apache.geronimo.modules:geronimo-web-2.5-builder:2.2.1,0.1707655
org.apache.geronimo.modules:geronimo-security-builder:2.2.1,0.1707655
org.apache.geronimo.plugins.classloaders:xbean-finder:2.2.1,0.1707655
org.glassfish:javax.enterprise.deploy:3.1,0.17074
org.glassfish:javax.resource:3.1,0.17074
org.glassfish.common:annotation-framework:3.1,0.17074
org.glassfish.admingui:console-jms-plugin:3.0.1-b08,0.1707145
org.glassfish.jms:jms-core:3.0.1-b08,0.1707145
org.glassfish.jms:jms-admin:3.0.1-b08,0.1707145
org.glassfish:javax.jms:3.0.1-b08,0.1707145
org.glassfish.external:jmsra:3.0.1-b08,0.1707145
org.glassfish.packager:glassfish-jts:3.0.1-b08,0.1707145
org.glassfish.admingui:console-jms-plugin:3.1-b12,0.170706
org.glassfish.jms:jms-core:3.1-b12,0.170706
org.glassfish.jms:jms-admin:3.1-b12,0.170706
org.glassfish:javax.jms:3.1-b12,0.170706
org.glassfish.external:jmsra:3.1-b12,0.170706
org.glassfish.packager:glassfish-jts:3.1-b12,0.170706
org.glassfish.admingui:console-jms-plugin:3.0-b74,0.170706
org.glassfish.jms:jms-core:3.0-b74,0.170706
org.glassfish.jms:jms-admin:3.0-b74,0.170706
org.glassfish:javax.jms:3.0-b74,0.170706
org.glassfish.external:jmsra:3.0-b74,0.170706
org.glassfish.packager:glassfish-jts:3.0-b74,0.170706
org.glassfish.persistence.cmp:cmp-internal-api:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-utility:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-model:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-generator-database:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-ejb-mapping:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-enhancer:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-support-sqlstore:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-support-ejb:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-scripts:3.1-b12,0.170689
org.glassfish.ejb:ejb-timer-databases:3.1-b12,0.170689
org.glassfish.security:ejb.security:3.1-b12,0.170689
org.glassfish.orb:orb-enabler:3.1-b12,0.170689
org.glassfish.orb:orb-iiop:3.1-b12,0.170689
org.glassfish.admingui:console-ejb-plugin:3.1-b12,0.170689
org.glassfish.admingui:console-corba-plugin:3.1-b12,0.170689
org.glassfish.packager:glassfish-jms:3.1-b12,0.170689
org.glassfish.persistence.cmp:cmp-internal-api:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-utility:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-model:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-generator-database:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-ejb-mapping:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-enhancer:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-support-sqlstore:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-support-ejb:3.0-b74,0.170689
org.glassfish.persistence.cmp:cmp-scripts:3.0-b74,0.170689
org.glassfish.ejb:ejb-timer-databases:3.0-b74,0.170689
org.glassfish.security:ejb.security:3.0-b74,0.170689
org.glassfish.orb:orb-enabler:3.0-b74,0.170689
org.glassfish.orb:orb-iiop:3.0-b74,0.170689
org.glassfish.admingui:console-ejb-plugin:3.0-b74,0.170689
org.glassfish.admingui:console-corba-plugin:3.0-b74,0.170689
org.glassfish.packager:glassfish-jms:3.0-b74,0.170689
org.glassfish.admingui:console-jms-plugin:3.1-b31,0.1706805
org.glassfish.admingui:console-jms-plugin-help:3.1-b05,0.1706805
org.glassfish.jms:jms-core:3.1-b31,0.1706805
org.glassfish.jms:jms-admin:3.1-b31,0.1706805
org.glassfish:javax.jms:3.1-b31,0.1706805
org.glassfish.external:jmsra:3.1-b31,0.1706805
org.glassfish.packager:glassfish-jts:3.1-b31,0.1706805
org.glassfish.admingui:console-jms-plugin:3.1-b30,0.1706805
org.glassfish.admingui:console-jms-plugin-help:3.1-b04,0.1706805
org.glassfish.jms:jms-core:3.1-b30,0.1706805
org.glassfish.jms:jms-admin:3.1-b30,0.1706805
org.glassfish:javax.jms:3.1-b30,0.1706805
org.glassfish.external:jmsra:3.1-b30,0.1706805
org.glassfish.packager:glassfish-jts:3.1-b30,0.1706805
org.glassfish.admingui:console-jms-plugin:3.1.1-b10,0.1706805
org.glassfish.admingui:console-jms-plugin-help:3.2-b02,0.1706805
org.glassfish.jms:jms-core:3.1.1-b10,0.1706805
org.glassfish.jms:jms-admin:3.1.1-b10,0.1706805
org.glassfish:javax.jms:3.1.1-b10,0.1706805
org.glassfish.external:jmsra:3.1.1-b10,0.1706805
org.apache.servicemix.specs:org.apache.servicemix.specs.jbi-api-1.0:1.9.0,0.170655
org.apache.xbean:xbean-naming:3.11.1,0.1706465
org.ow2.bundles:ow2-util-event-api:1.0.15,0.170638
org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.15,0.170638
org.glassfish.admin:admin-util:3.0.1-b03,0.170621
org.glassfish:javax.annotation:3.0-b67,0.170587
org.glassfish:javax.transaction:3.0-b67,0.170587
org.glassfish:javax.resource:3.0-b67,0.170587
org.glassfish.common:annotation-framework:3.0-b67,0.170587
org.ow2.util:util-pool-api:1.0.13,0.1705615
org.glassfish.deployment:dol:3.1.1-b01,0.1705615
org.ow2.util:util-ee-deploy-api:1.0.13,0.1705615
org.glassfish.persistence.cmp:cmp-internal-api:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-utility:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-model:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-generator-database:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-ejb-mapping:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-enhancer:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-support-sqlstore:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-support-ejb:3.1.1-b10,0.170553
org.glassfish.persistence.cmp:cmp-scripts:3.1.1-b10,0.170553
org.glassfish.ejb:ejb-timer-databases:3.1.1-b10,0.170553
org.glassfish.security:ejb.security:3.1.1-b10,0.170553
org.glassfish.orb:orb-enabler:3.1.1-b10,0.170553
org.glassfish.orb:orb-iiop:3.1.1-b10,0.170553
org.glassfish.admingui:console-ejb-plugin:3.1.1-b10,0.170553
org.glassfish.admingui:console-ejb-plugin-help:3.2-b02,0.170553
org.glassfish.admingui:console-corba-plugin:3.1.1-b10,0.170553
org.glassfish.admingui:console-corba-plugin-help:3.2-b02,0.170553
org.glassfish.packager:glassfish-jms:3.1.1-b10,0.170553
org.jboss.as:jboss-as-clustering-jgroups:7.1.1.Final,0.170536
org.infinispan:infinispan-core:5.1.2.FINAL,0.170536
org.infinispan:infinispan-cachestore-jdbc:5.1.2.FINAL,0.170536
org.infinispan:infinispan-cachestore-remote:5.1.2.FINAL,0.170536
org.infinispan:infinispan-client-hotrod:5.1.2.FINAL,0.170536
org.glassfish.connectors:descriptors:3.0-b73,0.1705275
org.glassfish.connectors:gf-connectors-connector:3.0-b73,0.1705275
org.glassfish.connectors:work-management:3.0-b73,0.1705275
org.glassfish.connectors:connectors-runtime:3.0-b73,0.1705275
org.glassfish.connectors:connectors-admin:3.0-b73,0.1705275
org.glassfish.admingui:console-jca-plugin:3.0-b73,0.1705275
org.glassfish.persistence.cmp:cmp-model:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-internal-api:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-generator-database:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-ejb-mapping:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-enhancer:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-support-sqlstore:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-support-ejb:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-scripts:3.1-b31,0.170519
org.glassfish.ejb:ejb-timer-databases:3.1-b31,0.170519
org.glassfish.security:ejb.security:3.1-b31,0.170519
org.glassfish.orb:orb-enabler:3.1-b31,0.170519
org.glassfish.orb:orb-iiop:3.1-b31,0.170519
org.glassfish.admingui:console-ejb-plugin:3.1-b31,0.170519
org.glassfish.admingui:console-ejb-plugin-help:3.1-b05,0.170519
org.glassfish.admingui:console-corba-plugin:3.1-b31,0.170519
org.glassfish.admingui:console-corba-plugin-help:3.1-b05,0.170519
org.glassfish.packager:glassfish-jms:3.1-b31,0.170519
org.glassfish.persistence.cmp:cmp-internal-api:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-utility:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-model:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-generator-database:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-ejb-mapping:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-enhancer:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-support-sqlstore:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-support-ejb:3.1-b30,0.170519
org.glassfish.persistence.cmp:cmp-scripts:3.1-b30,0.170519
org.glassfish.ejb:ejb-timer-databases:3.1-b30,0.170519
org.glassfish.security:ejb.security:3.1-b30,0.170519
org.glassfish.orb:orb-enabler:3.1-b30,0.170519
org.glassfish.orb:orb-iiop:3.1-b30,0.170519
org.glassfish.admingui:console-ejb-plugin:3.1-b30,0.170519
org.glassfish.admingui:console-ejb-plugin-help:3.1-b04,0.170519
org.glassfish.admingui:console-corba-plugin:3.1-b30,0.170519
org.glassfish.admingui:console-corba-plugin-help:3.1-b04,0.170519
org.glassfish.packager:glassfish-jms:3.1-b30,0.170519
org.glassfish.packager:glassfish-grizzly:3.1-b06,0.170485
org.glassfish.core:glassfish:3.1-b40,0.170468
org.glassfish.core:logging:3.1-b40,0.170468
de.tudarmstadt.ukp.wikipedia:de.tudarmstadt.ukp.wikipedia.mwdumper:0.9.1,0.170451
org.apache.cxf:cxf-rt-bindings-corba:2.2.6,0.170451
org.xcmis:xcmis-search-model:1.2.2,0.170451
org.apache.cxf:cxf-tools-validator:2.2.8,0.170451
org.apache.cxf:cxf-rt-bindings-corba:2.2.8,0.170451
org.objectweb.fractal.fractaladl:fractal-adl:2.4-alpha-1,0.170451
org.objectweb.fractal.fractaladl:ast-core:2.4-alpha-1,0.170451
org.objectweb.fractal.cecilia.toolchain:task-component:2.0-alpha-5,0.170451
org.objectweb.fractal.cecilia.toolchain:plugin-framework:2.0-alpha-5,0.170451
org.objectweb.fractal.cecilia.toolchain:idl-parser:2.0-alpha-5,0.170451
org.codehaus.enunciate:enunciate-core-rt:1.15-RC2,0.170451
org.sonatype.aether:aether-connector-wagon:1.8,0.1704425
org.glassfish:javax.servlet:3.1-b22,0.170434
org.glassfish.common:annotation-framework:3.1-b22,0.170434
javax.xml.ws:jaxws-api:2.2.3-promoted-b07,0.1704255
com.sun.xml.ws:jaxws-rt:2.2.3-promoted-b07,0.1704255
org.apache.cxf:cxf-common-utilities:2.1.6,0.170417
org.apache.cxf:cxf-common-schemas:2.1.6,0.170417
org.ow2.jonas:jonas-generators-base:5.1.0-RC3,0.170417
org.ow2.jonas.osgi:xmlbeans:5.1.0-RC3,0.170417
org.ow2.jonas:eclipse-compiler:5.1.0-RC3,0.170417
org.glassfish:javax.transaction:3.1-b41,0.170417
org.netbeans.api:org-netbeans-api-progress:RELEASE71,0.170417
org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE71,0.170417
org.netbeans.api:org-openide-actions:RELEASE71,0.170417
org.netbeans.api:org-openide-dialogs:RELEASE71,0.170417
org.netbeans.api:org-openide-explorer:RELEASE71,0.170417
org.netbeans.api:org-openide-text:RELEASE71,0.170417
org.netbeans.api:org-openide-windows:RELEASE71,0.170417
org.glassfish:javax.annotation:3.1-b02,0.1704085
org.glassfish:javax.enterprise.deploy:3.1-b02,0.1704085
org.glassfish:javax.ejb:3.1-b02,0.1704085
org.glassfish.deployment:deployment-common:3.1-b02,0.1704085
org.glassfish.common:annotation-framework:3.1-b02,0.1704085
org.ow2.jonas:jonas-management-reconfig:5.2.0-M3,0.1703745
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.2.0-M3,0.1703745
com.opensymphony:webwork:2.2.6,0.1703575
org.apache.struts:struts2-spring-plugin:2.1.8.1,0.1703575
org.slf4j:slf4j-jdk14:1.6.4,0.170315
org.glassfish:javax.enterprise.deploy:3.2-b02,0.1703065
org.glassfish.common:annotation-framework:3.2-b02,0.1703065
org.glassfish:javax.annotation:3.1.1-b02,0.170298
org.glassfish:javax.enterprise.deploy:3.1.1-b02,0.170298
org.glassfish.common:annotation-framework:3.1.1-b02,0.170298
org.glassfish.packager:glassfish-corba-base:3.0-b72,0.1702895
org.glassfish.common:common-util:3.0.1-b12,0.170281
org.glassfish.deployment:deployment-common:3.0.1-b12,0.170281
org.glassfish.common:glassfish-api:3.0.1-b12,0.170281
org.glassfish.common:internal-api:3.0.1-b12,0.170281
org.glassfish.web:web-glue:3.0.1-b12,0.170281
org.ow2.jonas:jonas-deployment-api:5.1.0-RC3,0.170264
org.ow2.bundles:ow2-util-event-api:1.0.17,0.170264
org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.17,0.170264
org.apache.activemq:kahadb:5.4.2,0.170264
org.ow2.util:util-archive-impl:1.0.35,0.1702555
org.ow2.util:util-xml:1.0.35,0.1702555
org.glassfish:javax.enterprise.deploy:3.0.1-b07,0.1702555
org.glassfish:javax.ejb:3.0.1-b07,0.1702555
org.glassfish.common:annotation-framework:3.0.1-b07,0.1702555
org.glassfish:javax.annotation:3.1-b25,0.170247
org.glassfish:javax.transaction:3.1-b25,0.170247
org.glassfish:javax.resource:3.1-b25,0.170247
org.glassfish:javax.ejb:3.1-b25,0.170247
org.glassfish.common:annotation-framework:3.1-b25,0.170247
org.apache.cxf:cxf-rt-bindings-soap:2.2.9,0.1702045
org.apache.cxf:cxf-rt-bindings-xml:2.2.9,0.1702045
org.apache.cxf:cxf-rt-ws-addr:2.2.9,0.1702045
org.ow2.jonas:jonas-deployment-api:5.1.0-cxf-2.2,0.1701875
xerces:xercesImpl:2.3.0,0.170179
org.apache.archiva:archiva-repository-layer:1.3.2,0.170179
org.apache.archiva:archiva-model:1.3.2,0.170179
org.apache.lucene:lucene-queries:2.4.0,0.170179
org.sonatype.nexus:nexus-indexer:2.0.0,0.170179
org.apache.vysper:nbxml:0.5,0.170179
org.apache.jackrabbit:jackrabbit-core:1.5.3,0.170179
org.apache.activemq:apollo-dto:1.5,0.170179
org.apache.activemq:apollo-selector:1.5,0.170179
org.fusesource.hawtdispatch:hawtdispatch-transport:1.12,0.170179
org.fusesource.hawtdispatch:hawtdispatch-scala:1.12,0.170179
org.apache.activemq:activemq-jaas:5.7.0,0.170179
org.fusesource.hawtbuf:hawtbuf-proto:1.9,0.170179
org.codehaus.enunciate:enunciate-rt:1.16-RC3,0.170179
org.codehaus.enunciate:enunciate-spring-jaxws-rt:1.16-RC3,0.170179
org.apache.wicket:wicket-atmosphere:0.6,0.170179
org.apache.wicket:wicket-auth-roles:6.4.0,0.170179
org.apache.wicket:wicket-bootstrap:0.5,0.170179
org.apache.wicket:wicket-core:6.4.0,0.170179
org.apache.wicket:wicket-extensions:6.4.0,0.170179
org.apache.wicket:wicket-guice:6.4.0,0.170179
org.apache.wicket:wicket-spring:6.4.0,0.170179
com.madgag:markdownj-core:0.4.1,0.170179
net.liftweb:lift-util:1.1-M4,0.170179
net.liftweb:lift-actor:1.1-M4,0.170179
org.dspace:dspace-api-lang:1.6.2.0,0.170179
org.ow2.jonas:jonas-generators-base:5.3.0-RC1,0.170162
org.ow2.jonas.osgi:xmlbeans:5.3.0-RC1,0.170162
org.ow2.jonas:eclipse-compiler:5.3.0-RC1,0.170162
org.glassfish:javax.security.auth.message:3.0-b60,0.170162
org.glassfish:javax.security.jacc:3.0-b60,0.170162
org.glassfish.ejb:ejb-internal-api:3.0-b60,0.170162
org.glassfish.external:ldapbp-repackaged:3.0-b60,0.170162
org.jboss.resteasy:jaxrs-api:2.1.0.GA,0.1701365
org.ow2.cmi:cmi-api-client:2.0-RC8b,0.1701365
org.ow2.cmi:cmi-core-common:2.0-RC8b,0.1701365
org.ow2.cmi:cmi-lb:2.0-RC8b,0.1701365
org.ow2.cmi:cmi-admin:2.0-RC8b,0.1701365
org.apache.cxf:cxf-api:2.0.12,0.1701365
org.apache.cxf:cxf-rt-core:2.0.12,0.1701365
org.eclipse.core:org.eclipse.core.resources:3.2.0,0.1701365
org.eclipse.core:org.eclipse.core.filesystem:1.3.100,0.1701365
org.eclipse.help:org.eclipse.help:3.2.1,0.1701365
org.eclipse.ui:org.eclipse.ui:3.2.1,0.1701365
org.eclipse.update:org.eclipse.update.configurator:3.2.1,0.1701365
org.eclipse.update:org.eclipse.update.core:3.2.1,0.1701365
org.eclipse.update:org.eclipse.update.ui:3.2.1,0.1701365
org.glassfish.admin:admin-cli:3.2-b04,0.1701365
org.glassfish.admin:server-mgmt:3.2-b04,0.1701365
org.glassfish.admin:launcher:3.2-b04,0.1701365
org.glassfish.cluster:cluster-ssh:3.2-b04,0.1701365
org.glassfish:javax.ejb:3.1-b18,0.1701365
org.glassfish:javax.servlet:3.1-b18,0.1701365
org.glassfish:javax.resource:3.1-b18,0.1701365
org.glassfish.common:annotation-framework:3.1-b18,0.1701365
com.cedarsoft.db:async:1.0.0,0.1701365
org.apache.isis.core:isis-core-metamodel:1.0.0,0.1701365
org.apache.isis.viewer:isis-viewer-wicket-model:1.0.0,0.1701365
org.apache.wicket:wicket-datetime:6.3.0,0.1701365
org.apache.wicket:wicket-guice:6.3.0,0.1701365
com.vaynberg.wicket.select2:wicket-select2:2.0,0.1701365
org.glassfish.common:amx-core-impl:3.1.1-b01,0.1701365
org.glassfish.common:amx-config:3.1.1-b01,0.1701365
org.glassfish.common:amx-config-impl:3.1.1-b01,0.1701365
org.glassfish.common:amx-j2ee-impl:3.1.1-b01,0.1701365
org.glassfish.common:amx-ext-impl:3.1.1-b01,0.1701365
org.glassfish.ejb:gf-ejb-connector:3.1.1-b01,0.1701365
org.glassfish.core:javaee-kernel:3.1.1-b01,0.1701365
org.glassfish:osgi-ejb-container:3.1.1-b01,0.1701365
org.glassfish.admingui:console-ejb-lite-plugin:3.1.1-b01,0.1701365
org.glassfish.admingui:console-ejb-lite-plugin-help:3.2-b01,0.1701365
org.glassfish.packager:glassfish-gui:3.1.1-b01,0.1701365
org.exoplatform.kernel:exo.kernel.container:2.2.3-GA,0.1701365
org.seleniumhq.selenium:selenium-java:2.23.1,0.170111
com.googlecode.jarjar:jarjar:1.1,0.1700855
org.glassfish.connectors:descriptors:3.1-b17,0.1700855
org.glassfish.connectors:gf-connectors-connector:3.1-b17,0.1700855
org.glassfish.connectors:work-management:3.1-b17,0.1700855
org.glassfish.connectors:connectors-runtime:3.1-b17,0.1700855
org.glassfish.connectors:connectors-admin:3.1-b17,0.1700855
org.glassfish.admingui:console-jca-plugin:3.1-b17,0.1700855
org.glassfish.packager:glassfish-management:3.1-b17,0.1700855
org.glassfish.connectors:descriptors:3.0.1-b20,0.1700855
org.glassfish.connectors:gf-connectors-connector:3.0.1-b20,0.1700855
org.glassfish.connectors:work-management:3.0.1-b20,0.1700855
org.glassfish.connectors:connectors-runtime:3.0.1-b20,0.1700855
org.glassfish.connectors:connectors-admin:3.0.1-b20,0.1700855
org.glassfish.admingui:console-jca-plugin:3.0.1-b20,0.1700855
org.glassfish.admingui:console-jca-plugin-help:3.0.1-b03,0.1700855
org.glassfish.packager:glassfish-management:3.0.1-b20,0.1700855
org.glassfish.web:web-glue:3.0-b72,0.1700685
org.glassfish.web:web-glue:3.1-b10,0.1700685
org.apache.servicemix.specs:org.apache.servicemix.specs.stax-api-1.0:1.5.0,0.17006
org.ow2.jonas:jonas-services-api:5.1.0-RC2,0.1700515
org.ow2.jonas.osgi:javaee-api:5.1.0-RC2,0.1700515
org.ow2.bundles:ow2-util-log:1.0.15,0.1700515
org.ow2.bundles:ow2-util-file:1.0.15,0.1700515
org.ow2.jonas:jonas-bootstrap-loader:5.1.0-RC2,0.1700515
com.sun.jersey:jersey-grizzly:1.8,0.1700515
com.sun.jersey.glassfish.v3.osgi:jersey-gf-server:1.8,0.1700515
com.sun.jersey:jersey-client:1.8,0.1700515
com.sun.jersey:jersey-json:1.8,0.1700515
com.sun.jersey.glassfish.v3.osgi:jersey-gf-statsproviders:1.8,0.1700515
org.glassfish.admin:cli-framework:3.0.1-b06,0.170043
org.glassfish.connectors:descriptors:3.1-b16,0.170043
org.glassfish.connectors:gf-connectors-connector:3.1-b16,0.170043
org.glassfish.connectors:work-management:3.1-b16,0.170043
org.glassfish.connectors:connectors-runtime:3.1-b16,0.170043
org.glassfish.connectors:connectors-admin:3.1-b16,0.170043
org.glassfish.admingui:console-jca-plugin:3.1-b16,0.170043
org.glassfish.packager:glassfish-management:3.1-b16,0.170043
javax.script:script-api:1.0,0.1700345
org.glassfish.flashlight:flashlight-framework:3.1.1-b10,0.170026
org.glassfish.web:jsp-impl:2.2.2-b04,0.170009
org.glassfish.connectors:descriptors:3.0.1-b19,0.169992
org.glassfish.connectors:gf-connectors-connector:3.0.1-b19,0.169992
org.glassfish.connectors:work-management:3.0.1-b19,0.169992
org.glassfish.connectors:connectors-admin:3.0.1-b19,0.169992
org.glassfish.admingui:console-jca-plugin:3.0.1-b19,0.169992
org.glassfish.admingui:console-jca-plugin-help:3.0.1-b02,0.169992
org.glassfish.packager:glassfish-management:3.0.1-b19,0.169992
org.glassfish:javax.annotation:3.0.1-b16,0.1699835
org.glassfish:javax.transaction:3.0.1-b16,0.1699835
org.glassfish:javax.resource:3.0.1-b16,0.1699835
org.glassfish:javax.enterprise.deploy:3.1-b13,0.1699665
org.glassfish:javax.resource:3.1-b13,0.1699665
org.glassfish.common:annotation-framework:3.1-b13,0.1699665
org.apache.maven.doxia:doxia-decoration-model:1.0,0.1699495
org.glassfish.deployment:deployment-javaee-full:3.1.1-b10,0.169924
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1.1-b10,0.169924
org.glassfish.common:mejb-frag:3.1.1-b10,0.169924
org.glassfish.external:jaxr-ra:3.1.1-b10,0.169924
org.glassfish.admingui:console-common-full-plugin:3.1.1-b10,0.169924
org.glassfish.admingui:console-common-full-plugin-help:3.2-b02,0.169924
org.ow2.jonas:jonas-generators-base:5.1.0-M5,0.169924
org.ow2.jonas.osgi:xmlbeans:5.1.0-M5,0.169924
org.ow2.jonas:eclipse-compiler:5.1.0-M5,0.169924
org.ow2.util:util-component-api:1.0.10,0.169924
org.ow2.util:util-component-impl:1.0.10,0.169924
org.ow2.util:util-xmlconfig:1.0.10,0.169924
org.ow2.util:util-pool-impl:1.0.10,0.169924
org.ow2.util:util-event-impl:1.0.10,0.169924
org.ow2.jonas:jonas-security-jacc:5.2.3,0.16989
org.ow2.jonas:jonas-security-jacc-handlers:5.2.3,0.16989
org.ow2.jonas:jonas-security-propagation:5.2.3,0.16989
org.ow2.jonas:jonas-security-auth:5.2.3,0.16989
org.ow2.jonas:jonas-management-reconfig:5.2.3,0.16989
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.2.3,0.16989
org.apache.cxf:cxf-rt-bindings-soap:2.3.2,0.1698475
org.apache.cxf:cxf-rt-frontend-simple:2.3.2,0.1698475
org.glassfish.common:amx-core-impl:3.1-b35,0.169839
org.glassfish.common:amx-config:3.1-b35,0.169839
org.glassfish.common:amx-config-impl:3.1-b35,0.169839
org.glassfish.common:amx-j2ee:3.1-b35,0.169839
org.glassfish.common:amx-j2ee-impl:3.1-b35,0.169839
org.glassfish.common:amx-ext-impl:3.1-b35,0.169839
org.glassfish.common:amx-core:3.2-b01,0.169839
org.glassfish.common:amx-core-impl:3.2-b01,0.169839
org.glassfish.common:amx-config:3.2-b01,0.169839
org.glassfish.common:amx-config-impl:3.2-b01,0.169839
org.glassfish.common:amx-j2ee:3.2-b01,0.169839
org.glassfish.common:amx-j2ee-impl:3.2-b01,0.169839
org.glassfish.common:amx-ext-impl:3.2-b01,0.169839
org.sonatype.spice:spice-timeline:2.0,0.1698305
org.apache.cxf:cxf-rt-ws-addr:2.2.3,0.169822
org.glassfish.common:amx-core-impl:3.1-b16,0.1697965
org.glassfish.common:amx-config:3.1-b16,0.1697965
org.glassfish.common:amx-config-impl:3.1-b16,0.1697965
org.glassfish.common:amx-j2ee-impl:3.1-b16,0.1697965
org.glassfish.common:amx-ext-impl:3.1-b16,0.1697965
org.glassfish:javax.servlet:3.2-b01,0.1697965
org.glassfish:javax.annotation:3.2-b01,0.1697965
org.glassfish:javax.enterprise.deploy:3.2-b01,0.1697965
org.glassfish:javax.ejb:3.2-b01,0.1697965
org.glassfish.common:annotation-framework:3.2-b01,0.1697965
org.apache.myfaces.core:myfaces-api:1.2.6,0.1697795
org.ow2.easybeans:easybeans-util:1.1.0-M3,0.169771
org.glassfish.deployment:deployment-javaee-full:3.1-b12,0.169771
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1-b12,0.169771
org.glassfish.common:amx-all:3.1-b12,0.169771
org.glassfish.common:mejb-frag:3.1-b12,0.169771
org.glassfish.external:jaxr-ra:3.1-b12,0.169771
org.glassfish.admingui:console-common-full-plugin:3.1-b12,0.169771
org.glassfish.packager:glassfish-ejb-lite:3.1-b12,0.169771
org.glassfish.deployment:deployment-javaee-full:3.1-b31,0.169771
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1-b31,0.169771
org.glassfish.common:amx-all:3.1-b31,0.169771
org.glassfish.common:mejb-frag:3.1-b31,0.169771
org.glassfish.external:jaxr-ra:3.1-b31,0.169771
org.glassfish.admingui:console-common-full-plugin:3.1-b31,0.169771
org.glassfish.admingui:console-common-full-plugin-help:3.1-b05,0.169771
org.glassfish.packager:glassfish-ejb-lite:3.1-b31,0.169771
org.glassfish.deployment:deployment-javaee-full:3.0.1-b08,0.169771
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.0.1-b08,0.169771
org.glassfish.common:mejb-frag:3.0.1-b08,0.169771
org.glassfish.external:jaxr-ra:3.0.1-b08,0.169771
org.glassfish.admingui:console-common-full-plugin:3.0.1-b08,0.169771
org.glassfish.packager:glassfish-ejb-lite:3.0.1-b08,0.169771
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.0-b74,0.169771
org.glassfish.deployment:deployment-javaee-full:3.0-b74,0.169771
org.glassfish.common:amx-j2ee-impl:3.0-b74,0.169771
org.glassfish.common:mejb-frag:3.0-b74,0.169771
org.glassfish.external:jaxr-ra:3.0-b74,0.169771
org.glassfish.admingui:console-common-full-plugin:3.0-b74,0.169771
org.glassfish.packager:glassfish-ejb-lite:3.0-b74,0.169771
org.glassfish.deployment:deployment-javaee-full:3.1-b30,0.169771
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1-b30,0.169771
org.glassfish.common:amx-all:3.1-b30,0.169771
org.glassfish.common:mejb-frag:3.1-b30,0.169771
org.glassfish.external:jaxr-ra:3.1-b30,0.169771
org.glassfish.admingui:console-common-full-plugin:3.1-b30,0.169771
org.glassfish.admingui:console-common-full-plugin-help:3.1-b04,0.169771
org.glassfish.packager:glassfish-ejb-lite:3.1-b30,0.169771
org.glassfish.common:amx-core:3.1.1,0.1697625
org.glassfish.common:amx-core-impl:3.1.1,0.1697625
org.glassfish.common:amx-config:3.1.1,0.1697625
org.glassfish.common:amx-config-impl:3.1.1,0.1697625
org.glassfish.common:amx-j2ee:3.1.1,0.1697625
