"artifact","label"
"org.apache.geronimo.framework:rmi-naming:2.1.4","10820"
"org.apache.geronimo.framework:j2ee-system:2.1.4","457"
"org.apache.geronimo.framework:jee-specs:2.1.4","10820"
"jstl:jstl:1.2","18034"
"org.apache.geronimo.framework:geronimo-jdbc:2.1.4","18035"
"org.apache.geronimo.framework:geronimo-naming:2.1.4","18036"
"org.apache.geronimo.framework:geronimo-crypto:2.1.4","18037"
"org.apache.geronimo.framework:geronimo-core:2.1.4","17"
"org.apache.geronimo.framework:geronimo-system:2.1.4","17"
"org.apache.geronimo.framework:geronimo-cli:2.1.4","18040"
"org.apache.geronimo.framework:geronimo-common:2.1.4","429"
"org.apache.geronimo.framework:geronimo-kernel:2.1.4","429"
"org.apache.geronimo.framework:geronimo-management:2.1.4","3522"
"org.apache.geronimo.framework:geronimo-j2ee:2.1.4","10815"
"org.apache.geronimo.modules:geronimo-webservices:2.1.4","18048"
"org.codehaus.castor:castor:1.0.5","601"
"org.apache.ws.scout:scout:1.0rc1","18048"
"geronimo-spec:geronimo-spec-activation:1.0.2-rc4","18048"
"org.apache.xbean:xbean-reflect:3.5","18049"
"org.apache.geronimo.framework:server-security-config:2.1.4","18052"
"org.apache.geronimo.framework:j2ee-security:2.1.4","18052"
"org.apache.geronimo.framework:geronimo-jmx-remoting:2.1.4","18052"
"org.apache.geronimo.configs:transaction:2.1.4","18055"
"org.apache.geronimo.modules:geronimo-connector:2.1.4","316"
"org.apache.geronimo.components:geronimo-connector:2.1.2","18055"
"org.apache.geronimo.modules:geronimo-transaction:2.1.4","1313"
"org.apache.geronimo.components:geronimo-transaction:2.1.2","18057"
"org.apache.geronimo.modules:geronimo-persistence-jpa10:2.1.4","1301"
"org.apache.geronimo.framework:geronimo-transformer:2.1.4","18059"
"org.slf4j:slf4j-jcl:1.4.3","1242"
"org.apache.geronimo.configs:system-database:2.1.4","18063"
"org.apache.geronimo.configs:derby:2.1.4","18063"
"org.apache.derby:derbynet:10.4.2.0","18063"
"org.apache.derby:derbytools:10.4.2.0","18064"
"org.apache.geronimo.modules:geronimo-derby:2.1.4","18065"
"org.tranql:tranql-connector-derby-embed-xa:1.4","18066"
"org.apache.geronimo.configs:activemq-broker:2.1.4","5886"
"org.apache.geronimo.modules:geronimo-activemq:2.1.4","112"
"org.apache.geronimo.configs:spring:2.1.4","112"
"org.apache.geronimo.modules:geronimo-activemq-management:2.1.4","18070"
"org.apache.activemq:activemq-core:4.1.2-G20090207","18071"
"org.apache.activemq:activeio-core:3.0.1","18072"
"org.apache.openejb:openejb-core:3.0.1","457"
"org.apache.openejb:openejb-loader:3.0.1","18074"
"org.apache.openejb:openejb-javaagent:3.0.1","18075"
"org.apache.openejb:openejb-jee:3.0.1","18076"
"org.apache.activemq:activemq-ra:4.1.2","18077"
"org.apache.openjpa:openjpa:1.2.1","1778"
"net.sourceforge.serp:serp:1.11.0","457"
"org.apache.xbean:xbean-naming:3.5","18080"
"org.apache.openejb:commons-dbcp-all:1.3","18081"
"org.codehaus.swizzle:swizzle-stream:1.0.1","18082"
"org.apache.geronimo.modules:geronimo-openejb:2.1.4","18086"
"org.apache.openejb:openejb-ejbd:3.0.1","18084"
"org.apache.openejb:openejb-client:3.0.1","18085"
"org.apache.openejb:openejb-server:3.0.1","18086"
"org.apache.geronimo.configs:openjpa:2.1.4","18088"
"org.apache.geronimo.modules:geronimo-openjpa:2.1.4","18088"
"org.apache.geronimo.configs:webservices-common:2.1.4","773"
"org.apache.geronimo.framework:xmlbeans:2.1.4","773"
"org.apache.geronimo.modules:geronimo-jaxws:2.1.4","773"
"org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.0-M1","18092"
"woodstox:wstx-asl:3.2.1","18093"
"org.apache.xbean:xbean-finder:3.5","18094"
"org.apache.geronimo.modules:geronimo-corba:2.1.4","18096"
"org.apache.geronimo.modules:geronimo-timer:2.1.4","18096"
"org.apache.geronimo.modules:geronimo-yoko:2.1.4","10815"
"org.apache.geronimo.framework:geronimo-security:2.1.4","10815"
"org.apache.geronimo.framework:geronimo-interceptor:2.1.4","18099"
"org.apache.geronimo.specs:geronimo-jacc_1.1_spec:1.0.1","18100"
"org.apache.yoko:yoko-core:1.0","18102"
"org.apache.yoko:yoko-rmi-spec:1.0","18102"
"org.apache.yoko:yoko-spec-corba:1.0","18103"
"org.apache.yoko:yoko-rmi-impl:1.0","18104"
"org.apache.geronimo.samples.javaee5:mytime-jetty:3.0.0","18135"
"org.apache.geronimo.configs:jetty8:3.0.0","18121"
"org.apache.geronimo.framework:geronimo-gbean-deployer:3.0.0","18109"
"org.apache.geronimo.framework:plugin:3.0.0","18109"
"org.apache.geronimo.framework:geronimo-plugin:3.0.0","18109"
"org.apache.geronimo.modules:geronimo-jetty8:3.0.0","18111"
"org.eclipse.jetty:jetty-jaspi:8.0.0.M2","18111"
"org.eclipse.jetty:jetty-webapp:8.0.0.M2","18113"
"org.eclipse.jetty:jetty-xml:8.0.0.M2","18113"
"org.eclipse.jetty:jetty-security:8.0.0.M2","18114"
"org.eclipse.jetty:jetty-servlet:8.0.0.M2","18115"
"org.eclipse.jetty:jetty-server:8.0.0.M2","18117"
"org.eclipse.jetty:jetty-continuation:8.0.0.M2","18117"
"org.eclipse.jetty:jetty-http:8.0.0.M2","18119"
"org.eclipse.jetty:jetty-io:8.0.0.M2","18119"
"org.eclipse.jetty:jetty-ajp:8.0.0.M2","18120"
"org.eclipse.jetty:jetty-util:8.0.0.M2","18121"
"org.apache.geronimo.configs:openejb:3.0.0","18135"
"org.apache.geronimo.configs:system-database:3.0.0","3526"
"org.tranql:tranql-connector-derby-embed-local:1.7","18124"
"org.apache.geronimo.bundles:myfaces-bundle:2.0.9_1","18125"
"org.apache.geronimo.bundles:commons-digester:1.8_1","18126"
"org.apache.geronimo.bundles:commons-discovery:0.4_1","18127"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.dom4j:1.6.1_2","18128"
"org.apache.openejb:openejb-core:4.0.0-beta-1","18135"
"org.apache.openejb:mbean-annotation-api:4.0.0-beta-1","18130"
"org.apache.openejb:openejb-api:4.0.0-beta-1","18131"
"org.apache.openejb:openejb-loader:4.0.0-beta-1","21940"
"org.apache.openejb:openejb-javaagent:4.0.0-beta-1","18133"
"org.apache.openwebbeans:openwebbeans-impl:1.1.1","1012"
"org.apache.openwebbeans:openwebbeans-spi:1.1.1","18135"
"org.apache.openwebbeans:openwebbeans-ejb:1.1.1","18136"
"org.apache.openwebbeans:openwebbeans-ee:1.1.1","18135"
"org.apache.openwebbeans:openwebbeans-web:1.1.1","18138"
"org.apache.openejb.patch:openejb-bval:0.3","18139"
"org.apache.openejb:openejb-client:4.0.0-beta-1","18140"
"org.apache.geronimo.modules:geronimo-openejb:3.0.0","3524"
"org.apache.openejb:openejb-ejbd:4.0.0-beta-1","18142"
"org.apache.openejb:openejb-multicast:4.0.0-beta-1","18143"
"org.apache.openejb:openejb-server:4.0.0-beta-1","18140"
"org.apache.openejb:openejb-osgi-core:4.0.0-beta-1","18145"
"org.apache.geronimo.bundles:scannotation:1.0.2_1","18146"
"org.apache.geronimo.modules:geronimo-persistence-jpa20:3.0.0","18147"
"org.apache.openwebbeans:openwebbeans-ee-common:1.1.1","18148"
"org.apache.geronimo.configs:openjpa2:3.0.0","18153"
"org.apache.geronimo.modules:geronimo-openjpa2:3.0.0","1134"
"org.apache.openjpa:openjpa:2.1.1","1134"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.serp:1.13.1_2","1797"
"org.apache.geronimo.modules:geronimo-aries-jpa:3.0.0","18153"
"org.apache.aries.jpa:org.apache.aries.jpa.api:0.2-incubating","18154"
"org.apache.aries.jpa:org.apache.aries.jpa.blueprint.aries:0.2-incubating","18155"
"org.apache.aries.jpa:org.apache.aries.jpa.container:0.2-incubating","18156"
"org.apache.aries.jpa:org.apache.aries.jpa.container.context:0.2-incubating","18157"
"org.apache.yoko:yoko-spec-corba:1.3","510"
"org.apache.xbean:xbean-asm-shaded:3.11.1","18159"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.quartz:1.8.3_1","18160"
"org.ow2.bonita:bonita-client:5.2.2","1771"
"org.ow2.cmi:cmi-rmi:2.0.9","3105"
"org.apache.myfaces.tobago:tobago-example:1.0.39","18163"
"org.ow2.petals:petals-components-sls-parent:4.1","18164"
"net.javacrumbs:mock-socket-parent:0.4","18165"
"org.codehaus.mojo:commons-attributes-maven-plugin:1.0","18167"
"xdoclet:xdoclet-xjavadoc:1.0","18167"
"org.apache.geronimo.buildsupport:buildsupport-maven-plugin:2.2","18177"
"org.codehaus.groovy.maven:gmaven-mojo:1.0-rc-2","18177"
"org.codehaus.groovy.maven.runtime:gmaven-runtime-api:1.0-rc-2","18171"
"org.codehaus.groovy.maven.feature:gmaven-feature-api:1.0-rc-2","18171"
"org.codehaus.groovy.maven.runtime:gmaven-runtime-default:1.0-rc-2","457"
"org.codehaus.groovy.maven.runtime:gmaven-runtime-1.5:1.0-rc-2","457"
"org.codehaus.groovy.maven.feature:gmaven-feature-support:1.0-rc-2","18174"
"org.codehaus.groovy.maven.runtime:gmaven-runtime-support:1.0-rc-2","457"
"org.codehaus.groovy.maven.support:ant-launcher-1.7.0:1.0-rc-2","18176"
"org.codehaus.groovy.maven:gmaven-common:1.0-rc-2","18177"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-32","18179"
"org.codehaus.plexus:plexus-component-api:1.0-alpha-32","18179"
"org.ow2.easybeans.osgi:easybeans-component-hsqldb:1.2.0-M3","757"
"org.ow2.easybeans:easybeans-component-hsqldb:1.2.0-M3","4376"
"org.jvnet.hudson.plugins:tasks:3.5","7888"
"org.glassfish:osgi-ee-resources:3.1-b20","661"
"org.glassfish:osgi-javaee-base:3.1-b20","661"
"com.force.sdk:springmvc-archetype:22.0.7-BETA","18185"
"com.sun.jersey.samples:https-server-glassfish:1.1.1-ea","171"
"com.sun.jersey:jersey-server:1.1.1-ea","429"
"com.sun.jersey:jersey-core:1.1.1-ea","18189"
"javax.ws.rs:jsr311-api:1.1","18189"
"org.apache.wicket:wicket-archetype-quickstart:1.4.0","2236"
"org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.6","1182"
"org.ow2.util:util-ee-metadata-ejbjar-api:1.0.6","1182"
"org.ow2.util:util-ee-metadata-common-api:1.0.6","1182"
"org.ow2.util:util-scan-api:1.0.6","18194"
"org.ow2.util:util-ee-metadata-common-impl:1.0.6","18203"
"org.ow2.util:util-ee-deploy-impl:1.0.6","18203"
"org.ow2.util:util-archive-impl:1.0.6","18197"
"org.ow2.util:util-url:1.0.6","18198"
"org.ow2.util:util-file:1.0.6","18199"
"org.ow2.util:util-xml:1.0.6","18200"
"org.ow2.util:util-scan-impl:1.0.6","592"
"org.ow2.util:util-log:1.0.6","18203"
"org.ow2.util:util-i18n:1.0.6","18203"
"org.codehaus.fabric3:fabric3-binding-ftp:1.4","994"
"org.codehaus.service-conduit:sca4j-async:0.9.0","18205"
"sk.seges.acris:acris-asmant:1.2.2","18206"
"org.glassfish.deployment:dol:3.1-b41","18210"
"org.glassfish:javax.servlet:3.1-b41","18208"
"org.glassfish:javax.annotation:3.1-b41","18209"
"org.glassfish:javax.transaction:3.1-b41","18210"
"org.glassfish:javax.enterprise.deploy:3.1-b41","18211"
"org.glassfish:javax.resource:3.1-b41","18212"
"org.glassfish:javax.ejb:3.1-b41","18213"
"org.glassfish.common:annotation-framework:3.1-b41","18214"
"groovy:groovy-all-minimal:1.0","457"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-filesystem-basic:1.0.28","14"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.29","14"
"it.tidalwave.northernwind:it-tidalwave-role-spring:1.0.28","112"
"org.codehaus.groovy:groovy:1.8.3","8051"
"org.fusesource.jansi:jansi:1.7","18220"
"nl.orange11.healthcheck:orange11-health-check:0.1.0","18222"
"org.mockito:mockito-all:1.9.0","18222"
"org.jclouds.provider:greenhousedata-element-vcloud:1.4.1","13687"
"org.jclouds.api:vcloud:1.4.1","121"
"net.sourceforge.ccxjc:cc-xjc-it:1.0-beta-13","17"
"org.jvnet.jaxb2_commons:basic:0.4.1.5","112"
"org.jvnet.jaxb2_commons:tools:0.4.1.5","112"
"org.ops4j.pax.web.samples:war-authentication:1.1.10","18229"
"org.ops4j.pax.web.samples:helloworld-wc:1.1.10","18229"
"org.springframework.integration:spring-integration-security:2.0.5.RELEASE","112"
"org.springframework.integration:spring-integration-core:2.0.5.RELEASE","112"
"org.ow2.jonas.tools.configurator:impl:1.3.0","1169"
"org.ow2.jonas.tools.configurator:api:1.3.0","18233"
"org.jdtaus.banking:jdtaus-banking-schemas:1.11.7","18234"
"org.ow2.jonas:mejb:5.1.6","1020"
"com.mysema.querydsl:querydsl-jpa:2.7.1","85"
"com.mysema.querydsl:querydsl-core:2.7.1","85"
"com.mysema.commons:mysema-commons-lang:0.2.3","18238"
"com.mysema.querydsl:querydsl-sql:2.7.1","1337"
"org.glassfish.hk2:osgiversion-maven-plugin:2.1.47","310"
"org.jclouds:jclouds-project:1.0-beta-9a","6378"
"com.sun.grizzly:grizzly-portunif:1.9.33","18245"
"com.sun.grizzly:grizzly-framework:1.9.33","18245"
"com.sun.grizzly:grizzly-utils:1.9.33","18245"
"com.sun.grizzly:grizzly-lzma:1.9.33","18245"
"com.redhat.rhevm.api:rhevm-api-powershell-webapp:0.9-milestone5.1","112"
"com.redhat.rhevm.api:rhevm-api-powershell-jaxrs:0.9-milestone5.1","13853"
"com.redhat.rhevm.api:rhevm-api:0.9-milestone5.1","887"
"com.redhat.rhevm.api:rhevm-api-common-jaxrs:0.9-milestone5.1","243"
"net.sourceforge.expectj:expectj:2.0.7","13853"
"org.jboss.resteasy:resteasy-spring:2.0.1.GA","773"
"org.appspy.viewer:org.appspy.viewer.birt.webapp:1.0","744"
"org.appspy.viewer:org.appspy.viewer.service.impl:1.0","744"
"org.appspy.viewer:org.appspy.viewer.service:1.0","744"
"org.appspy.server:org.appspy.server.bo:1.0","744"
"org.hibernate:hibernate-commons-annotations:3.0.0.ga","18256"
"org.appspy.server:org.appspy.server.dao:1.0","11339"
"org.springframework:spring-orm:2.5.5","11339"
"org.springframework:spring-jdbc:2.5.5","18259"
"org.eclipse.birt:birt:2.3.1","18260"
"org.glassfish.ejb:ejb:3.0-Prelude-Embedded-m2","18261"
"org.sonatype.maven.shell.dist:mvnsh-mvn-ext:1.0","14"
"org.sonatype.aether:aether-connector-asynchttpclient:1.9","14"
"org.sonatype.maven:wagon-ahc:1.0.0","18264"
"org.slf4j:slf4j-nop:1.6.1","14"
"org.xwiki.commons:xwiki-commons-logging-logback:4.1-milestone-2","4"
"org.xwiki.commons:xwiki-commons-logging-api:4.1-milestone-2","121"
"org.xwiki.commons:xwiki-commons-observation-api:4.1-milestone-2","121"
"org.xwiki.commons:xwiki-commons-component-api:4.1-milestone-2","121"
"org.xwiki.commons:xwiki-commons-text:4.1-milestone-2","18270"
"org.apache.jackrabbit:jackrabbit-jcr-server:2.2.0","749"
"org.apache.jackrabbit:jackrabbit-jcr-commons:2.2.0","18272"
"org.apache.jackrabbit:jackrabbit-webdav:2.2.0","749"
"org.wicketstuff:phonebook:1.5-RC4.2","112"
"org.apache.wicket:wicket-spring:1.5-RC4.2","429"
"org.apache.wicket:wicket-ioc:1.5-RC4.2","429"
"org.hibernate:hibernate-core:3.6.4.Final","1169"
"net.sf.ehcache:ehcache-core:2.4.2","18278"
"com.ibatis:ibatis2-sqlmap:2.1.7.597","18280"
"com.ibatis:ibatis2-common:2.1.7.597","18280"
"org.hsqldb:hsqldb-j5:2.0.0","18281"
"net.sf.shadesdb:shades:0.0.5","18282"
"net.sf.beaver:beaver-rt:0.9.11","18283"
"org.apache.servicemix.specs:org.apache.servicemix.specs.stax-api-1.0:1.7.0","18284"
"org.ow2.jonas.autostart:configurator:1.0.0-M1","18293"
"org.ow2.jonas.tools.configurator:impl:1.2.1","18286"
"biz.aQute:bnd:0.0.169","18287"
"org.ow2.jonas:jonas-ant-tasks:5.2.0-M3","18290"
"org.ow2.bundles:ow2-util-xml:1.0.23","4411"
"org.ow2.jonas:jonas-datasource-binding:5.2.0-M3","18290"
"org.ow2.jonas.autostart:parser:1.0.0-M1","18292"
"org.ow2.jonas.autostart:proxy:1.0.0-M1","18292"
"org.ow2.jonas.autostart:parseurl:1.0.0-M1","18293"
"org.ow2.jonas.autostart:utility:1.0.0-M1","18294"
"org.apache.whirr:whirr:0.2.0-incubating","18295"
"org.apache.geronimo.configs:procrun:2.1.7","18296"
"org.openengsb.domain:openengsb-domain-report:1.1.0.M4","1498"
"com.sun.grizzly:grizzly-framework:1.9.18-f","18299"
"com.sun.grizzly:grizzly-utils:1.9.18-f","18299"
"org.apache.camel:camel-irc:2.0.0","10251"
"com.sun.jersey.contribs.bill-burke-book:ex10_1:1.9-ea03","7696"
"org.codehaus.openxma:dsl-platform:3.6.3","18303"
"org.codehaus.openxma:properties:1.0.3","18303"
"org.glassfish:osgi-jdbc:3.1-b14","6550"
"org.apache.tomcat:tomcat-jasper-el:7.0.28","18306"
"org.apache.tomcat:tomcat-el-api:7.0.28","18306"
"net.liftweb:lift-jta:1.1-M7","749"
"org.scala-libs:scalajpa:1.1","18308"
"org.glassfish.packager:glassfish-corba:3.1-b35","385"
"org.glassfish.packager:glassfish-jpa:3.1-b35","18387"
"org.glassfish.persistence:jpa-connector:3.1-b35","417"
"org.glassfish.persistence:persistence-common:3.1-b35","18312"
"org.glassfish.deployment:deployment-javaee-core:3.1-b35","417"
"org.glassfish.common:container-common:3.1-b35","417"
"org.glassfish.common:glassfish-naming:3.1-b35","387"
"org.glassfish.admin:admin-util:3.1-b35","18316"
"org.glassfish.security:security:3.1-b35","18318"
"org.glassfish.security:ssl-impl:3.1-b35","18318"
"org.glassfish:javax.security.auth.message:3.1-b35","18319"
"org.glassfish:javax.security.jacc:3.1-b35","18320"
"org.glassfish.security:jaspic.provider.framework:3.1-b35","18321"
"org.glassfish.external:ldapbp-repackaged:3.1-b35","18322"
"org.glassfish.external:libpam4j-repackaged:3.1-b35","18323"
"org.glassfish.connectors:connectors-internal-api:3.1-b35","18325"
"org.glassfish.transaction:transaction-internal-api:3.1-b35","18325"
"org.glassfish.persistence:eclipselink-wrapper:3.1-b35","7106"
"org.eclipse.persistence:org.eclipse.persistence.jpa:2.2.0-M6","18327"
"org.eclipse.persistence:org.eclipse.persistence.jpa.modelgen:2.2.0-M6","18328"
"org.eclipse.persistence:org.eclipse.persistence.oracle:2.2.0-M6","18329"
"org.glassfish.persistence:glassfish-oracle-jdbc-driver-packages:3.1-b35","18330"
"org.glassfish:osgi-jpa:3.1-b35","18332"
"org.glassfish:osgi-javaee-base:3.1-b35","18332"
"org.glassfish:osgi-jpa-extension:3.1-b35","18333"
"org.glassfish.packager:glassfish-jca:3.1-b35","18387"
"org.glassfish.connectors:descriptors:3.1-b35","18335"
"org.glassfish.connectors:gf-connectors-connector:3.1-b35","18336"
"org.glassfish.connectors:work-management:3.1-b35","417"
"org.glassfish.connectors:connectors-runtime:3.1-b35","420"
"org.glassfish.common:glassfish-ee-api:3.1-b35","18339"
"org.glassfish.ejb:ejb-internal-api:3.1-b35","18340"
"org.glassfish.connectors:connectors-admin:3.1-b35","18349"
"org.glassfish.cluster:cluster-admin:3.1-b35","18349"
"org.glassfish.core:kernel:3.1-b35","3335"
"org.glassfish.core:glassfish:3.1-b35","18345"
"org.glassfish:simple-glassfish-api:3.1-b35","18345"
"org.glassfish.core:logging:3.1-b35","18346"
"org.glassfish.cluster:cluster-common:3.1-b35","18347"
"org.glassfish.cluster:cluster-ssh:3.1-b35","18349"
"org.glassfish.external:trilead-ssh2-repackaged:3.1-b35","18349"
"org.glassfish.cluster:gms-bootstrap:3.1-b35","18351"
"org.shoal:shoal-gms-api:1.5.24","18351"
"org.glassfish.admingui:console-jca-plugin:3.1-b35","18352"
"org.glassfish.admingui:console-jca-plugin-help:3.1-b09","18353"
"org.glassfish.packager:glassfish-management:3.1-b35","18387"
"org.glassfish.admin:rest-service:3.1-b35","18355"
"org.glassfish.packager:glassfish-registration:3.1-b35","18387"
"org.glassfish.registration:registration-api:3.1-b35","18357"
"org.glassfish.registration:registration-impl:3.1-b35","18358"
"org.glassfish.registration:glassfish-registration:3.1-b35","18359"
"org.glassfish.external:sysnet-registration-repackaged:3.1-b35","18360"
"org.glassfish.external:commons-codec-repackaged:3.1-b35","18361"
"org.glassfish.packager:glassfish-upgrade:3.1-b35","417"
"org.glassfish.upgrade:upgrade-tool:3.1-b35","1614"
"org.glassfish.upgrade:upgrade-scripts:3.1-b35","18364"
"org.glassfish.packager:glassfish-javahelp:3.1-b35","417"
"org.glassfish.packager:glassfish-ha:3.1-b35","417"
"org.glassfish.ha:ha-shoal-cache-bootstrap:3.1-b35","18367"
"org.glassfish.ha:ha-shoal-cache-store:3.1-b35","18370"
"org.shoal:shoal-cache:1.5.24","18370"
"org.shoal:shoal-gms-impl:1.5.24","18370"
"org.glassfish.packager:glassfish-cluster:3.1-b35","417"
"org.glassfish.cluster:cluster-cli:3.1-b35","18376"
"org.glassfish.admin:admin-cli:3.1-b35","18374"
"org.glassfish.branding:branding:3.1-b35","18374"
"org.glassfish.admin:server-mgmt:3.1-b35","18375"
"org.glassfish.admin:launcher:3.1-b35","18376"
"org.glassfish.admingui:console-cluster-plugin:3.1-b35","18377"
"org.glassfish.admingui:console-cluster-plugin-help:3.1-b09","18378"
"org.glassfish.cluster:gms-adapter:3.1-b35","18379"
"org.glassfish.loadbalancer:load-balancer-admin:3.1-b35","18381"
"org.glassfish.external:schema2beans-repackaged:3.1-b35","18381"
"org.glassfish.packager:shoal:3.1-b35","417"
"org.glassfish.packager:glassfish-common-tmp:3.1-b35","417"
"org.glassfish.deployment:dtds:3.1-b35","18384"
"org.glassfish.deployment:schemas:3.1-b35","18385"
"org.glassfish.extras:osgi-container:3.1-b35","18386"
"org.glassfish.extras:grizzly-container:3.1-b35","18387"
"org.glassfish.admin:cli-optional:3.1-b35","18389"
"org.glassfish.admin:backup:3.1-b35","18389"
"org.glassfish.admin:admin-core:3.1-b35","18390"
"org.glassfish.common:amx-all:3.1-b35","417"
"org.glassfish.common:amx-core:3.1-b35","149"
"org.glassfish.common:amx-core-impl:3.1-b35","417"
"org.glassfish.common:glassfish-mbeanserver:3.1-b35","18395"
"org.glassfish.external:jmxremote_optional-repackaged:3.1-b35","18395"
"org.glassfish.common:amx-config:3.1-b35","18396"
"org.glassfish.common:amx-config-impl:3.1-b35","18397"
"org.glassfish.common:amx-j2ee:3.1-b35","18399"
"org.glassfish:javax.management.j2ee:3.1-b35","18399"
"org.glassfish.common:amx-j2ee-impl:3.1-b35","18400"
"org.glassfish.common:amx-ext-impl:3.1-b35","18401"
"org.glassfish.deployment:deployment-client:3.1-b35","18402"
"org.glassfish.deployment:deployment-autodeploy:3.1-b35","417"
"org.glassfish.deployment:deployment-admin:3.1-b35","18404"
"org.glassfish.security:security-all:3.1-b35","18406"
"org.glassfish.security:inmemory.jacc.provider:3.1-b35","18406"
"org.glassfish.external:ant:3.1-b35","18407"
"org.glassfish.ha:ha-file-store:3.1-b35","18408"
"org.glassfish:osgi-ee-resources:3.1-b35","18409"
"org.glassfish.extras:glassfish-embedded-shell-frag:3.1-b35","18410"
"org.glassfish.extras:javaee-frag:3.1-b35","18411"
"org.glassfish.extras:appserv-rt-frag:3.1-b35","18412"
"org.glassfish.packager:glassfish-corba-base:3.1-b35","18416"
"org.glassfish.packager:glassfish-grizzly-full:3.1-b35","18416"
"org.glassfish.packager:glassfish-nucleus:3.1-b35","18416"
"org.glassfish.osgi-platforms:equinox:3.1-b35","18416"
"org.glassfish.core:glassfish-extra-jre-packages:3.1-b35","18417"
"org.glassfish.core:api-exporter:3.1-b35","18418"
"org.glassfish.core:api-exporter-fragment:3.1-b35","18419"
"org.glassfish.packager:nucleus-base:3.1-b35","18420"
"com.sun.enterprise:osgi-main:1.0.72","18421"
"org.glassfish.docs:basedocs:3.1-b09","18422"
"org.glassfish.flashlight:flashlight-extra-jdk-packages:3.1-b35","18423"
"org.glassfish.common:btrace-jars:3.1-b35","18424"
"org.glassfish.packager:glassfish-grizzly:3.1-b35","18428"
"org.glassfish.packager:glassfish-hk2:3.1-b35","18428"
"org.glassfish.packager:felix:3.1-b35","18428"
"org.glassfish.osgi-platforms:felix:3.1-b35","18428"
"org.codehaus.plexus:plexus-formica:1.0-beta-10","457"
"org.mule.modules:mule-module-client:2.0.0-RC3","756"
"org.mule.modules:mule-module-builders:2.0.0-RC3","756"
"org.mule:mule-core:2.0.0-RC3","756"
"org.mule.modules:mule-module-spring-config:2.0.0-RC3","13"
"org.springframework:spring-web:2.5.1","18434"
"org.mule.modules:mule-module-xml:2.0.0-RC3","1771"
"org.openwfe:openwfe-embed:1.7.1pre7","257"
"org.openwfe:openwfe-applic:1.7.1pre7","18437"
"org.openwfe:openwfe-engine:1.7.1pre7","18438"
"org.openwfe:openwfe-worklist:1.7.1pre7","18439"
"org.apache.myfaces.trinidadbuild:maven-jdev-plugin:2.0.4","773"
"org.eclipse.birt.runtime.3_7_1:org.apache.batik.ext.awt:1.6.0","18441"
"com.google.code.plsqlmaven:oraddl-helpers:1.3","18442"
"it.tidalwave.thesefoolishthings:it-tidalwave-util-logging:1.1.11","18443"
"org.apache.maven.reporting:maven-reporting:2.0-beta-3","18444"
"org.apache.mina:mina-integration-xbean:2.0.0-RC1","832"
"org.apache.mina:mina-integration-beans:2.0.0-RC1","832"
"de.huxhorn.lilith:de.huxhorn.lilith.slf4j:0.9.39","1118"
"org.ow2.jonas:jonas-cluster-daemon:5.2.1","498"
"org.ow2.jonas:jonas-deployment:5.2.1","112"
"org.ow2.jonas:jonas-services-api:5.2.1","510"
"org.ow2.jonas:jonas-deployment-api:5.2.1","18451"
"org.ow2.jonas:jonas-commons:5.2.1","498"
"org.ow2.jonas:jonas-version:5.2.1","18453"
"org.ow2.jonas.osgi:javaee-api:5.2.1","498"
"org.ow2.jonas:jonas-bootstrap-loader:5.2.1","18455"
"org.ow2.jonas:jonas-jmx:5.2.1","565"
"org.ow2.jonas:jonas-management-javaee:5.2.1","565"
"org.ow2.jonas:jonas-management-services:5.2.1","18458"
"org.ow2.jonas:jonas-discovery-jgroups:5.2.1","498"
"org.ow2.jonas:jonas-discovery-base:5.2.1","18460"
"org.ow2.bundles:ow2-bundles-externals-jgroups:1.0.27","953"
"org.ow2.util:util-cluster-jgroups:1.0.29","953"
"org.ow2.jonas:jonas-domain:5.2.1","498"
"org.ow2.jonas:jonas-security:5.2.1","18466"
"org.ow2.jonas:jonas-security-jacc:5.2.1","18465"
"org.ow2.jonas:jonas-security-jacc-handlers:5.2.1","18466"
"org.ow2.jonas:jonas-security-propagation:5.2.1","18467"
"org.ow2.jonas:jonas-security-auth:5.2.1","18468"
"org.ow2.jonas:jonas-management-reconfig:5.2.1","18469"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.2.1","238"
"org.apache.cxf.fediz:fediz-idp:1.0.2","90"
"org.slf4j:slf4j-api:1.6.5","18472"
"org.slf4j:slf4j-jdk14:1.6.5","18473"
"org.apache.cxf:cxf-rt-ws-security:2.6.3","9662"
"org.apache.cxf:cxf-api:2.6.3","9651"
"org.apache.cxf:cxf-rt-core:2.6.3","17"
"org.apache.cxf:cxf-rt-bindings-soap:2.6.3","18478"
"org.apache.cxf:cxf-rt-databinding-jaxb:2.6.3","18478"
"org.apache.cxf:cxf-rt-transports-http:2.6.3","18479"
"org.apache.cxf:cxf-rt-ws-policy:2.6.3","887"
"com.sun.grizzly:grizzly-ajp:1.9.15","18484"
